Date,USD,EUR,GBP,CHF,JPY
2018-10-30,3.12,0.4,1.393151694968263,0.061,0.121
2018-10-31,3.15,0.4,1.4321757669047381,0.071,0.127
2018-11-01,3.14,0.42,1.448770378995293,0.087,0.127
2018-11-02,3.22,0.44,1.4887440762304316,0.095,0.132
2018-11-05,3.2,0.44,1.494683235709281,0.074,0.132
2018-11-06,3.22,0.43,1.5312381034907978,0.083,0.132
2018-11-07,3.22,0.43,1.5302789915677342,0.089,0.128
2018-11-08,3.24,0.46,1.5634569788503228,0.119,0.129
2018-11-09,3.19,0.44,1.5002390822013723,0.093,0.129
2018-11-13,3.14,0.4,1.5125466843797608,0.076,0.119
2018-11-14,3.12,0.41,1.5092392181638037,0.069,0.114
2018-11-15,3.11,0.36,1.3785460078179619,0.058,0.114
2018-11-16,3.08,0.39,1.4229344305869216,0.057,0.11
2018-11-19,3.06,0.4,1.3858525742784709,0.064,0.1
2018-11-20,3.06,0.37,1.3967467498111352,0.035,0.11
2018-11-21,3.06,0.38,1.3962642558577305,0.038,0.102
2018-11-23,3.05,0.37,1.383527341370093,0.003,0.102
2018-11-26,3.07,0.37,1.4169634893929637,0.012,0.097
2018-11-27,3.06,0.37,1.3962864691324892,-0.012,0.098
2018-11-28,3.06,0.35,1.3924139397742128,-0.009,0.108
2018-11-29,3.03,0.35,1.3567124471117378,-0.01,0.091
2018-11-30,3.01,0.33,1.3685221031079293,-0.015,0.097
2018-12-03,2.98,0.34,1.330570538033919,-0.018,0.093
2018-12-04,2.91,0.3,1.295890489324255,-0.061,0.077
2018-12-06,2.87,0.25,1.2351423977211968,-0.084,0.063
2018-12-07,2.85,0.27,1.271367699381055,-0.088,0.068
2018-12-10,2.85,0.27,1.1653386056792063,-0.076,0.048
2018-12-11,2.89,0.29,1.1970546788469938,-0.058,0.053
2018-12-12,2.91,0.26,1.2796610931755958,-0.073,0.064
2018-12-13,2.91,0.29,1.283711270193248,-0.049,0.064
2018-12-14,2.89,0.27,1.2472470620453993,-0.079,0.043
2018-12-17,2.86,0.27,1.277956520321188,-0.081,0.043
2018-12-18,2.82,0.25,1.30275119768963,-0.105,0.04
2018-12-19,2.77,0.26,1.2958270045291853,-0.101,0.046
2018-12-20,2.79,0.24,1.284978362135966,-0.138,0.041
2018-12-21,2.79,0.26,1.334846463751353,-0.153,0.053
2018-12-26,2.81,0.26,1.334846463751353,-0.153,0.036
2018-12-27,2.77,0.24,1.3273357008470288,-0.158,0.037
2018-12-28,2.72,0.25,1.2898158268812965,-0.154,0.013
2018-12-31,2.69,0.25,1.3052381764943317,-0.154,0.013
2019-01-02,2.66,0.2,1.241260410188732,-0.154,0.013
2019-01-03,2.56,0.2,1.2069963473152368,-0.205,0.013
2019-01-04,2.67,0.21,1.2920003519983276,-0.205,-0.023
2019-01-07,2.7,0.22,1.2645116516644335,-0.182,0.0
2019-01-08,2.73,0.26,1.2869053600369718,-0.137,0.014
2019-01-09,2.74,0.27,1.2649050192695668,-0.131,0.029
2019-01-10,2.74,0.23,1.295216568235372,-0.132,0.024
2019-01-11,2.71,0.22,1.3170449721594335,-0.152,0.014
2019-01-15,2.72,0.18,1.2829415123751253,-0.144,0.014
2019-01-16,2.73,0.2,1.3351617217315375,-0.135,0.006
2019-01-17,2.75,0.2,1.3607849710091124,-0.141,0.007
2019-01-18,2.79,0.25,1.3779966164103947,-0.099,0.01
2019-01-22,2.74,0.24,1.3491480076872546,-0.126,-0.001
2019-01-23,2.76,0.22,1.3490493918906221,-0.134,0.004
2019-01-24,2.72,0.19,1.2905440579119165,-0.169,0.009
2019-01-25,2.76,0.15,1.3318723041682496,-0.181,-0.001
2019-01-28,2.75,0.18,1.297541486069267,-0.167,0.001
2019-01-29,2.72,0.18,1.2939665426153093,-0.174,0.006
2019-01-30,2.7,0.17,1.2873560202855272,-0.183,0.007
2019-01-31,2.63,0.14,1.2543465100527595,-0.21,0.006
2019-02-01,2.7,0.14,1.2743630311010252,-0.233,-0.019
2019-02-04,2.73,0.15,1.3058612156433371,-0.212,-0.009
2019-02-05,2.71,0.17,1.2558975419023315,-0.189,-0.009
2019-02-06,2.7,0.14,1.2447417379869112,-0.21,-0.014
2019-02-07,2.65,0.13,1.2027155281791986,-0.209,-0.008
2019-02-08,2.63,0.09,1.1728622843011232,-0.247,-0.024
2019-02-11,2.65,0.09,1.1969522884891939,-0.254,-0.024
2019-02-12,2.68,0.11,1.2117855481637878,-0.243,-0.006
2019-02-13,2.71,0.11,1.2137325946829145,-0.234,-0.001
2019-02-14,2.66,0.09,1.1729528758528711,-0.234,-0.006
2019-02-15,2.66,0.09,1.199209360984083,-0.247,-0.016
2019-02-19,2.65,0.07,1.2094009265545815,-0.246,-0.026
2019-02-21,2.69,0.09,1.242327490053542,-0.252,-0.037
2019-02-22,2.65,0.09,1.190574974337702,-0.257,-0.037
2019-02-25,2.67,0.1,1.207504742334913,-0.255,-0.03
2019-02-26,2.64,0.09,1.237201255697599,-0.257,-0.02
2019-02-27,2.69,0.11,1.3150617613645632,-0.253,-0.018
2019-02-28,2.73,0.15,1.3329935502783417,-0.236,-0.019
2019-03-01,2.76,0.17,1.3302572916870787,-0.212,-0.004
2019-03-04,2.72,0.16,1.310156138004786,-0.203,0.007
2019-03-05,2.72,0.16,1.3176733132956167,-0.197,0.011
2019-03-06,2.69,0.14,1.2558570346150806,-0.227,0.001
2019-03-07,2.64,0.11,1.1859060391377603,-0.245,-0.004
2019-03-08,2.62,0.05,1.2189887728282867,-0.304,-0.028
2019-03-11,2.64,0.05,1.1989857298695454,-0.306,-0.03
2019-03-12,2.61,0.08,1.204565504841573,-0.281,-0.025
2019-03-13,2.61,0.06,1.2369619817814597,-0.297,-0.04
2019-03-14,2.63,0.06,1.2602602733222457,-0.275,-0.033
2019-03-15,2.59,0.07,1.2425747129606373,-0.281,-0.028
2019-03-18,2.6,0.07,1.2186869924392956,-0.295,-0.028
2019-03-19,2.61,0.07,1.2224692299288944,-0.295,-0.037
2019-03-20,2.54,0.09,1.1725790357202972,-0.283,-0.027
2019-03-21,2.54,0.05,1.0822419847858942,-0.326,-0.027
2019-03-22,2.44,-0.01,1.0342173236378494,-0.38,-0.061
2019-03-25,2.43,-0.01,1.0163477984291036,-0.373,-0.076
2019-03-26,2.41,-0.04,1.0397461161775485,-0.382,-0.056
2019-03-27,2.39,-0.07,1.0338337211536142,-0.355,-0.056
2019-03-28,2.39,-0.08,1.03820392995158,-0.376,-0.086
2019-03-29,2.41,-0.07,1.036121365596813,-0.352,-0.082
2019-04-01,2.49,-0.05,1.0773658694167192,-0.32,-0.07
2019-04-02,2.48,-0.05,1.0364052594615074,-0.317,-0.053
2019-04-03,2.52,-0.01,1.1088470245187227,-0.28,-0.053
2019-04-04,2.51,-0.01,1.1194928095266692,-0.276,-0.041
2019-04-05,2.5,0.0,1.1492257269298554,-0.271,-0.032
2019-04-08,2.52,0.0,1.141792937062753,-0.259,-0.047
2019-04-09,2.51,0.0,1.1409329423005432,-0.258,-0.046
2019-04-10,2.48,-0.02,1.1232214990411653,-0.253,-0.057
2019-04-11,2.51,-0.04,1.1803455661952538,-0.266,-0.062
2019-04-12,2.56,0.01,1.2489564389771681,-0.265,-0.051
2019-04-15,2.55,0.06,1.2518036972676332,-0.22,-0.031
2019-04-16,2.6,0.07,1.2510048715409767,-0.22,-0.021
2019-04-17,2.59,0.08,1.272400819994986,-0.191,-0.009
2019-04-18,2.57,0.04,1.2326938992811844,-0.226,-0.026
2019-04-19,2.57,0.04,1.2326938992811844,-0.226,-0.026
2019-04-22,2.59,0.04,1.2326938992811844,-0.226,-0.027
2019-04-23,2.57,0.05,1.260240664796391,-0.246,-0.03
2019-04-24,2.53,0.02,1.2074076791230044,-0.258,-0.037
2019-04-25,2.54,-0.02,1.1916271432678995,-0.285,-0.031
2019-04-26,2.51,-0.04,1.1809048425850406,-0.277,-0.045
2019-04-29,2.54,-0.01,1.1875390558009407,-0.26,-0.045
2019-04-30,2.51,0.03,1.2168703182873493,-0.267,-0.045
2019-05-01,2.52,0.03,1.188149508166406,-0.267,-0.045
2019-05-02,2.55,0.02,1.22129488070473,-0.255,-0.045
2019-05-03,2.54,0.04,1.2529927446319469,-0.23,-0.045
2019-05-06,2.51,0.01,1.2529927446319469,-0.268,-0.045
2019-05-07,2.45,-0.01,1.198293735350723,-0.277,-0.049
2019-05-08,2.49,-0.04,1.1689424384459115,-0.287,-0.049
2019-05-09,2.45,-0.06,1.1567109400177378,-0.308,-0.044
2019-05-10,2.47,-0.04,1.165397793678498,-0.305,-0.044
2019-05-13,2.4,-0.05,1.1400787383946338,-0.311,-0.043
2019-05-14,2.42,-0.05,1.1337156146973133,-0.315,-0.048
2019-05-15,2.37,-0.1,1.1079725596150607,-0.337,-0.048
2019-05-16,2.4,-0.12,1.108061971244751,-0.353,-0.058
2019-05-17,2.39,-0.1,1.0814239457884864,-0.341,-0.053
2019-05-20,2.41,-0.08,1.101753154399188,-0.336,-0.042
2019-05-21,2.43,-0.08,1.1285032253354925,-0.337,-0.042
2019-05-22,2.39,-0.07,1.0682042544887975,-0.336,-0.048
2019-05-23,2.31,-0.09,1.002062403090475,-0.352,-0.058
2019-05-24,2.32,-0.09,0.9935037081878646,-0.377,-0.068
2019-05-28,2.26,-0.15,0.96816032746435,-0.407,-0.066
2019-05-29,2.25,-0.15,0.9469787091552717,-0.413,-0.089
2019-05-30,2.22,-0.15,0.9391591296139465,-0.413,-0.077
2019-05-31,2.14,-0.2,0.9332485997827715,-0.445,-0.092
2019-06-03,2.07,-0.21,0.9066427668077649,-0.458,-0.088
2019-06-04,2.12,-0.21,0.93722070944242,-0.459,-0.097
2019-06-05,2.12,-0.21,0.9062838698887672,-0.446,-0.123
2019-06-06,2.12,-0.23,0.8716748011054195,-0.459,-0.116
2019-06-07,2.09,-0.23,0.8504835657678781,-0.459,-0.112
2019-06-10,2.15,-0.23,0.8738431659287513,-0.459,-0.117
2019-06-11,2.15,-0.22,0.8853154339467035,-0.449,-0.107
2019-06-12,2.13,-0.22,0.9105961449383798,-0.437,-0.107
2019-06-13,2.1,-0.24,0.8771919037905211,-0.43,-0.108
2019-06-14,2.09,-0.26,0.8846203117638799,-0.443,-0.122
2019-06-17,2.09,-0.25,0.8918819487344909,-0.448,-0.122
2019-06-18,2.06,-0.3,0.843089275695508,-0.464,-0.122
2019-06-19,2.03,-0.29,0.9033674151729197,-0.489,-0.133
2019-06-20,2.01,-0.29,0.8477935478174304,-0.481,-0.163
2019-06-21,2.07,-0.29,0.8924892393942407,-0.461,-0.162
2019-06-24,2.02,-0.3,0.8555261813025112,-0.465,-0.146
2019-06-25,2.0,-0.3,0.8398090173832046,-0.487,-0.147
2019-06-26,2.05,-0.32,0.8665390313746432,-0.476,-0.14
2019-06-27,2.01,-0.29,0.877144269094796,-0.462,-0.134
2019-06-28,2.0,-0.31,0.8914274152625454,-0.482,-0.156
2019-07-01,2.03,-0.32,0.8507413742334361,-0.488,-0.14
2019-07-02,1.98,-0.35,0.7789775904440654,-0.516,-0.135
2019-07-03,1.96,-0.38,0.7372440940707654,-0.568,-0.16
2019-07-05,2.04,-0.39,0.7939099374069385,-0.602,-0.17
2019-07-08,2.05,-0.35,0.7522274707803519,-0.58,-0.154
2019-07-09,2.07,-0.33,0.7661808691614749,-0.565,-0.144
2019-07-10,2.07,-0.28,0.800558060665038,-0.463,-0.128
2019-07-11,2.13,-0.3,0.8840692096573728,-0.488,-0.143
2019-07-12,2.12,-0.22,0.8784861550897173,-0.438,-0.118
2019-07-15,2.09,-0.26,0.8395183522589388,-0.456,-0.118
2019-07-16,2.13,-0.3,0.863976454341317,-0.481,-0.123
2019-07-17,2.06,-0.3,0.8085603767815371,-0.507,-0.128
2019-07-18,2.04,-0.33,0.8075954498980323,-0.54,-0.138
2019-07-19,2.05,-0.35,0.7832944194431211,-0.558,-0.138
2019-07-22,2.05,-0.36,0.7581719765058955,-0.565,-0.138
2019-07-23,2.08,-0.36,0.7366751023969642,-0.567,-0.148
2019-07-24,2.05,-0.4,0.729207605874545,-0.603,-0.148
2019-07-25,2.08,-0.41,0.764853249413773,-0.639,-0.153
2019-07-26,2.08,-0.39,0.744029662036437,-0.625,-0.153
2019-07-29,2.06,-0.41,0.7116702554343518,-0.643,-0.148
2019-07-30,2.06,-0.42,0.7009736175544357,-0.651,-0.153
2019-07-31,2.02,-0.43,0.6790705711446099,-0.654,-0.157
2019-08-01,1.9,-0.44,0.6421952012195699,-0.654,-0.131
2019-08-02,1.86,-0.51,0.6158460886653951,-0.772,-0.167
2019-08-05,1.75,-0.55,0.5587585602171421,-0.811,-0.197
2019-08-06,1.73,-0.55,0.5681262467769795,-0.822,-0.181
2019-08-07,1.71,-0.6,0.5240865835254105,-0.855,-0.198
2019-08-08,1.72,-0.58,0.5770629587572766,-0.888,-0.191
2019-08-09,1.74,-0.61,0.5400378203605691,-0.908,-0.22
2019-08-12,1.65,-0.61,0.5379916775858844,-0.908,-0.22
2019-08-13,1.68,-0.63,0.5332488340809652,-0.932,-0.237
2019-08-14,1.59,-0.64,0.48256191228462353,-0.96,-0.221
2019-08-15,1.52,-0.68,0.437671757668512,-1.006,-0.238
2019-08-16,1.55,-0.73,0.4992190605925185,-1.072,-0.236
2019-08-19,1.6,-0.66,0.5215446632341761,-1.052,-0.231
2019-08-20,1.55,-0.69,0.49083252412575734,-1.022,-0.236
2019-08-21,1.59,-0.67,0.4913185670992769,-1.002,-0.241
2019-08-22,1.62,-0.67,0.5556472074660557,-0.93,-0.241
2019-08-23,1.52,-0.63,0.5433349951643632,-0.863,-0.235
2019-08-26,1.54,-0.67,0.5433349951643632,-0.928,-0.276
2019-08-27,1.49,-0.68,0.4702824311413608,-0.941,-0.265
2019-08-28,1.47,-0.72,0.40730293370491594,-1.007,-0.271
2019-08-29,1.5,-0.71,0.4009508693424751,-0.997,-0.286
2019-08-30,1.5,-0.71,0.4426298060760255,-0.975,-0.275
2019-09-03,1.47,-0.75,0.36035551088771567,-0.986,-0.274
2019-09-04,1.47,-0.69,0.4698056305715549,-0.95,-0.286
2019-09-05,1.57,-0.65,0.5722208637169246,-0.903,-0.269
2019-09-06,1.55,-0.6,0.46836542862077185,-0.843,-0.243
2019-09-09,1.63,-0.62,0.5685240570936365,-0.848,-0.253
2019-09-10,1.72,-0.59,0.5968398819325276,-0.804,-0.221
2019-09-11,1.75,-0.55,0.6036864327266002,-0.738,-0.201
2019-09-12,1.79,-0.59,0.6011753068310028,-0.707,-0.207
2019-09-13,1.9,-0.51,0.7236771972577624,-0.671,-0.15
2019-09-16,1.84,-0.49,0.6496752017913061,-0.626,-0.15
2019-09-17,1.81,-0.5,0.6503690247702402,-0.713,-0.145
2019-09-18,1.8,-0.51,0.6066747394512847,-0.722,-0.178
2019-09-19,1.79,-0.5,0.5947216951748768,-0.704,-0.22
2019-09-20,1.74,-0.53,0.5911435395220175,-0.705,-0.209
2019-09-23,1.72,-0.6,0.4975199051595173,-0.764,-0.209
2019-09-24,1.64,-0.59,0.4930918351823174,-0.772,-0.231
2019-09-25,1.73,-0.63,0.4890842913849798,-0.81,-0.246
2019-09-26,1.7,-0.6,0.48969369362119314,-0.765,-0.236
2019-09-27,1.69,-0.6,0.47347206230217864,-0.746,-0.224
2019-09-30,1.68,-0.57,0.4567312585730572,-0.7,-0.206
2019-10-01,1.65,-0.53,0.4357294085999124,-0.675,-0.139
2019-10-02,1.6,-0.56,0.46224484404410243,-0.677,-0.169
2019-10-03,1.54,-0.56,0.4507934010682221,-0.71,-0.194
2019-10-04,1.52,-0.61,0.4049522740501307,-0.752,-0.215
2019-10-07,1.56,-0.61,0.4186584961099686,-0.765,-0.23
2019-10-08,1.54,-0.59,0.38071268680333936,-0.737,-0.203
2019-10-09,1.59,-0.59,0.428674660077699,-0.734,-0.208
2019-10-10,1.67,-0.55,0.5198710771906687,-0.707,-0.214
2019-10-11,1.76,-0.49,0.6793647190440499,-0.666,-0.183
2019-10-15,1.77,-0.47,0.6748023009246815,-0.627,-0.171
2019-10-16,1.75,-0.44,0.6624563645706422,-0.588,-0.162
2019-10-17,1.76,-0.38,0.668527559843797,-0.544,-0.157
2019-10-18,1.76,-0.4,0.684344726878971,-0.563,-0.151
2019-10-21,1.8,-0.35,0.7240898589119911,-0.509,-0.136
2019-10-22,1.78,-0.38,0.6766746932303919,-0.516,-0.136
2019-10-23,1.77,-0.42,0.6516871115254921,-0.56,-0.138
2019-10-24,1.77,-0.39,0.6001970632083842,-0.561,-0.145
2019-10-25,1.8,-0.39,0.6372812053355353,-0.539,-0.145
2019-10-28,1.85,-0.35,0.6937876616594761,-0.51,-0.129
2019-10-29,1.84,-0.35,0.6885361052826849,-0.493,-0.108
2019-10-30,1.78,-0.36,0.6548322405613078,-0.467,-0.12
2019-10-31,1.69,-0.42,0.5983815955138281,-0.511,-0.139
2019-11-01,1.73,-0.41,0.641689097188876,-0.509,-0.179
2019-11-04,1.79,-0.37,0.6880559805643371,-0.473,-0.179
2019-11-05,1.86,-0.32,0.7356585744621714,-0.415,-0.133
2019-11-06,1.81,-0.31,0.7103725589325871,-0.395,-0.083
2019-11-07,1.92,-0.32,0.7480158032664754,-0.406,-0.083
2019-11-08,1.94,-0.26,0.7736203710967258,-0.359,-0.058
2019-11-12,1.92,-0.24,0.7933746449867509,-0.337,-0.032
2019-11-13,1.88,-0.29,0.7376731131160722,-0.384,-0.043
2019-11-14,1.82,-0.33,0.6986789614940656,-0.455,-0.067
2019-11-15,1.84,-0.33,0.7086131953687008,-0.468,-0.066
2019-11-18,1.81,-0.32,0.7259707187541748,-0.464,-0.082
2019-11-19,1.79,-0.33,0.7208396162735214,-0.464,-0.087
2019-11-20,1.73,-0.38,0.7153861825206207,-0.536,-0.106
2019-11-21,1.77,-0.34,0.7430275932763236,-0.509,-0.107
2019-11-22,1.77,-0.35,0.6944989198280005,-0.517,-0.077
2019-11-25,1.76,-0.35,0.6838508032560318,-0.545,-0.081
2019-11-26,1.74,-0.36,0.6293185108493694,-0.552,-0.092
2019-11-27,1.77,-0.38,0.6658048109105836,-0.563,-0.106
2019-11-29,1.78,-0.37,0.6848458834192777,-0.58,-0.075
2019-12-02,1.83,-0.29,0.7325782539430336,-0.54,-0.039
2019-12-03,1.72,-0.28,0.6740205719235062,-0.552,-0.014
2019-12-04,1.77,-0.33,0.7273617018370363,-0.606,-0.029
2019-12-05,1.8,-0.3,0.7690451337672662,-0.577,-0.035
2019-12-06,1.84,-0.3,0.7598267021797043,-0.565,-0.009
2019-12-09,1.83,-0.3,0.7600707592960024,-0.569,0.001
2019-12-10,1.85,-0.28,0.7857943930443534,-0.541,-0.016
2019-12-11,1.79,-0.31,0.7729414175211131,-0.524,0.004
2019-12-12,1.9,-0.32,0.8228534063343312,-0.548,-0.015
2019-12-13,1.82,-0.23,0.8016387548143866,-0.49,-0.014
2019-12-16,1.89,-0.3,0.8251414722837899,-0.538,-0.019
2019-12-17,1.89,-0.28,0.7676036007851914,-0.528,-0.004
2019-12-18,1.92,-0.28,0.7856834991547414,-0.521,-0.009
2019-12-19,1.92,-0.21,0.8152511827417426,-0.473,0.0
2019-12-20,1.92,-0.21,0.7848324816657287,-0.468,0.014
2019-12-23,1.93,-0.24,0.7807307087678315,-0.487,0.008
2019-12-24,1.9,-0.24,0.7695420566259442,-0.487,0.008
2019-12-26,1.9,-0.24,0.7695420566259442,-0.487,-0.012
2019-12-27,1.88,-0.24,0.7592126701623283,-0.484,-0.007
2019-12-30,1.9,-0.19,0.8683814472020632,-0.456,-0.015
2019-12-31,1.92,-0.19,0.8214033725702359,-0.456,-0.015
2020-01-02,1.88,-0.16,0.7916119964904025,-0.456,-0.015
2020-01-03,1.8,-0.28,0.7442975529810505,-0.509,-0.015
2020-01-06,1.81,-0.28,0.7677479064202742,-0.534,-0.025
2020-01-07,1.83,-0.27,0.7913376913393305,-0.528,-0.008
2020-01-08,1.87,-0.27,0.8011718741769304,-0.529,-0.013
2020-01-09,1.85,-0.22,0.8299149275348651,-0.486,-0.003
2020-01-10,1.83,-0.2,0.7872337942710125,-0.488,-0.003
2020-01-13,1.85,-0.2,0.7654141972801605,-0.479,-0.003
2020-01-14,1.82,-0.18,0.7310919613425311,-0.47,0.012
2020-01-15,1.79,-0.22,0.6597870598454351,-0.51,0.008
2020-01-16,1.81,-0.23,0.6514835797360558,-0.524,0.008
2020-01-17,1.84,-0.23,0.6472983167321793,-0.554,-0.002
2020-01-21,1.78,-0.24,0.6374113695122574,-0.575,-0.007
2020-01-22,1.77,-0.25,0.641630683972245,-0.595,-0.002
2020-01-23,1.74,-0.28,0.5942149147203826,-0.633,-0.023
2020-01-24,1.7,-0.31,0.5749044760239552,-0.641,-0.022
2020-01-27,1.61,-0.38,0.5128091831822725,-0.701,-0.047
2020-01-28,1.65,-0.41,0.5528204762877319,-0.737,-0.037
2020-01-29,1.6,-0.38,0.532813343223228,-0.686,-0.037
2020-01-30,1.57,-0.41,0.5493107661152818,-0.708,-0.056
2020-01-31,1.51,-0.42,0.5294686340987058,-0.698,-0.061
2020-02-03,1.54,-0.45,0.5401740160044443,-0.719,-0.06
2020-02-04,1.61,-0.42,0.566927667286036,-0.687,-0.049
2020-02-05,1.66,-0.38,0.6097067158796319,-0.661,-0.033
2020-02-06,1.65,-0.37,0.6019091081688843,-0.635,-0.014
2020-02-07,1.59,-0.39,0.579843990251033,-0.658,-0.035
2020-02-10,1.56,-0.4,0.5656979886886415,-0.672,-0.055
2020-02-11,1.59,-0.38,0.5765888099372359,-0.664,-0.055
2020-02-12,1.62,-0.38,0.6246180349990913,-0.638,-0.04
2020-02-13,1.61,-0.42,0.6505225620769667,-0.685,-0.029
2020-02-14,1.59,-0.41,0.6310556979701901,-0.679,-0.03
2020-02-18,1.55,-0.43,0.6268938011020481,-0.692,-0.049
2020-02-19,1.56,-0.43,0.6160758681758062,-0.689,-0.043
2020-02-20,1.52,-0.43,0.5910759488975625,-0.704,-0.039
2020-02-21,1.46,-0.44,0.5676082237787409,-0.74,-0.06
2020-02-24,1.38,-0.5,0.5357094681927064,-0.783,-0.06
2020-02-25,1.33,-0.52,0.5042950419365277,-0.771,-0.098
2020-02-26,1.33,-0.52,0.5039538193408298,-0.793,-0.088
2020-02-27,1.3,-0.52,0.46163454089220446,-0.781,-0.102
2020-02-28,1.13,-0.61,0.4330908236702962,-0.832,-0.153
2020-03-02,1.1,-0.63,0.40793124769426703,-0.833,-0.133
2020-03-03,1.02,-0.58,0.3922258871126344,-0.816,-0.106
2020-03-04,1.02,-0.64,0.3694605822213992,-0.821,-0.136
2020-03-05,0.92,-0.63,0.3317960580049192,-0.766,-0.104
2020-03-06,0.74,-0.73,0.203841576813168,-0.811,-0.128
2020-03-09,0.54,-0.85,0.16073563120503337,-0.889,-0.141
2020-03-10,0.76,-0.76,0.2189142468958299,-0.866,-0.033
2020-03-11,0.82,-0.78,0.28670608741143677,-0.805,-0.057
2020-03-12,0.88,-0.81,0.28267979026612033,-0.81,-0.046
2020-03-13,0.94,-0.64,0.4009190763695222,-0.661,0.007
2020-03-16,0.73,-0.57,0.4788347858042137,-0.577,0.024
2020-03-17,1.02,-0.43,0.5499365850914295,-0.485,0.02
2020-03-18,1.18,-0.28,0.8100535703683687,-0.494,0.064
2020-03-19,1.12,-0.28,0.8324973868488785,-0.39,0.104
2020-03-20,0.92,-0.28,0.5272523123178667,-0.334,0.104
2020-03-23,0.76,-0.39,0.3931464259614458,-0.416,0.078
2020-03-24,0.84,-0.38,0.4431816189385721,-0.36,0.049
2020-03-25,0.88,-0.29,0.4298133540362253,-0.281,0.048
2020-03-26,0.83,-0.3,0.36542081021362816,-0.284,0.019
2020-03-27,0.72,-0.44,0.3415074987887493,-0.32,0.024
2020-03-30,0.7,-0.53,0.31109079035829107,-0.375,0.021
2020-03-31,0.7,-0.47,0.361595422051062,-0.368,0.031
2020-04-01,0.62,-0.5,0.31504307674248083,-0.354,0.018
2020-04-02,0.63,-0.42,0.33763218244664267,-0.317,-0.002
2020-04-03,0.62,-0.45,0.32472302629834165,-0.324,-0.011
2020-04-06,0.67,-0.44,0.3388955256741241,-0.33,0.003
2020-04-07,0.75,-0.38,0.3967755207515293,-0.283,0.004
2020-04-08,0.77,-0.34,0.38304912545938097,-0.252,0.013
2020-04-09,0.73,-0.3,0.3121846040350339,-0.259,0.012
2020-04-10,0.73,-0.3,0.3121846040350339,-0.259,-0.001
2020-04-13,0.76,-0.3,0.3121846040350339,-0.259,0.004
2020-04-14,0.76,-0.35,0.3275473580955353,-0.322,0.013
2020-04-15,0.63,-0.41,0.2926295984086086,-0.37,0.019
2020-04-16,0.61,-0.44,0.2919116157507849,-0.366,0.003
2020-04-17,0.65,-0.47,0.29156850015911384,-0.419,0.013
2020-04-20,0.63,-0.48,0.328358578190974,-0.472,0.014
2020-04-21,0.58,-0.46,0.2906810177516186,-0.436,0.018
2020-04-22,0.63,-0.45,0.3156994584267933,-0.428,-0.006
2020-04-23,0.61,-0.4,0.29773302943240415,-0.378,-0.006
2020-04-24,0.6,-0.46,0.2961394728782263,-0.425,-0.02
2020-04-27,0.67,-0.47,0.3197120136275232,-0.463,-0.034
2020-04-28,0.62,-0.44,0.3022684745106009,-0.449,-0.045
2020-04-29,0.63,-0.47,0.3025740291788579,-0.48,-0.045
2020-04-30,0.64,-0.5,0.24385028896006417,-0.487,-0.036
2020-05-01,0.64,-0.5,0.27112806364286124,-0.487,-0.024
2020-05-04,0.64,-0.57,0.2366590499611628,-0.522,-0.024
2020-05-05,0.66,-0.52,0.2098095660629864,-0.513,-0.024
2020-05-06,0.72,-0.54,0.24263589854821938,-0.533,-0.024
2020-05-07,0.63,-0.48,0.248189982019737,-0.494,0.002
2020-05-08,0.69,-0.55,0.248189982019737,-0.529,0.002
2020-05-11,0.73,-0.5,0.2752545961025895,-0.506,0.013
2020-05-12,0.69,-0.49,0.2628549725090905,-0.479,-0.003
2020-05-13,0.64,-0.51,0.23744522847107502,-0.541,0.003
2020-05-14,0.63,-0.53,0.23294112252702986,-0.526,-0.003
2020-05-15,0.64,-0.53,0.24526236628264925,-0.524,0.001
2020-05-18,0.73,-0.54,0.27226453155995156,-0.552,-0.007
2020-05-19,0.7,-0.46,0.26496992441014305,-0.52,0.008
2020-05-20,0.68,-0.45,0.2547038086231819,-0.502,0.009
2020-05-21,0.68,-0.46,0.18604760737276022,-0.502,0.004
2020-05-22,0.66,-0.48,0.1810426533344893,-0.514,-0.001
2020-05-26,0.69,-0.42,0.22121778813312135,-0.465,0.01
2020-05-27,0.68,-0.44,0.18918107704969858,-0.474,0.007
2020-05-28,0.7,-0.4,0.20446045740107616,-0.445,0.005
2020-05-29,0.65,-0.41,0.18451293997089027,-0.471,0.009
2020-06-01,0.66,-0.41,0.23462745312331132,-0.471,0.014
2020-06-02,0.68,-0.39,0.2294044726345544,-0.432,0.013
2020-06-03,0.77,-0.36,0.2945738939766668,-0.403,0.018
2020-06-04,0.82,-0.33,0.3201679873160077,-0.374,0.034
2020-06-05,0.91,-0.28,0.36676422516026713,-0.334,0.049
2020-06-08,0.88,-0.26,0.3471221444279074,-0.3,0.05
2020-06-09,0.84,-0.32,0.3320486228884109,-0.324,0.025
2020-06-10,0.75,-0.3,0.2740815572474532,-0.297,0.031
2020-06-11,0.66,-0.37,0.20025263251269965,-0.36,0.017
2020-06-12,0.71,-0.4,0.2169418903965999,-0.437,0.021
2020-06-15,0.71,-0.43,0.21794558575281203,-0.483,0.011
2020-06-16,0.75,-0.4,0.20910421761394068,-0.406,0.028
2020-06-17,0.74,-0.38,0.19746385746287887,-0.378,0.027
2020-06-18,0.71,-0.41,0.24294201961902787,-0.402,0.022
2020-06-19,0.7,-0.43,0.25550574104606516,-0.399,0.022
