# FIELD CONTAMINATED -- gate 2 selected the 3,485 with sight of 2016-2020; structure comparisons valid, levels not.
# l2tune.crosses_label() applies its bars to the STITCHED W2+W3 blind book and requires n_w3 >= MIN_TRADES_BLIND, so membership of this field depends on
# performance in the very years this walk-forward trades. Every structure and every null draw is drawn from the same field, so relative
# statements hold; no absolute level here is an out-of-sample number. See FIXES.md, fourth contamination.
# HEADERED 2026-09-11 by audit: this run used the CONTAMINATED field (3,485; A-trend 1,804 / A-chop 678 / B-chop 1,003), NOT the clean field gate2_cleanfield.csv (4,807; 2,960 / 930 / 917).
# The clean-field results carry the _cleanfield suffix. DO NOT QUOTE LEVELS FROM THIS FILE.
budget,N,draw,total_return_pct,median_year_pct
team1,ALL,22,13.767446748699507,2.2743519115154793
team1,ALL,23,13.767446748699507,2.2743519115154793
team1,ALL,24,13.767446748699507,2.2743519115154793
team1,101,0,5.577793837929412,0.6056782304633526
team1,101,1,8.351888931950738,1.0718887981015248
team1,101,2,5.1372572091217155,0.3163529324048549
team1,101,3,12.40772606580919,1.8129930385628414
team1,101,4,2.197025615624826,0.48658518847781945
team1,101,5,5.1942240750628965,0.6254150341541305
team1,101,6,1.8131182887944657,-0.0351425000367311
team1,101,7,4.522734283588074,0.8475884786726394
team1,101,8,4.6926712018491195,1.0521249197014475
team1,101,9,5.447180122352003,2.0834495134107196
team1,101,10,10.015610551810385,1.607685730667872
team1,101,11,8.25735426000491,1.5002287134429957
team1,101,12,4.1762325331447325,1.6936695081121689
team1,101,13,8.011402603482619,1.5506620239410036
team1,101,14,6.256054022195675,2.0742014078314615
team1,101,15,10.700129650205799,2.1734538004303423
team1,101,16,8.298738732161674,1.5683243992405893
team1,101,17,9.094429099230412,1.6210291534523422
team1,101,18,8.478656317428552,2.055827469587305
team1,101,19,11.029880595815019,1.5344173061936415
team1,101,20,7.988382031202758,1.9676509210220878
team1,101,21,7.755126680747159,1.8295900642404321
team1,101,22,4.582306238937754,-0.33231408461036666
team1,101,23,4.804962513503254,0.6407221342463909
team1,101,24,6.32657622003961,1.460638312942259
team1,102,0,5.339254658181694,0.39873343566943753
team1,102,1,4.18628957974469,0.07709390981991512
team1,102,2,8.417846794851922,1.5095734793165874
team1,102,3,5.071537805272575,1.1834229049766343
team1,102,4,5.1319878613435534,1.0334362171344422
team1,102,5,2.49997950167387,-0.5193013979176799
team1,102,6,7.5919674011366265,1.0488708026156779
team1,102,7,7.678947413288512,2.1485130153980174
team1,102,8,3.476660122371343,0.7799010562738203
team1,102,9,6.057892834216053,2.7171898071368092
team1,102,10,1.7503159043000043,0.8612208457740165
team1,102,11,5.564915821790505,0.19123023191680352
team1,102,12,5.552874866534942,0.6253630113004048
team1,102,13,7.106744551637549,1.1897302072102487
