family,fast,slow,state,lead,is_lift,is_surr,is_excess,is_z
mas,3,27,product M=5,3,0.9142780651404843,0.9274657961920424,-0.013187731051558127,-0.5382541255988255
mas,3,27,structural M=5,3,0.850026542400308,0.8643350209117788,-0.014308478511470879,-0.6960324116167347
mas,3,27,nine-box,3,1.0153141157018266,1.0700949268428825,-0.05478081114105593,-3.987504388408804
mas,3,34,product M=5,1,0.728510288856438,0.7302843105736454,-0.001774021717207419,-0.047363284847401155
mas,3,34,structural M=5,1,0.6166616322624621,0.6528556426166412,-0.03619401035417913,-1.086145540953998
mas,3,34,nine-box,1,1.0945491888681531,1.1355670217562843,-0.04101783288813121,-1.3925364809014196
mas,3,34,product M=5,3,0.8761108438627085,0.8960317747637161,-0.01992093090100755,-0.9260239134163646
mas,3,34,structural M=5,3,0.798210038852377,0.8380850599095151,-0.03987502105713814,-1.8837057379905875
mas,3,34,nine-box,3,1.050442324521558,1.0968657261253427,-0.046423401603784775,-2.9142138768354413
mas,3,44,product M=5,1,0.737136016955594,0.7308590106833848,0.0062770062722092845,0.1877646771934764
mas,3,44,structural M=5,1,0.602771848924844,0.6521467510571695,-0.04937490213232543,-1.3195535145172872
mas,3,44,nine-box,1,1.0810583803399032,1.1281047172969376,-0.04704633695703442,-1.45510115084373
mas,3,44,product M=5,3,0.8464951604567574,0.8685983572790651,-0.022103196822307658,-0.982176610446162
mas,3,44,structural M=5,3,0.7651278643097918,0.8106856924162258,-0.04555782810643394,-1.8820452002011363
mas,3,44,nine-box,3,1.0273882596207966,1.0919225943969635,-0.06453433477616688,-3.9331692418781348
mas,3,56,product M=5,1,0.7355543996875556,0.7319680989607196,0.003586300726836078,0.09525158024009478
mas,3,56,structural M=5,1,0.6457247399236754,0.6555335081691779,-0.009808768245502475,-0.24949213408939278
mas,3,56,nine-box,1,1.1108248331562576,1.118350306664875,-0.007525473508617431,-0.2254527317115772
mas,3,56,product M=5,3,0.8250748323399969,0.8466727418798337,-0.021597909539836757,-0.9117017084096316
mas,3,56,structural M=5,3,0.7498823163039131,0.7902150126327097,-0.04033269632879655,-1.651675646920578
mas,3,56,nine-box,3,1.0291723187711956,1.085868119382641,-0.0566958006114453,-4.040921135301007
mas,3,72,product M=5,1,0.6504881760050973,0.7065677524979816,-0.05607957649288431,-1.553344706768387
mas,3,72,structural M=5,1,0.5463985653114893,0.62308160307749,-0.07668303776600072,-1.9709964577654988
mas,3,72,nine-box,1,1.1039037104969867,1.1122174783109062,-0.00831376781391957,-0.2437409091761935
mas,3,72,product M=5,3,0.7786733434676655,0.8054374237533699,-0.026764080285704428,-1.3134633461305294
mas,3,72,structural M=5,3,0.6849543442630684,0.7435384917984369,-0.05858414753536845,-2.718773904159821
mas,3,72,nine-box,3,1.0262573430245292,1.075847166527436,-0.04958982350290686,-3.573934348022062
mas,3,92,product M=5,1,0.6254192480552054,0.6997400546177733,-0.0743208065625679,-2.0072110745333136
mas,3,92,structural M=5,1,0.5135071983809392,0.6261652865635379,-0.1126580881825987,-3.256323919479814
mas,3,92,nine-box,1,1.0996603331886647,1.108234478049672,-0.008574144861007271,-0.3206064819996505
mas,3,92,product M=5,3,0.7593187181241968,0.7834855587038678,-0.024166840579671,-1.049406515540806
mas,3,92,structural M=5,3,0.6722711726819721,0.7259289074502578,-0.053657734768285725,-2.6153850924727697
mas,3,92,nine-box,3,1.0127509722170163,1.0716537327493643,-0.058902760532348,-3.7793095838136215
mas,3,118,product M=5,1,0.6519133934818706,0.7026495029510764,-0.050736109469205815,-1.329410624035434
mas,3,118,structural M=5,1,0.5600503438938657,0.6275105482508139,-0.06746020435694822,-2.0539846275095726
mas,3,118,nine-box,1,1.0980507908880643,1.1014424441470245,-0.003391653258960181,-0.10942605143552113
mas,3,118,product M=5,3,0.7531839077032706,0.7724893512428601,-0.019305443539589517,-0.9448564489281924
mas,3,118,structural M=5,3,0.6700667042724988,0.7131348575653542,-0.043068153292855405,-2.549288918795336
mas,3,118,nine-box,3,1.0095247275894734,1.0634005284758743,-0.05387580088640087,-3.3526581291668305
mas,3,152,product M=5,1,0.6491653703506772,0.7061230588481046,-0.05695768849742733,-1.5252224952345177
mas,3,152,structural M=5,1,0.5541444586844668,0.6299678890675094,-0.07582343038304262,-1.876891381081111
mas,3,152,nine-box,1,1.091000856292595,1.0974295400286327,-0.006428683736037666,-0.23089361226778166
mas,3,152,product M=5,3,0.742757611664761,0.7633397102910477,-0.020582098626286793,-0.9453469197655304
mas,3,152,structural M=5,3,0.6874523766486262,0.7033258506552296,-0.015873474006603328,-0.7525825117884473
mas,3,152,nine-box,3,1.01658967273358,1.056427459030101,-0.03983778629652113,-2.5468113676140276
mas,3,200,product M=5,1,0.6697222945273185,0.6999740409776628,-0.03025174645034434,-0.8651843928193791
mas,3,200,structural M=5,1,0.5810768644154569,0.6304571837347843,-0.049380319319327404,-1.389833218817322
mas,3,200,nine-box,1,1.0964076839521182,1.085945807645425,0.010461876306693263,0.45201915084832434
mas,3,200,product M=5,3,0.7507952855001521,0.7538997410690469,-0.003104455568894826,-0.13223086687056407
mas,3,200,structural M=5,3,0.6880872468403767,0.6958177720182748,-0.007730525177898073,-0.3573186030249173
mas,3,200,nine-box,3,1.021118065365481,1.0476538959919375,-0.02653583062645648,-2.0438605794412896
mas,4,5,product M=5,1,0.7697258354970379,0.7709212644668395,-0.0011954289698016263,-0.04253725665386052
mas,4,5,structural M=5,1,0.6887982815507301,0.6875855265792952,0.001212754971434915,0.03884764270620423
mas,4,5,nine-box,1,0.9706179885854657,1.0015164543525845,-0.030898465767118855,-1.3675696166626792
mas,4,5,product M=5,3,0.9235990379085313,0.9154604865740138,0.008138551334517463,0.4212672513805297
mas,4,5,structural M=5,3,0.8566496965471496,0.8470103555298906,0.009639341017259051,0.4474899934182063
mas,4,5,nine-box,3,0.998262945409098,1.0120945127853478,-0.013831567376249798,-1.3270359841766177
mas,4,6,product M=5,1,0.7782115803898887,0.863889205371213,-0.08567762498132436,-2.531936631061487
mas,4,6,structural M=5,1,0.6730367983026734,0.7975318896159106,-0.12449509131323722,-3.845460067533852
mas,4,6,nine-box,1,0.9885362121000201,0.9990589501198223,-0.010522738019802191,-0.5172235969940561
mas,4,6,product M=5,3,1.018629343127233,1.0433738984844994,-0.024744555357266274,-1.3605653707685776
mas,4,6,structural M=5,3,0.9255361119978895,0.9741839903615187,-0.04864787836362916,-2.3974853269674985
mas,4,6,nine-box,3,1.01357794347472,1.0106301419522772,0.0029478015224428944,0.3002251730970426
mas,4,8,product M=5,1,0.9729022586343445,0.9893356971491091,-0.01643343851476453,-0.47982555981113695
mas,4,8,structural M=5,1,0.9103708324735897,0.924527492903622,-0.014156660430032275,-0.38785027350713613
mas,4,8,nine-box,1,0.9995797075538406,1.0047020360202938,-0.005122328466453219,-0.24062551783484232
mas,4,8,product M=5,3,1.1880813113456068,1.195796178398166,-0.007714867052559304,-0.604664326132494
mas,4,8,structural M=5,3,1.1085051415655374,1.131235967596799,-0.02273082603126153,-1.2101066228590815
mas,4,8,nine-box,3,1.0196153165534676,1.0138342285826285,0.005781087970839094,0.47031537479020097
mas,4,10,product M=5,1,1.0445807029998726,1.006244042704886,0.03833666029498661,1.0983391973234922
mas,4,10,structural M=5,1,0.9481399441139312,0.9357604214195694,0.012379522694361822,0.283752477177519
mas,4,10,nine-box,1,1.0140635800634876,1.0166479396680963,-0.002584359604608677,-0.09699575017913145
mas,4,10,product M=5,3,1.1687101035901062,1.2065623660248348,-0.03785226243472861,-2.318975041401926
mas,4,10,structural M=5,3,1.1099311005733477,1.141158775346573,-0.03122767477322541,-1.4514181545649918
mas,4,10,nine-box,3,1.0132859754995749,1.0207349172206563,-0.007448941721081459,-0.5491791785649155
mas,4,13,product M=5,1,0.9953146735632649,0.9536234927927092,0.04169118077055567,1.1920154958537252
mas,4,13,structural M=5,1,0.8794052571519417,0.8625923630617022,0.01681289409023956,0.5079751603304631
mas,4,13,nine-box,1,1.0053643962600984,1.0250808853708229,-0.019716489110724433,-0.8434336565058599
mas,4,13,product M=5,3,1.0911250570931719,1.1499463976568245,-0.058821340563652624,-3.4045328581823227
mas,4,13,structural M=5,3,1.0176503881998005,1.06354835031877,-0.04589796211896946,-2.2567830558586137
mas,4,13,nine-box,3,1.0265446870843407,1.0260202539940573,0.0005244330902833827,0.04310688408914161
mas,4,16,product M=5,1,0.8716977787992135,0.8968777142898621,-0.025179935490648564,-0.7509618484524125
mas,4,16,structural M=5,1,0.7761834827813873,0.7989463336041637,-0.022762850822776404,-0.6379576020013421
mas,4,16,nine-box,1,1.0259589701450949,1.0336130678444697,-0.007654097699374862,-0.2865663507616307
mas,4,16,product M=5,3,1.007737979421151,1.083791007455122,-0.07605302803397107,-3.726789114163602
mas,4,16,structural M=5,3,0.9233115069537959,0.9847579213091621,-0.06144641435536613,-2.902415898662561
mas,4,16,nine-box,3,1.00809206186355,1.0292614913042892,-0.021169429440739185,-1.4704422066302936
mas,4,21,product M=5,1,0.7877732979577998,0.8377807560266477,-0.050007458068847876,-1.505320143849723
mas,4,21,structural M=5,1,0.7469718744631468,0.7612986956143881,-0.014326821151241287,-0.4217678868957864
mas,4,21,nine-box,1,1.0421362818322548,1.0525071740944765,-0.010370892262221654,-0.4031196207383016
mas,4,21,product M=5,3,0.936293132320068,1.0103752786944669,-0.07408214637439892,-3.624475290373011
mas,4,21,structural M=5,3,0.8581614539576449,0.9273405303742578,-0.06917907641661292,-3.5119594670703926
mas,4,21,nine-box,3,1.0151404038877276,1.0413362145381295,-0.026195810650401885,-1.972156378639623
mas,4,27,product M=5,1,0.7999286010949315,0.8139683300070203,-0.014039728912088822,-0.31522636629390827
mas,4,27,structural M=5,1,0.7599585721122285,0.7631501231354152,-0.0031915510231866895,-0.06799155446987702
mas,4,27,nine-box,1,1.0665637672075654,1.1017325793163633,-0.03516881210879785,-1.74880024133561
mas,4,27,product M=5,3,0.9058949688849518,0.9551871692825167,-0.04929220039756488,-2.1476650840600873
mas,4,27,structural M=5,3,0.852616888187156,0.8885982471040903,-0.035981358916934325,-1.6013506567115001
mas,4,27,nine-box,3,1.0236134154813419,1.0689721498506912,-0.04535873436934934,-3.2419992464952654
mas,4,34,product M=5,1,0.7721931451202921,0.8127707837135212,-0.04057763859322905,-0.9525798377193426
mas,4,34,structural M=5,1,0.7309986777756831,0.7725507261718275,-0.04155204839614446,-0.9561115315261811
mas,4,34,nine-box,1,1.109195357130694,1.1489614728508006,-0.039766115720106576,-1.2996007687929283
mas,4,34,product M=5,3,0.8494844733815331,0.9238842108859784,-0.07439973750444528,-3.8223316746538396
mas,4,34,structural M=5,3,0.800430884766452,0.8664283781918275,-0.06599749342537553,-2.8408075659002274
mas,4,34,nine-box,3,1.0614174312657623,1.1026935812268372,-0.04127614996107498,-2.6297247918613373
mas,4,44,product M=5,1,0.7401777878493676,0.8089595878185255,-0.0687817999691579,-1.5688096804864644
mas,4,44,structural M=5,1,0.7146532175673377,0.771257888309132,-0.056604670741794316,-1.1578980760148938
mas,4,44,nine-box,1,1.1142538663565575,1.150595648089735,-0.03634178173317748,-1.1567884117685103
mas,4,44,product M=5,3,0.7962519204943371,0.8890547204807859,-0.0928027999864488,-3.9259959492466145
mas,4,44,structural M=5,3,0.7476806036984951,0.8353350728674626,-0.08765446916896746,-3.373363597856417
mas,4,44,nine-box,3,1.0411060281987226,1.098951161552839,-0.05784513335411634,-3.7623642394481793
mas,4,56,product M=5,1,0.7339906419365109,0.8030888413417008,-0.06909819940518991,-1.7454992266593925
mas,4,56,structural M=5,1,0.7424659195572156,0.7695774601923805,-0.027111540635164855,-0.625743031089391
mas,4,56,nine-box,1,1.0850774355952557,1.1409481854910497,-0.05587074989579399,-1.8748399881963882
mas,4,56,product M=5,3,0.7639446986615382,0.8614690167760898,-0.09752431811455153,-3.97630998514042
mas,4,56,structural M=5,3,0.7228252009443482,0.8105379596520039,-0.08771275870765571,-3.6187847985839214
mas,4,56,nine-box,3,1.0242614352108412,1.0929510946497394,-0.06868965943889815,-4.562799543599953
mas,4,72,product M=5,1,0.6950059250864474,0.7655811062812166,-0.07057518119476913,-1.8972692604573689
mas,4,72,structural M=5,1,0.6969940954155249,0.7321528687969955,-0.035158773381470554,-0.8159133882784854
mas,4,72,nine-box,1,1.0749310629140805,1.1262627416675894,-0.05133167875350897,-1.5369199747875522
mas,4,72,product M=5,3,0.7376386926555831,0.8094936679519489,-0.07185497529636575,-3.8893201636708827
mas,4,72,structural M=5,3,0.6809220774508157,0.7566820949256049,-0.07576001747478922,-3.873169256759571
mas,4,72,nine-box,3,1.0266013576872144,1.084494890632411,-0.05789353294519661,-3.4411796268471324
mas,4,92,product M=5,1,0.6642595287958539,0.7576489853767813,-0.09338945658092734,-2.6135691724441923
mas,4,92,structural M=5,1,0.6856424815550969,0.7320612181958549,-0.04641873664075802,-1.108414411873719
mas,4,92,nine-box,1,1.0988819584680831,1.1178935789927027,-0.019011620524619577,-0.6545033559080119
mas,4,92,product M=5,3,0.7112235143501373,0.7824547855573285,-0.0712312712071912,-3.3421962653781057
mas,4,92,structural M=5,3,0.6713139897144822,0.7323277573577597,-0.06101376764327748,-2.617197454055141
mas,4,92,nine-box,3,1.0153950225837411,1.0759426490876778,-0.060547626503936636,-3.1816906298537626
mas,4,118,product M=5,1,0.6744285835022977,0.7603439583427031,-0.08591537484040535,-2.2355416987985945
mas,4,118,structural M=5,1,0.6809880958286285,0.7352934159696648,-0.054305320141036284,-1.1971653829809303
mas,4,118,nine-box,1,1.1084593850740199,1.1089273965155364,-0.00046801144151653595,-0.014858168350452953
mas,4,118,product M=5,3,0.7020018660391073,0.7673715055876185,-0.06536963954851116,-3.0713740532943414
mas,4,118,structural M=5,3,0.6702003874523407,0.7145150208175901,-0.044314633365249434,-1.938784858748817
mas,4,118,nine-box,3,1.0201003034682776,1.065317422344954,-0.04521711887667634,-2.3989645800562402
mas,4,152,product M=5,1,0.7083851178041622,0.7630029333657276,-0.05461781556156531,-1.370601303112939
mas,4,152,structural M=5,1,0.7283544384413709,0.735724912649866,-0.007370474208495015,-0.14336638193735118
mas,4,152,nine-box,1,1.1204537517218236,1.0986650744039417,0.02178867731788192,0.6718769750453506
mas,4,152,product M=5,3,0.7109592820522378,0.7573781023280939,-0.04641882027585609,-2.0739544572068995
mas,4,152,structural M=5,3,0.7015430750585565,0.703723976179621,-0.0021809011210645046,-0.0823766002108879
mas,4,152,nine-box,3,1.0228426179833767,1.057272397311154,-0.034429779327777243,-2.060243475126479
mas,4,200,product M=5,1,0.7265312199157076,0.7614277513978942,-0.03489653148218663,-0.9663743347075436
mas,4,200,structural M=5,1,0.7257410315267632,0.7322108951886472,-0.006469863661884068,-0.1585441539802666
mas,4,200,nine-box,1,1.1361635577594442,1.0872497202004503,0.04891383755899392,1.5631565863901689
mas,4,200,product M=5,3,0.7183152169366015,0.7443116637850832,-0.02599644684848168,-1.1320886642785541
mas,4,200,structural M=5,3,0.681257487890861,0.6919547190987523,-0.010697231207891233,-0.44601763268989364
mas,4,200,nine-box,3,1.0250299952599546,1.0486025060085649,-0.02357251074861022,-1.3274932659628267
mas,5,6,product M=5,1,1.1802305009110408,1.182043834575198,-0.0018133336641572573,-0.048392747553964985
mas,5,6,structural M=5,1,1.1350454253324227,1.1708710849267283,-0.035825659594305614,-0.7982579800869856
mas,5,6,nine-box,1,1.0253199605379608,1.0052816608566535,0.020038299681307326,0.996190733894048
mas,5,6,product M=5,3,0.9567836895628639,0.9558255081860455,0.0009581813768183567,0.06356881184150008
mas,5,6,structural M=5,3,0.8794583328559871,0.8821955913538613,-0.0027372584978742065,-0.15965085389796055
mas,5,6,nine-box,3,1.0194561711522774,1.0156182868418522,0.003837884310425199,0.4200375241086531
mas,5,8,product M=5,1,1.5093248104933725,1.5014945891022122,0.007830221391160297,0.16663636291624187
mas,5,8,structural M=5,1,1.4809070483190423,1.5050682847082255,-0.024161236389183216,-0.4588603807704886
mas,5,8,nine-box,1,1.0547856062443817,1.015764006020953,0.03902160022342871,2.0226542747409724
mas,5,8,product M=5,3,1.107049436725924,1.1116991027906888,-0.004649666064764801,-0.2737987121249262
mas,5,8,structural M=5,3,1.0114540066754696,1.0290979798423008,-0.017643973166831195,-0.8807034266918136
mas,5,8,nine-box,3,1.0206216510471589,1.0210829032947935,-0.0004612522476346026,-0.03909814678788615
mas,5,10,product M=5,1,1.622832782664638,1.5802814488462213,0.04255133381841669,0.8329091262910032
mas,5,10,structural M=5,1,1.6198342538337573,1.5897982082062214,0.030036045627535923,0.48447520957734713
mas,5,10,nine-box,1,1.0474917060579094,1.0274718614676819,0.020019844590227542,0.8238683400630985
mas,5,10,product M=5,3,1.135738088264042,1.1461391024294305,-0.010401014165388522,-0.4960838171122405
mas,5,10,structural M=5,3,1.0432313476417534,1.0544790421240104,-0.011247694482257042,-0.4844876712034596
mas,5,10,nine-box,3,1.0240470516897828,1.027178005174479,-0.003130953484696164,-0.26630530279036624
mas,5,13,product M=5,1,1.4933220766031299,1.491078772383237,0.0022433042198928277,0.05033578659767826
mas,5,13,structural M=5,1,1.4477388357923517,1.476845834712222,-0.02910699891987023,-0.6593814275682909
mas,5,13,nine-box,1,1.0583256015366502,1.0331065675947424,0.02521903394190783,1.1298331683901508
mas,5,13,product M=5,3,1.065480843446169,1.095564105564336,-0.03008326211816703,-1.5128776599693894
mas,5,13,structural M=5,3,0.9568569948267468,0.9861535450510444,-0.029296550224297557,-1.3014095685697986
mas,5,13,nine-box,3,1.0216054820638427,1.0332150977950074,-0.011609615731164702,-0.9938879327162858
