ticker,config,detector,logic,oos_sharpe,base_sharpe,n_obs,delta
EURUSD,c4,markov_naive,switch,0.20701212238810182,-0.046385098919805655,2753,0.2533972213079075
EURUSD,c4,markov_naive,switch_backwards,-0.046385098919805655,-0.046385098919805655,2753,0.0
EURUSD,c4,markov_naive,gate,0.021019258830271406,-0.046385098919805655,2753,0.06740435775007705
EURUSD,c4,hmm_2state,switch,0.20701212238810182,-0.046385098919805655,2753,0.2533972213079075
EURUSD,c4,hmm_2state,switch_backwards,-0.046385098919805655,-0.046385098919805655,2753,0.0
EURUSD,c4,hmm_2state,gate,0.022456848233863125,-0.046385098919805655,2753,0.06884194715366879
EURCAD,c0,trend_sma200,switch,0.6551282289278444,0.6551282289278444,2753,0.0
EURCAD,c0,trend_sma200,switch_backwards,-0.5779875891700422,0.6551282289278444,2753,-1.2331158180978865
EURCAD,c0,trend_sma200,gate,0.6591241850870462,0.6551282289278444,2753,0.003995956159201786
EURCAD,c0,vol_regime,switch,-0.4022887298645109,0.6551282289278444,2753,-1.0574169587923552
EURCAD,c0,vol_regime,switch_backwards,0.40850276939078006,0.6551282289278444,2753,-0.24662545953706433
EURCAD,c0,vol_regime,gate,0.25561212939594463,0.6551282289278444,2753,-0.39951609953189976
EURCAD,c0,markov_naive,switch,-0.16431169849882218,0.6551282289278444,2753,-0.8194399274266666
EURCAD,c0,markov_naive,switch_backwards,0.17688969046308103,0.6551282289278444,2753,-0.4782385384647634
EURCAD,c0,markov_naive,gate,0.4831418378091433,0.6551282289278444,2753,-0.17198639111870107
EURCAD,c0,hmm_2state,switch,-0.4450579621840705,0.6551282289278444,2753,-1.1001861911119148
EURCAD,c0,hmm_2state,switch_backwards,0.49156859624410276,0.6551282289278444,2753,-0.16355963268374163
EURCAD,c0,hmm_2state,gate,0.20793639853477253,0.6551282289278444,2753,-0.44719183039307187
EURCAD,c1,trend_sma200,switch,0.4108176391004598,0.4108176391004598,2753,0.0
EURCAD,c1,trend_sma200,switch_backwards,-0.2749490936690576,0.4108176391004598,2753,-0.6857667327695174
EURCAD,c1,trend_sma200,gate,0.6399371214988764,0.4108176391004598,2753,0.22911948239841656
EURCAD,c1,vol_regime,switch,0.4108176391004598,0.4108176391004598,2753,0.0
EURCAD,c1,vol_regime,switch_backwards,-0.2749490936690576,0.4108176391004598,2753,-0.6857667327695174
EURCAD,c1,vol_regime,gate,-0.14799666225476243,0.4108176391004598,2753,-0.5588143013552223
EURCAD,c1,markov_naive,switch,0.05433157949303049,0.4108176391004598,2753,-0.35648605960742935
EURCAD,c1,markov_naive,switch_backwards,0.010808684947021245,0.4108176391004598,2753,-0.40000895415343857
EURCAD,c1,markov_naive,gate,0.32949965527302144,0.4108176391004598,2753,-0.08131798382743838
EURCAD,c1,hmm_2state,switch,-0.17129322413984066,0.4108176391004598,2753,-0.5821108632403005
EURCAD,c1,hmm_2state,switch_backwards,0.27003327863546633,0.4108176391004598,2753,-0.14078436046499349
EURCAD,c1,hmm_2state,gate,-0.01800844311119929,0.4108176391004598,2753,-0.42882608221165913
EURCAD,c2,trend_sma200,switch,0.02565128462439294,0.35264489181659514,2753,-0.3269936071922022
EURCAD,c2,trend_sma200,switch_backwards,0.05526960565982625,0.35264489181659514,2753,-0.2973752861567689
EURCAD,c2,trend_sma200,gate,0.06315924518389779,0.35264489181659514,2753,-0.2894856466326974
EURCAD,c2,vol_regime,switch,-0.20786959036130054,0.35264489181659514,2753,-0.5605144821778957
EURCAD,c2,vol_regime,switch_backwards,0.35264489181659514,0.35264489181659514,2753,0.0
EURCAD,c2,vol_regime,gate,-0.14783362943370124,0.35264489181659514,2753,-0.5004785212502963
EURCAD,c2,markov_naive,switch,0.1277123382532901,0.35264489181659514,2753,-0.22493255356330505
EURCAD,c2,markov_naive,switch_backwards,-0.04956050496934714,0.35264489181659514,2753,-0.4022053967859423
EURCAD,c2,markov_naive,gate,0.18788324702713585,0.35264489181659514,2753,-0.1647616447894593
