budget,N,draw,total_return_pct,median_year_pct
team1,102,22,0.08278352797528887,0.4073273842969016
team1,102,23,3.0022879501173803,-0.46655228645310864
team1,102,24,1.1597979243671586,-0.32581355070443824
team1,103,0,-1.333369892003971,-0.15738871431740986
team1,103,1,1.1766115443673153,0.9419949243318995
team1,103,2,0.7655154226520421,0.31384021930281536
team1,103,3,-1.2538408351670909,-0.18189812299049996
team1,103,4,2.1891822998591106,0.8901377653795324
team1,103,5,-3.0440270920211603,-0.5371883454806281
team1,103,6,2.0442700998553427,-0.5464363274498034
team1,103,7,-1.4130271301207689,-0.5212045137874064
team1,103,8,-2.420776074840096,-1.0089160715876455
team1,103,9,5.057648010692869,0.9947011456659831
team1,103,10,2.0688660228091518,0.2528321638103841
team1,103,11,-1.122404021104979,0.493978230761551
team1,103,12,-0.29402949856637584,-0.12320802284537954
team1,103,13,2.8580053182686127,0.26642963840002465
team1,103,14,0.5206309620780982,0.08160546064565774
team1,103,15,4.525060439255767,0.0979583081769594
team1,103,16,1.9933785905791581,0.5808755124513021
team1,103,17,0.9264784387573441,0.29234804571209577
team1,103,18,0.7522101611615841,-0.7422884030295335
team1,103,19,1.5737388614580574,0.40680414423001315
team1,103,20,0.03166351841741455,0.06720290436260708
team1,103,21,9.1754025634273,1.6138107200687763
team1,103,22,0.8240927941283078,0.7912508480698078
team1,103,23,-2.241081667180522,-0.9143047497566166
team1,103,24,0.9444571466617394,0.28996847809427106
team1,104,0,1.8495947187707023,0.09852917380708369
team1,104,1,-1.256742742755156,-0.7164791558937791
team1,104,2,4.090070584592629,0.6995445990839552
team1,104,3,2.4981832073150563,-0.11972649773509811
team1,104,4,2.4651933952683116,-0.7447628599405649
team1,104,5,0.9384591002114686,-0.27321476819972795
team1,104,6,4.927630352318131,0.47057719873225257
team1,104,7,1.8738024395806518,0.8401975655150407
team1,104,8,2.284402629005785,0.23684600459368083
team1,104,9,3.0375543603513573,0.5867790549499792
team1,104,10,0.5318927188662333,-0.14180511601532542
team1,104,11,4.515325885441728,1.2719561098415149
team1,104,12,-1.4448623417891153,0.04082031032226255
team1,104,13,-1.2148488828214272,-0.8750329938855019
team1,104,14,4.882798089277583,0.6518762224307189
team1,104,15,0.48497155767415856,0.10603552901671902
team1,104,16,4.949488581489041,0.6305408256392545
team1,104,17,-0.5304181492599067,0.5727804296687712
team1,104,18,2.5083425216812465,0.964826598540945
team1,104,19,4.686459218409727,-0.6172809354419608
team1,104,20,0.8212908602109794,-0.32832743961611244
team1,104,21,-0.7007647771055252,-1.1050397428680132
team1,104,22,10.333482071493885,1.2373386069329961
team1,104,23,6.436058966183335,0.605036981033748
team1,104,24,2.0565565963759376,1.0285481731020063
team1,105,0,6.901504809674968,0.7504498060089526
team1,105,1,-1.239448441966741,-0.09753178655044337
team1,105,2,-1.2714999355303658,-0.43459304935392
team1,105,3,-3.6001978166171282,-0.5813970911139197
team1,105,4,1.491695739565935,0.3199728845587825
team1,105,5,-1.5960520579001003,-0.11785472234429836
team1,105,6,3.7872000417931844,0.5649625689501802
team1,105,7,3.3862972435950036,0.523683879862596
team1,105,8,4.684637466009634,1.5865116702156579
team1,105,9,-0.4274330812130588,0.1240837439336372
team1,105,10,0.7412803687866865,0.08491009022433306
team1,105,11,1.0047620935024666,0.1917857383662127
