Date,EURGBP,EURAUD,EURNZD,EURUSD,EURCAD,EURCHF,EURJPY,GBPAUD,GBPNZD,GBPUSD,GBPCAD,GBPCHF,GBPJPY,AUDNZD,AUDUSD,AUDCAD,AUDCHF,AUDJPY,NZDUSD,NZDCAD,NZDCHF,NZDJPY,USDCAD,USDCHF,USDJPY,CADCHF,CADJPY,CHFJPY
2012-09-12,broken,broken,broken,trending,drifting,broken,broken,broken,broken,trending,range,drifting,range,drifting,broken,broken,broken,broken,broken,broken,broken,range,trending,trending,drifting,range,range,drifting
2012-09-13,broken,broken,broken,trending,drifting,broken,broken,broken,broken,trending,range,drifting,range,trending,broken,broken,broken,broken,broken,broken,broken,range,trending,trending,drifting,drifting,range,broken
2012-09-14,broken,broken,broken,trending,drifting,broken,broken,broken,broken,trending,range,range,range,trending,broken,broken,broken,broken,broken,broken,broken,range,trending,trending,broken,drifting,range,broken
2012-09-17,broken,broken,broken,trending,trending,broken,broken,broken,broken,trending,drifting,drifting,drifting,trending,broken,broken,broken,broken,broken,broken,broken,drifting,trending,trending,broken,drifting,drifting,broken
2012-09-18,broken,broken,broken,trending,trending,broken,broken,broken,broken,trending,drifting,drifting,drifting,trending,broken,broken,broken,broken,broken,broken,broken,drifting,trending,trending,broken,drifting,drifting,broken
2012-09-19,broken,broken,broken,trending,trending,broken,broken,broken,broken,trending,drifting,drifting,trending,trending,broken,broken,broken,broken,broken,broken,broken,drifting,trending,trending,broken,broken,drifting,broken
2012-09-20,broken,broken,broken,broken,trending,broken,broken,broken,broken,trending,broken,range,trending,trending,broken,broken,broken,broken,broken,broken,broken,drifting,broken,broken,broken,broken,drifting,broken
2012-09-21,broken,broken,broken,broken,broken,broken,broken,broken,range,broken,broken,range,broken,trending,range,range,broken,broken,broken,range,range,range,broken,broken,broken,broken,range,broken
2012-09-24,broken,broken,drifting,broken,broken,broken,broken,range,drifting,broken,broken,drifting,broken,trending,range,range,range,broken,broken,range,drifting,range,broken,broken,broken,broken,range,broken
2012-09-25,broken,broken,range,broken,broken,broken,broken,range,range,broken,broken,drifting,broken,trending,range,range,range,broken,broken,range,range,range,broken,broken,broken,broken,range,broken
2012-09-26,broken,broken,drifting,broken,broken,broken,broken,range,range,broken,broken,drifting,broken,broken,range,range,range,broken,broken,range,range,range,broken,broken,broken,broken,range,broken
2012-09-27,broken,broken,drifting,broken,broken,broken,broken,drifting,range,broken,broken,drifting,broken,broken,drifting,range,range,broken,broken,drifting,range,range,broken,broken,broken,broken,drifting,broken
2012-09-28,broken,broken,drifting,broken,broken,broken,broken,range,drifting,broken,broken,drifting,broken,broken,range,range,drifting,broken,broken,drifting,drifting,range,broken,broken,range,broken,drifting,broken
2012-10-01,broken,broken,drifting,broken,broken,broken,broken,range,drifting,broken,broken,drifting,broken,broken,drifting,range,drifting,broken,broken,drifting,drifting,range,broken,broken,range,broken,drifting,broken
2012-10-02,broken,broken,broken,broken,broken,broken,broken,range,drifting,broken,broken,range,broken,trending,range,range,range,broken,broken,broken,drifting,range,broken,broken,range,broken,range,broken
2012-10-03,range,broken,broken,range,broken,range,broken,drifting,trending,broken,broken,range,broken,trending,drifting,drifting,drifting,drifting,range,broken,range,range,range,range,range,broken,range,broken
2012-10-04,range,drifting,broken,range,range,range,range,drifting,broken,drifting,broken,range,range,trending,drifting,drifting,drifting,drifting,drifting,broken,range,range,drifting,range,range,broken,range,range
2012-10-05,range,trending,broken,range,drifting,range,range,trending,broken,drifting,broken,range,range,trending,trending,broken,broken,drifting,drifting,broken,drifting,range,range,range,range,broken,range,range
2012-10-09,range,trending,broken,range,range,range,range,trending,broken,range,broken,range,range,broken,trending,broken,broken,drifting,range,broken,drifting,range,range,range,range,range,range,range
2012-10-10,range,trending,broken,range,drifting,range,range,trending,broken,drifting,broken,range,drifting,broken,trending,broken,broken,drifting,drifting,broken,range,drifting,range,range,range,drifting,range,range
2012-10-11,range,trending,broken,range,drifting,range,range,broken,broken,drifting,broken,range,drifting,broken,trending,broken,broken,drifting,drifting,broken,range,drifting,range,range,range,drifting,range,range
2012-10-12,range,broken,broken,range,range,range,range,broken,broken,broken,broken,drifting,range,broken,trending,broken,broken,drifting,drifting,broken,range,range,range,range,range,range,range,range
2012-10-15,range,broken,broken,range,range,range,range,broken,broken,broken,broken,drifting,range,broken,broken,broken,broken,range,range,broken,range,range,range,range,range,range,range,range
2012-10-16,range,broken,broken,range,range,range,range,broken,broken,broken,broken,drifting,range,broken,broken,broken,broken,range,range,broken,range,range,range,range,drifting,range,range,range
2012-10-17,drifting,broken,drifting,range,drifting,range,drifting,broken,broken,broken,broken,drifting,range,broken,broken,broken,broken,range,drifting,broken,drifting,range,range,drifting,drifting,drifting,range,drifting
2012-10-18,drifting,broken,drifting,drifting,drifting,range,drifting,broken,range,broken,broken,drifting,range,broken,broken,broken,broken,range,range,broken,drifting,range,range,drifting,drifting,drifting,range,drifting
2012-10-19,drifting,broken,drifting,drifting,broken,range,drifting,broken,range,broken,broken,broken,drifting,broken,broken,broken,broken,range,range,broken,trending,drifting,range,drifting,drifting,broken,drifting,drifting
2012-10-22,drifting,broken,range,range,broken,range,drifting,broken,range,broken,broken,broken,range,range,broken,broken,broken,range,range,broken,broken,range,drifting,range,drifting,broken,range,drifting
2012-10-23,drifting,broken,range,range,broken,range,drifting,broken,range,broken,broken,broken,drifting,range,broken,broken,broken,range,range,broken,broken,drifting,drifting,range,broken,broken,range,drifting
2012-10-24,trending,broken,range,range,broken,range,drifting,broken,range,broken,broken,broken,range,range,broken,broken,broken,range,drifting,broken,broken,range,trending,range,broken,broken,range,drifting
2012-10-25,broken,drifting,range,range,broken,range,drifting,broken,range,broken,broken,broken,drifting,drifting,broken,broken,drifting,drifting,range,broken,broken,drifting,trending,range,broken,broken,range,broken
2012-10-26,broken,drifting,range,range,broken,range,range,broken,range,range,drifting,broken,drifting,range,range,drifting,drifting,drifting,range,range,broken,drifting,trending,range,broken,broken,range,broken
2012-10-29,broken,broken,drifting,range,broken,range,range,broken,drifting,range,drifting,broken,drifting,range,range,drifting,broken,drifting,drifting,drifting,broken,drifting,trending,range,broken,broken,drifting,broken
2012-10-30,broken,broken,range,range,broken,range,range,broken,drifting,range,trending,broken,drifting,range,range,broken,broken,drifting,range,drifting,broken,broken,trending,range,broken,broken,drifting,broken
2012-10-31,broken,broken,range,range,broken,drifting,range,broken,drifting,range,trending,broken,range,range,range,broken,broken,range,range,drifting,broken,broken,trending,range,broken,broken,drifting,broken
2012-11-01,broken,broken,range,range,broken,drifting,range,broken,range,range,trending,broken,range,range,range,broken,broken,drifting,range,range,broken,broken,trending,range,broken,broken,range,broken
2012-11-02,broken,broken,drifting,range,broken,drifting,range,broken,drifting,drifting,trending,broken,drifting,drifting,drifting,broken,broken,drifting,drifting,drifting,drifting,broken,broken,range,broken,broken,range,broken
2012-11-05,broken,broken,drifting,drifting,broken,drifting,range,broken,drifting,range,trending,broken,drifting,drifting,range,broken,broken,drifting,drifting,drifting,drifting,broken,broken,drifting,broken,broken,drifting,broken
2012-11-06,broken,broken,drifting,drifting,broken,drifting,drifting,broken,drifting,range,broken,broken,range,drifting,range,broken,broken,drifting,drifting,drifting,drifting,trending,broken,drifting,broken,broken,range,broken
2012-11-07,drifting,trending,trending,drifting,broken,range,drifting,drifting,trending,range,broken,broken,range,range,drifting,broken,trending,drifting,drifting,range,trending,trending,broken,drifting,broken,broken,drifting,broken
2012-11-08,drifting,trending,trending,broken,broken,drifting,drifting,trending,trending,range,broken,drifting,range,range,drifting,broken,trending,drifting,drifting,range,trending,broken,broken,broken,broken,broken,range,drifting
2012-11-09,drifting,trending,trending,broken,broken,drifting,drifting,trending,broken,range,broken,drifting,range,drifting,drifting,broken,trending,drifting,range,range,trending,broken,broken,broken,broken,broken,range,drifting
2012-11-13,broken,trending,trending,broken,broken,drifting,broken,trending,broken,drifting,broken,drifting,drifting,drifting,range,broken,trending,range,range,range,trending,broken,broken,broken,broken,broken,drifting,broken
2012-11-14,broken,trending,broken,broken,broken,drifting,broken,trending,broken,drifting,broken,range,drifting,broken,range,broken,trending,range,range,range,broken,broken,broken,broken,drifting,broken,drifting,broken
2012-11-15,broken,trending,broken,broken,broken,drifting,broken,trending,broken,drifting,broken,range,range,broken,range,broken,trending,range,range,range,broken,broken,broken,broken,range,broken,range,broken
2012-11-16,broken,trending,broken,broken,broken,trending,broken,trending,broken,drifting,broken,drifting,range,broken,drifting,broken,broken,range,drifting,range,broken,broken,drifting,broken,drifting,broken,drifting,broken
2012-11-19,broken,broken,broken,broken,broken,trending,broken,broken,broken,broken,broken,range,range,broken,drifting,broken,broken,drifting,drifting,range,broken,broken,drifting,broken,drifting,broken,drifting,broken
2012-11-20,broken,broken,broken,broken,broken,trending,broken,broken,broken,broken,drifting,drifting,range,broken,range,broken,broken,drifting,range,range,broken,broken,range,broken,broken,broken,drifting,broken
2012-11-21,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,drifting,range,drifting,broken,range,range,broken,drifting,range,range,broken,broken,range,broken,broken,broken,drifting,broken
2012-11-23,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,range,range,drifting,broken,range,drifting,broken,trending,range,drifting,broken,drifting,range,broken,broken,broken,broken,broken
2012-11-26,broken,broken,broken,broken,broken,broken,broken,broken,range,broken,drifting,drifting,broken,broken,drifting,range,broken,trending,range,range,broken,drifting,drifting,broken,broken,broken,broken,broken
2012-11-27,broken,broken,broken,broken,broken,broken,broken,broken,range,broken,drifting,drifting,broken,broken,drifting,range,broken,trending,range,range,broken,drifting,range,broken,broken,drifting,broken,broken
2012-11-28,broken,broken,range,broken,drifting,broken,broken,broken,range,broken,drifting,drifting,broken,broken,drifting,range,broken,trending,range,range,range,broken,range,broken,broken,drifting,broken,broken
2012-11-29,drifting,broken,range,broken,drifting,broken,broken,broken,drifting,broken,range,drifting,broken,broken,drifting,range,broken,broken,range,range,range,broken,range,broken,broken,drifting,broken,broken
2012-11-30,range,broken,range,range,range,broken,broken,broken,range,broken,range,range,broken,broken,range,range,drifting,broken,range,range,range,broken,range,range,broken,range,broken,broken
2012-12-03,drifting,drifting,drifting,drifting,drifting,broken,broken,range,range,broken,range,drifting,broken,broken,range,range,drifting,broken,range,range,drifting,broken,range,drifting,broken,drifting,broken,broken
2012-12-04,drifting,drifting,drifting,drifting,drifting,broken,broken,drifting,range,drifting,drifting,range,broken,range,range,range,drifting,broken,range,range,drifting,broken,range,drifting,broken,drifting,broken,broken
2012-12-05,drifting,broken,drifting,drifting,drifting,drifting,broken,range,range,drifting,drifting,range,broken,range,drifting,drifting,drifting,broken,drifting,drifting,range,broken,drifting,drifting,broken,range,broken,broken
2012-12-06,drifting,broken,drifting,broken,trending,broken,broken,range,range,broken,drifting,range,broken,drifting,range,range,drifting,broken,drifting,drifting,range,broken,drifting,drifting,broken,range,broken,broken
2012-12-07,range,broken,drifting,broken,broken,broken,broken,range,drifting,broken,range,range,broken,drifting,drifting,range,drifting,broken,drifting,drifting,drifting,broken,drifting,drifting,broken,drifting,broken,broken
2012-12-10,range,broken,drifting,broken,broken,broken,broken,range,drifting,broken,drifting,range,broken,drifting,drifting,range,drifting,broken,drifting,drifting,drifting,broken,drifting,drifting,broken,drifting,broken,broken
2012-12-11,range,broken,broken,broken,broken,broken,broken,range,trending,broken,drifting,range,broken,broken,drifting,range,drifting,broken,broken,broken,broken,trending,drifting,drifting,range,drifting,broken,broken
2012-12-12,range,broken,broken,broken,broken,broken,range,range,trending,broken,range,range,drifting,broken,drifting,range,drifting,drifting,broken,broken,broken,trending,broken,drifting,range,broken,drifting,range
2012-12-13,range,broken,broken,broken,broken,broken,drifting,range,trending,broken,range,range,drifting,broken,drifting,range,drifting,drifting,broken,broken,broken,trending,broken,range,drifting,broken,trending,drifting
2012-12-14,range,broken,broken,broken,broken,broken,drifting,range,trending,broken,range,range,drifting,broken,drifting,range,range,trending,broken,broken,broken,trending,broken,drifting,drifting,broken,trending,drifting
2012-12-17,drifting,broken,broken,broken,broken,broken,drifting,range,trending,broken,range,drifting,trending,broken,trending,drifting,range,trending,broken,broken,broken,trending,broken,drifting,trending,broken,trending,drifting
2012-12-18,drifting,broken,broken,broken,broken,broken,trending,range,trending,broken,range,range,trending,broken,trending,range,range,trending,broken,broken,broken,trending,broken,drifting,trending,broken,trending,trending
2012-12-19,drifting,broken,broken,broken,broken,broken,trending,drifting,trending,broken,drifting,drifting,trending,broken,trending,range,drifting,trending,broken,broken,broken,trending,broken,broken,trending,broken,trending,trending
2012-12-20,drifting,drifting,broken,trending,drifting,broken,trending,drifting,broken,broken,drifting,drifting,trending,broken,broken,range,drifting,trending,broken,broken,broken,trending,broken,broken,trending,broken,trending,trending
2012-12-21,drifting,drifting,broken,trending,drifting,range,trending,drifting,broken,broken,drifting,range,trending,broken,broken,drifting,drifting,trending,broken,broken,broken,trending,broken,broken,trending,broken,trending,trending
2012-12-24,drifting,broken,broken,trending,broken,range,trending,trending,broken,broken,broken,drifting,trending,broken,broken,range,broken,trending,broken,broken,broken,broken,broken,broken,trending,broken,trending,trending
2012-12-26,drifting,broken,broken,broken,broken,drifting,broken,trending,broken,broken,broken,drifting,broken,broken,broken,drifting,broken,broken,broken,broken,broken,broken,broken,broken,trending,broken,trending,trending
2012-12-27,drifting,broken,broken,broken,broken,range,broken,trending,broken,broken,broken,drifting,broken,broken,broken,drifting,broken,broken,broken,broken,broken,broken,broken,broken,trending,broken,trending,trending
2012-12-28,trending,broken,broken,broken,broken,drifting,broken,trending,broken,broken,broken,trending,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,trending,broken,trending,trending
2012-12-31,trending,broken,broken,broken,trending,drifting,trending,trending,broken,broken,broken,trending,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,trending,trending,trending,trending
2013-01-02,broken,broken,broken,broken,trending,drifting,trending,trending,broken,broken,broken,broken,trending,broken,broken,broken,broken,trending,broken,broken,broken,broken,broken,broken,trending,trending,trending,trending
2013-01-03,broken,broken,broken,broken,broken,drifting,trending,broken,broken,broken,broken,broken,trending,range,broken,broken,broken,trending,broken,broken,broken,broken,broken,broken,trending,broken,trending,trending
2013-01-04,broken,broken,broken,broken,broken,drifting,trending,broken,broken,broken,broken,broken,trending,range,broken,broken,broken,trending,range,range,broken,trending,broken,broken,trending,broken,trending,trending
2013-01-07,broken,broken,broken,broken,broken,range,trending,broken,broken,broken,broken,broken,trending,range,broken,broken,broken,trending,range,range,broken,trending,range,broken,trending,broken,trending,trending
2013-01-08,broken,broken,broken,broken,broken,range,trending,broken,broken,broken,broken,broken,broken,drifting,broken,broken,broken,trending,range,drifting,broken,trending,range,broken,trending,broken,trending,trending
2013-01-09,broken,broken,broken,broken,broken,range,trending,broken,broken,drifting,broken,broken,broken,drifting,broken,broken,broken,trending,range,drifting,broken,trending,range,broken,trending,broken,trending,trending
2013-01-10,broken,broken,broken,broken,broken,range,broken,broken,broken,drifting,broken,broken,broken,drifting,broken,broken,broken,trending,range,drifting,broken,trending,range,broken,broken,broken,broken,broken
2013-01-11,broken,broken,broken,broken,broken,drifting,broken,broken,broken,range,broken,broken,broken,drifting,broken,broken,broken,trending,range,drifting,broken,trending,range,broken,broken,broken,broken,broken
2013-01-14,broken,broken,broken,broken,broken,drifting,broken,broken,broken,range,broken,broken,broken,range,drifting,drifting,broken,trending,range,drifting,broken,trending,drifting,broken,broken,broken,broken,broken
2013-01-15,drifting,range,range,broken,broken,broken,trending,broken,range,range,broken,range,broken,range,drifting,drifting,range,trending,range,drifting,range,trending,drifting,broken,broken,broken,broken,trending
2013-01-16,trending,range,range,broken,broken,broken,trending,drifting,range,range,broken,drifting,trending,range,range,range,drifting,trending,range,range,drifting,trending,drifting,broken,trending,broken,trending,broken
2013-01-17,trending,range,range,broken,broken,broken,trending,drifting,drifting,drifting,broken,drifting,broken,range,range,range,drifting,trending,range,range,drifting,trending,drifting,broken,trending,broken,trending,broken
2013-01-18,trending,drifting,range,broken,broken,broken,broken,drifting,drifting,drifting,broken,drifting,broken,range,range,range,broken,broken,range,range,drifting,trending,range,broken,trending,broken,broken,broken
2013-01-22,trending,drifting,range,broken,broken,broken,broken,broken,drifting,drifting,broken,range,broken,range,range,range,broken,broken,range,range,drifting,trending,drifting,broken,trending,broken,broken,broken
2013-01-23,trending,range,range,broken,broken,broken,broken,broken,drifting,drifting,broken,range,broken,range,range,drifting,broken,broken,range,drifting,drifting,trending,drifting,broken,trending,broken,broken,broken
2013-01-24,trending,range,drifting,broken,trending,broken,broken,broken,drifting,trending,range,range,broken,drifting,range,drifting,broken,broken,drifting,drifting,range,broken,broken,broken,broken,range,broken,broken
2013-01-25,trending,drifting,range,broken,trending,broken,broken,broken,trending,trending,range,drifting,broken,drifting,range,trending,broken,broken,range,trending,range,broken,broken,broken,broken,drifting,broken,broken
2013-01-28,trending,drifting,drifting,broken,trending,broken,broken,broken,trending,trending,drifting,drifting,broken,drifting,range,trending,broken,broken,range,trending,range,broken,broken,broken,broken,drifting,broken,broken
2013-01-29,trending,broken,drifting,broken,trending,broken,trending,broken,broken,trending,range,drifting,broken,drifting,range,broken,broken,broken,drifting,trending,range,broken,broken,broken,trending,drifting,broken,broken
2013-01-30,trending,broken,broken,broken,trending,broken,trending,broken,broken,trending,range,broken,broken,drifting,range,broken,broken,broken,range,trending,range,broken,broken,broken,trending,broken,broken,drifting
2013-01-31,trending,broken,broken,broken,trending,broken,trending,broken,broken,trending,range,broken,range,range,range,broken,broken,broken,drifting,broken,drifting,broken,broken,broken,trending,broken,broken,drifting
2013-02-01,trending,broken,broken,broken,trending,broken,trending,broken,broken,broken,range,broken,drifting,drifting,range,broken,broken,trending,range,broken,range,broken,broken,broken,trending,broken,drifting,drifting
2013-02-04,trending,broken,broken,broken,trending,broken,trending,broken,broken,broken,drifting,broken,drifting,drifting,range,broken,broken,trending,drifting,broken,range,broken,broken,broken,trending,broken,drifting,broken
2013-02-05,trending,broken,broken,broken,trending,broken,trending,broken,broken,broken,drifting,broken,drifting,drifting,range,broken,broken,trending,drifting,broken,range,broken,broken,drifting,trending,broken,drifting,broken
2013-02-06,trending,broken,broken,broken,trending,drifting,trending,broken,trending,broken,broken,broken,broken,trending,drifting,broken,broken,trending,drifting,broken,range,trending,broken,drifting,trending,broken,trending,broken
2013-02-07,broken,broken,broken,broken,broken,drifting,broken,broken,trending,broken,broken,broken,broken,trending,drifting,broken,broken,trending,range,broken,range,trending,broken,range,trending,broken,trending,broken
2013-02-08,broken,broken,broken,broken,broken,drifting,broken,broken,broken,broken,broken,broken,broken,trending,drifting,broken,broken,trending,drifting,broken,range,trending,broken,range,trending,broken,trending,broken
2013-02-11,broken,broken,broken,broken,broken,drifting,broken,drifting,broken,broken,broken,broken,broken,trending,broken,broken,broken,broken,range,broken,range,trending,broken,range,trending,broken,trending,broken
2013-02-12,broken,broken,broken,broken,broken,drifting,broken,drifting,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,range,broken,drifting,broken,broken,range,broken,broken,broken,broken
2013-02-13,broken,broken,broken,broken,broken,drifting,broken,range,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,range,range,drifting,broken,range,range,broken,broken,broken,broken
2013-02-14,broken,broken,broken,broken,broken,range,broken,drifting,broken,drifting,broken,broken,broken,broken,broken,broken,broken,broken,range,range,drifting,broken,range,range,broken,broken,broken,broken
2013-02-15,broken,broken,broken,broken,broken,range,broken,drifting,broken,drifting,broken,broken,broken,broken,broken,broken,broken,broken,drifting,drifting,drifting,broken,range,range,broken,broken,broken,broken
2013-02-19,broken,broken,drifting,broken,broken,range,broken,drifting,broken,trending,broken,broken,broken,broken,broken,broken,broken,broken,range,drifting,drifting,broken,drifting,range,broken,broken,broken,broken
2013-02-20,broken,broken,broken,broken,broken,range,broken,drifting,trending,trending,broken,broken,broken,broken,broken,broken,broken,broken,drifting,drifting,broken,broken,drifting,range,broken,broken,broken,broken
2013-02-21,drifting,range,broken,range,drifting,range,range,drifting,trending,trending,broken,drifting,broken,broken,broken,broken,broken,broken,range,broken,broken,broken,drifting,range,broken,drifting,broken,broken
2013-02-22,range,drifting,broken,drifting,range,drifting,drifting,broken,trending,trending,broken,range,broken,broken,broken,broken,broken,broken,range,broken,broken,broken,broken,range,broken,range,broken,broken
2013-02-25,range,drifting,broken,drifting,range,drifting,drifting,broken,broken,trending,range,drifting,broken,broken,broken,broken,broken,range,range,broken,broken,broken,broken,range,broken,drifting,broken,broken
2013-02-26,range,drifting,broken,trending,range,drifting,broken,broken,broken,trending,drifting,drifting,broken,range,broken,drifting,drifting,range,range,broken,broken,range,broken,range,range,drifting,broken,drifting
2013-02-27,range,trending,broken,trending,range,broken,broken,broken,broken,trending,range,drifting,broken,range,drifting,range,range,drifting,drifting,broken,broken,drifting,broken,range,drifting,drifting,broken,drifting
2013-02-28,range,broken,broken,trending,range,broken,broken,broken,broken,trending,drifting,trending,drifting,drifting,drifting,range,drifting,drifting,drifting,broken,broken,drifting,broken,range,drifting,drifting,broken,drifting
2013-03-01,drifting,broken,broken,trending,range,broken,broken,broken,broken,broken,range,broken,range,range,trending,range,range,broken,drifting,broken,broken,broken,broken,range,broken,drifting,broken,broken
2013-03-04,range,broken,broken,trending,range,broken,broken,broken,broken,broken,drifting,broken,range,range,trending,range,drifting,broken,drifting,broken,broken,broken,broken,drifting,broken,range,broken,broken
2013-03-05,drifting,broken,broken,trending,range,broken,broken,broken,broken,broken,range,broken,range,range,trending,range,range,broken,drifting,broken,broken,broken,broken,drifting,broken,range,broken,broken
2013-03-06,range,broken,drifting,trending,range,broken,broken,broken,broken,broken,range,broken,range,range,trending,range,drifting,broken,drifting,broken,drifting,broken,broken,trending,broken,range,broken,broken
2013-03-07,range,broken,drifting,broken,range,broken,broken,broken,broken,broken,range,broken,range,range,broken,drifting,drifting,broken,drifting,broken,drifting,broken,broken,trending,broken,range,broken,broken
2013-03-08,range,broken,range,broken,range,broken,broken,broken,range,broken,range,broken,range,drifting,broken,drifting,drifting,broken,range,range,range,broken,broken,trending,broken,range,broken,broken
2013-03-11,range,broken,range,broken,drifting,broken,broken,broken,range,broken,drifting,broken,range,drifting,broken,range,broken,broken,drifting,drifting,range,broken,broken,trending,broken,drifting,broken,broken
2013-03-12,drifting,broken,range,broken,range,broken,broken,broken,range,broken,drifting,broken,range,drifting,broken,range,broken,broken,range,range,range,broken,broken,trending,broken,drifting,broken,broken
2013-03-13,drifting,drifting,range,broken,range,broken,broken,trending,drifting,trending,trending,broken,range,drifting,broken,drifting,broken,broken,range,range,range,broken,broken,trending,broken,drifting,broken,broken
2013-03-14,range,drifting,range,broken,drifting,broken,broken,trending,range,trending,trending,range,range,drifting,broken,drifting,broken,broken,range,range,range,broken,broken,broken,broken,range,broken,broken
2013-03-15,range,drifting,range,broken,drifting,range,range,trending,range,broken,broken,drifting,drifting,trending,broken,drifting,broken,broken,range,drifting,range,range,broken,broken,broken,range,broken,range
2013-03-18,range,trending,range,broken,drifting,range,range,broken,range,broken,broken,range,drifting,trending,broken,drifting,broken,broken,range,range,range,range,broken,broken,broken,range,broken,range
2013-03-19,drifting,trending,range,broken,drifting,range,range,broken,range,broken,broken,drifting,drifting,trending,broken,trending,broken,broken,range,drifting,range,range,broken,broken,broken,range,broken,range
2013-03-20,drifting,trending,drifting,drifting,drifting,range,range,broken,range,broken,broken,range,range,broken,drifting,broken,broken,broken,range,range,range,range,broken,broken,broken,range,broken,range
2013-03-21,drifting,trending,range,range,drifting,range,range,broken,drifting,broken,broken,range,range,broken,range,broken,broken,broken,range,range,range,range,broken,broken,broken,range,broken,range
2013-03-22,drifting,trending,drifting,drifting,drifting,range,range,broken,range,broken,broken,drifting,range,broken,drifting,broken,broken,broken,drifting,range,drifting,range,broken,broken,broken,range,broken,range
2013-03-25,drifting,trending,drifting,range,drifting,range,range,broken,range,broken,broken,drifting,range,broken,drifting,broken,broken,broken,drifting,range,drifting,range,range,broken,broken,range,broken,range
2013-03-26,broken,trending,broken,drifting,drifting,range,drifting,broken,range,broken,broken,drifting,drifting,broken,drifting,broken,broken,broken,broken,range,drifting,range,range,broken,broken,drifting,broken,drifting
2013-03-27,broken,trending,broken,drifting,drifting,range,drifting,broken,range,broken,broken,drifting,drifting,broken,trending,broken,broken,broken,broken,range,drifting,range,drifting,range,broken,drifting,broken,drifting
2013-03-28,broken,trending,broken,drifting,broken,drifting,drifting,broken,range,range,range,drifting,drifting,broken,broken,broken,broken,broken,broken,range,broken,range,drifting,range,broken,drifting,broken,drifting
2013-03-29,broken,trending,broken,drifting,broken,drifting,drifting,range,range,range,range,drifting,drifting,broken,broken,broken,broken,broken,broken,range,broken,range,broken,range,broken,broken,broken,broken
2013-04-01,broken,trending,broken,drifting,broken,drifting,broken,drifting,range,range,range,drifting,drifting,broken,broken,broken,broken,broken,broken,range,broken,range,broken,range,broken,broken,broken,broken
2013-04-02,broken,broken,broken,range,broken,drifting,broken,drifting,range,range,range,drifting,drifting,range,broken,range,range,drifting,broken,range,broken,range,broken,range,range,broken,drifting,broken
2013-04-03,broken,broken,broken,range,broken,range,broken,drifting,drifting,range,drifting,drifting,drifting,range,broken,range,range,drifting,broken,drifting,broken,range,broken,range,range,broken,drifting,broken
2013-04-04,broken,broken,broken,range,broken,drifting,broken,drifting,drifting,range,drifting,range,broken,range,broken,range,range,drifting,broken,drifting,broken,range,broken,range,range,broken,drifting,broken
2013-04-05,broken,broken,broken,range,broken,drifting,broken,drifting,range,range,range,range,broken,range,broken,drifting,range,drifting,broken,drifting,broken,drifting,broken,range,drifting,broken,drifting,broken
2013-04-08,broken,broken,broken,drifting,broken,drifting,broken,drifting,drifting,drifting,drifting,range,broken,drifting,broken,drifting,drifting,drifting,broken,drifting,broken,drifting,broken,drifting,drifting,broken,drifting,broken
2013-04-09,broken,broken,broken,drifting,broken,range,broken,drifting,range,drifting,drifting,range,broken,drifting,broken,range,drifting,drifting,broken,drifting,broken,broken,broken,drifting,drifting,broken,broken,broken
2013-04-10,broken,broken,broken,broken,broken,drifting,broken,drifting,range,drifting,drifting,range,broken,drifting,drifting,drifting,range,broken,broken,drifting,broken,broken,broken,broken,broken,broken,broken,broken
2013-04-11,broken,broken,broken,broken,broken,drifting,broken,range,drifting,range,range,range,broken,drifting,drifting,drifting,range,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken
2013-04-12,broken,broken,broken,broken,broken,drifting,broken,range,drifting,drifting,range,range,broken,drifting,drifting,drifting,range,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken,broken
2013-04-15,broken,range,range,broken,broken,range,broken,range,drifting,drifting,range,range,broken,drifting,drifting,drifting,range,broken,broken,broken,range,broken,broken,broken,broken,broken,broken,broken
2013-04-16,broken,drifting,range,broken,broken,range,broken,range,range,range,drifting,drifting,broken,broken,range,range,drifting,broken,broken,broken,range,broken,broken,broken,broken,broken,broken,broken
2013-04-17,drifting,drifting,drifting,broken,broken,range,broken,drifting,range,range,drifting,drifting,broken,broken,drifting,range,drifting,broken,broken,broken,range,broken,broken,broken,broken,broken,broken,broken
2013-04-18,drifting,drifting,range,broken,broken,range,broken,drifting,range,range,drifting,drifting,broken,broken,drifting,range,drifting,broken,broken,broken,range,broken,broken,broken,broken,broken,broken,broken
2013-04-19,drifting,broken,drifting,broken,trending,range,broken,drifting,range,range,drifting,drifting,broken,broken,drifting,range,trending,broken,broken,broken,drifting,broken,drifting,broken,broken,trending,broken,broken
2013-04-22,range,broken,drifting,broken,broken,range,broken,drifting,range,range,drifting,range,broken,broken,broken,range,trending,broken,broken,broken,range,broken,broken,broken,broken,broken,broken,broken
