pair,day,level,size,dir,r,pnl,base_ccy,quote_ccy
USDCAD,2020-05-29,1,0.6489001593660818,-1,0.07872695057751719,0.05108593077615655,USD,CAD
CHFJPY,2020-06-01,3,1.9467004780982453,1,0.2944696969696977,0.573244299876356,CHF,JPY
EURCHF,2020-06-01,3,1.9467004780982453,1,0.1254153186001778,0.24414606067980987,EUR,CHF
EURGBP,2020-06-01,1,0.6489001593660818,1,0.04892234273614976,0.03174571599804965,EUR,GBP
EURUSD,2020-06-01,3,1.9467004780982453,1,0.35578064105623214,0.6925983440422674,EUR,USD
GBPCAD,2020-06-01,1,0.6489001593660818,-1,0.09032258064516112,0.05861033697500083,GBP,CAD
GBPJPY,2020-06-01,2,1.2978003187321636,1,0.2389866879921087,0.3101569998489028,GBP,JPY
NZDCAD,2020-06-01,1,0.6489001593660818,-1,-0.12777777777777813,-0.08291502036344402,NZD,CAD
NZDJPY,2020-06-01,4,2.5956006374643272,1,0.13567969260099855,0.3521702966061158,NZD,JPY
NZDUSD,2020-06-01,3,1.9467004780982453,1,0.20925286327845416,0.4073526489875935,NZD,USD
USDCAD,2020-06-01,1,0.6489001593660818,-1,0.07872695057751719,0.05108593077615655,USD,CAD
CHFJPY,2020-06-02,2,1.668600409798496,1,0.3712500000000011,0.6194679021376934,CHF,JPY
EURCHF,2020-06-02,3,2.502900614697744,1,0.1254153186001778,0.31390207801689846,EUR,CHF
EURUSD,2020-06-02,2,1.668600409798496,1,0.4316666666666673,0.7202791768963519,EUR,USD
GBPCAD,2020-06-02,1,0.834300204899248,-1,0.09032258064516112,0.07535614753928678,GBP,CAD
GBPJPY,2020-06-02,2,1.668600409798496,1,0.2389866879921087,0.3987732855200179,GBP,JPY
NZDCAD,2020-06-02,1,0.834300204899248,-1,-0.12777777777777813,-0.10660502618157087,NZD,CAD
NZDJPY,2020-06-02,3,2.502900614697744,1,0.1549803308754055,0.38790036541411216,NZD,JPY
NZDUSD,2020-06-02,2,1.668600409798496,1,0.20450429491768102,0.34123595030519505,NZD,USD
USDCAD,2020-06-02,1,0.834300204899248,-1,0.07872695057751719,0.06568191099791557,USD,CAD
CHFJPY,2020-06-03,1,1.0,1,0.38000000000000017,0.38000000000000017,CHF,JPY
EURCHF,2020-06-03,2,2.0,1,0.12562297790026722,0.25124595580053444,EUR,CHF
EURUSD,2020-06-03,2,2.0,1,0.4316666666666673,0.8633333333333346,EUR,USD
GBPCAD,2020-06-03,1,1.0,-1,0.09032258064516112,0.09032258064516112,GBP,CAD
GBPJPY,2020-06-03,2,2.0,1,0.2389866879921087,0.4779733759842174,GBP,JPY
NZDCAD,2020-06-03,1,1.0,1,0.09365800865800875,0.09365800865800875,NZD,CAD
NZDJPY,2020-06-03,2,2.0,1,0.15885938520199697,0.31771877040399393,NZD,JPY
USDCAD,2020-06-03,1,1.0,-1,0.07872695057751719,0.07872695057751719,USD,CAD
CHFJPY,2020-06-04,1,1.0,1,0.38000000000000017,0.38000000000000017,CHF,JPY
EURCHF,2020-06-04,2,2.0,1,0.12562297790026722,0.25124595580053444,EUR,CHF
EURUSD,2020-06-04,1,1.0,1,0.4833333333333329,0.4833333333333329,EUR,USD
GBPCAD,2020-06-04,1,1.0,-1,0.09032258064516112,0.09032258064516112,GBP,CAD
GBPJPY,2020-06-04,2,2.0,1,0.2389866879921087,0.4779733759842174,GBP,JPY
NZDCAD,2020-06-04,2,2.0,1,0.09365800865800875,0.1873160173160175,NZD,CAD
NZDJPY,2020-06-04,2,2.0,1,0.15885938520199697,0.31771877040399393,NZD,JPY
USDCAD,2020-06-04,1,1.0,-1,0.07872695057751719,0.07872695057751719,USD,CAD
GBPCAD,2020-06-05,1,1.0,-1,0.09032258064516112,0.09032258064516112,GBP,CAD
NZDCAD,2020-06-05,2,2.0,1,0.09365800865800875,0.1873160173160175,NZD,CAD
NZDJPY,2020-06-05,2,2.0,1,0.15885938520199697,0.31771877040399393,NZD,JPY
USDCAD,2020-06-05,1,1.0,-1,0.07872695057751719,0.07872695057751719,USD,CAD
USDCHF,2020-06-05,1,1.0,1,-0.3333333333333334,-0.3333333333333334,USD,CHF
GBPCAD,2020-06-08,1,1.0,-1,0.09032258064516112,0.09032258064516112,GBP,CAD
NZDCAD,2020-06-08,2,2.0,1,0.09365800865800875,0.1873160173160175,NZD,CAD
NZDJPY,2020-06-08,2,2.0,1,0.15885938520199697,0.31771877040399393,NZD,JPY
USDCAD,2020-06-08,1,1.0,-1,0.07872695057751719,0.07872695057751719,USD,CAD
USDCHF,2020-06-08,1,1.0,1,-0.3333333333333334,-0.3333333333333334,USD,CHF
GBPCAD,2020-06-09,1,1.0,-1,0.09032258064516112,0.09032258064516112,GBP,CAD
NZDCAD,2020-06-09,2,2.0,1,0.09365800865800875,0.1873160173160175,NZD,CAD
NZDJPY,2020-06-09,2,2.0,1,0.15885938520199697,0.31771877040399393,NZD,JPY
USDCAD,2020-06-09,1,1.0,-1,0.07872695057751719,0.07872695057751719,USD,CAD
USDCHF,2020-06-09,1,1.0,-1,0.08661684782608678,0.08661684782608678,USD,CHF
GBPCAD,2020-06-10,1,1.0,-1,0.09032258064516112,0.09032258064516112,GBP,CAD
NZDCAD,2020-06-10,2,2.0,1,0.09365800865800875,0.1873160173160175,NZD,CAD
USDCAD,2020-06-10,1,1.0,-1,0.07872695057751719,0.07872695057751719,USD,CAD
USDCHF,2020-06-10,2,2.0,-1,0.08661684782608678,0.17323369565217356,USD,CHF
USDJPY,2020-06-10,1,1.0,-1,-0.03607712345449978,-0.03607712345449978,USD,JPY
GBPCAD,2020-06-11,1,1.0,-1,0.09032258064516112,0.09032258064516112,GBP,CAD
NZDCAD,2020-06-11,2,2.0,1,0.09365800865800875,0.1873160173160175,NZD,CAD
USDCAD,2020-06-11,1,1.0,-1,0.07872695057751719,0.07872695057751719,USD,CAD
USDCHF,2020-06-11,2,2.0,-1,0.08661684782608678,0.17323369565217356,USD,CHF
USDJPY,2020-06-11,1,1.0,-1,-0.03607712345449978,-0.03607712345449978,USD,JPY
EURGBP,2020-06-12,2,2.0,1,0.07773746506958595,0.1554749301391719,EUR,GBP
GBPCAD,2020-06-12,1,1.0,-1,0.09032258064516112,0.09032258064516112,GBP,CAD
NZDCAD,2020-06-12,2,2.0,1,0.09365800865800875,0.1873160173160175,NZD,CAD
USDCHF,2020-06-12,2,2.0,-1,0.08661684782608678,0.17323369565217356,USD,CHF
USDJPY,2020-06-12,2,2.0,-1,0.07002962009093178,0.14005924018186355,USD,JPY
EURGBP,2020-06-15,2,2.0,1,0.07773746506958595,0.1554749301391719,EUR,GBP
GBPCAD,2020-06-15,1,1.0,-1,0.09032258064516112,0.09032258064516112,GBP,CAD
NZDCAD,2020-06-15,2,2.0,1,0.09365800865800875,0.1873160173160175,NZD,CAD
USDCHF,2020-06-15,2,2.0,-1,0.08661684782608678,0.17323369565217356,USD,CHF
USDJPY,2020-06-15,2,2.0,-1,0.07002962009093178,0.14005924018186355,USD,JPY
EURGBP,2020-06-16,2,2.0,1,0.07773746506958595,0.1554749301391719,EUR,GBP
GBPCAD,2020-06-16,2,2.0,-1,0.018845500848896184,0.03769100169779237,GBP,CAD
NZDCAD,2020-06-16,2,2.0,1,0.09365800865800875,0.1873160173160175,NZD,CAD
USDCHF,2020-06-16,2,2.0,-1,0.08661684782608678,0.17323369565217356,USD,CHF
USDJPY,2020-06-16,2,2.0,-1,0.07002962009093178,0.14005924018186355,USD,JPY
EURGBP,2020-06-17,2,2.0,1,0.07773746506958595,0.1554749301391719,EUR,GBP
GBPCAD,2020-06-17,3,3.0,-1,0.03073079492945452,0.09219238478836356,GBP,CAD
NZDCAD,2020-06-17,2,2.0,1,0.09365800865800875,0.1873160173160175,NZD,CAD
USDCHF,2020-06-17,2,2.0,-1,0.08661684782608678,0.17323369565217356,USD,CHF
USDJPY,2020-06-17,2,2.0,-1,0.07002962009093178,0.14005924018186355,USD,JPY
EURGBP,2020-06-18,2,2.0,1,0.07773746506958595,0.1554749301391719,EUR,GBP
GBPCAD,2020-06-18,3,3.0,-1,0.03073079492945452,0.09219238478836356,GBP,CAD
NZDCAD,2020-06-18,2,2.0,1,0.09365800865800875,0.1873160173160175,NZD,CAD
USDCHF,2020-06-18,2,2.0,-1,0.08661684782608678,0.17323369565217356,USD,CHF
USDJPY,2020-06-18,2,2.0,-1,0.07002962009093178,0.14005924018186355,USD,JPY
EURGBP,2020-06-19,2,1.9467004780982455,1,0.07773746506958595,0.15133156041710863,EUR,GBP
GBPCAD,2020-06-19,3,2.9200507171473684,-1,0.03073079492945452,0.08973547977226237,GBP,CAD
GBPCHF,2020-06-19,1,0.9733502390491228,-1,-0.0666666666666664,-0.06489001593660793,GBP,CHF
NZDCAD,2020-06-19,2,1.9467004780982455,1,0.09365800865800875,0.18232409023227525,NZD,CAD
USDCHF,2020-06-19,2,1.9467004780982455,-1,0.08661684782608678,0.1686170590744061,USD,CHF
USDJPY,2020-06-19,2,1.9467004780982455,-1,0.07002962009093178,0.1363266949120554,USD,JPY
EURGBP,2020-06-22,2,2.0,1,0.07773746506958595,0.1554749301391719,EUR,GBP
GBPCAD,2020-06-22,2,2.0,-1,0.0009349020716012228,0.0018698041432024456,GBP,CAD
GBPCHF,2020-06-22,1,1.0,-1,-0.0666666666666664,-0.0666666666666664,GBP,CHF
NZDCAD,2020-06-22,2,2.0,1,0.09365800865800875,0.1873160173160175,NZD,CAD
USDCHF,2020-06-22,2,2.0,-1,0.08661684782608678,0.17323369565217356,USD,CHF
USDJPY,2020-06-22,2,2.0,-1,0.07002962009093178,0.14005924018186355,USD,JPY
CADCHF,2020-06-23,1,1.0,-1,0.073076923076923,0.073076923076923,CAD,CHF
EURGBP,2020-06-23,2,2.0,1,0.07773746506958595,0.1554749301391719,EUR,GBP
GBPCAD,2020-06-23,2,2.0,-1,0.0009349020716012228,0.0018698041432024456,GBP,CAD
GBPCHF,2020-06-23,1,1.0,-1,-0.0666666666666664,-0.0666666666666664,GBP,CHF
NZDCAD,2020-06-23,2,2.0,1,0.09365800865800875,0.1873160173160175,NZD,CAD
USDCHF,2020-06-23,2,2.0,-1,0.08661684782608678,0.17323369565217356,USD,CHF
USDJPY,2020-06-23,2,2.0,-1,0.07002962009093178,0.14005924018186355,USD,JPY
CADCHF,2020-06-24,1,0.9733502390491228,-1,0.073076923076923,0.07112944054589736,CAD,CHF
EURGBP,2020-06-24,2,1.9467004780982455,1,0.07773746506958595,0.15133156041710863,EUR,GBP
EURUSD,2020-06-24,1,0.9733502390491228,-1,-0.06859025414013849,-0.06676234026374388,EUR,USD
GBPCAD,2020-06-24,2,1.9467004780982455,-1,0.0009349020716012228,0.0018199743097611406,GBP,CAD
GBPCHF,2020-06-24,1,0.9733502390491228,-1,-0.0666666666666664,-0.06489001593660793,GBP,CHF
GBPUSD,2020-06-24,1,0.9733502390491228,-1,-0.09999999999999942,-0.09733502390491172,GBP,USD
NZDCAD,2020-06-24,1,0.9733502390491228,1,0.08636363636363643,0.08406206609969703,NZD,CAD
USDCHF,2020-06-24,2,1.9467004780982455,-1,0.08661684782608678,0.1686170590744061,USD,CHF
USDJPY,2020-06-24,1,0.9733502390491228,-1,-0.03607712345449978,-0.035115676738642077,USD,JPY
CADCHF,2020-06-25,2,1.9467004780982455,-1,0.0032051282051277913,0.006239424609288443,CAD,CHF
EURGBP,2020-06-25,2,1.9467004780982455,1,0.07773746506958595,0.15133156041710863,EUR,GBP
EURUSD,2020-06-25,1,0.9733502390491228,-1,-0.06859025414013849,-0.06676234026374388,EUR,USD
GBPCAD,2020-06-25,2,1.9467004780982455,-1,0.0009349020716012228,0.0018199743097611406,GBP,CAD
GBPCHF,2020-06-25,1,0.9733502390491228,-1,-0.0666666666666664,-0.06489001593660793,GBP,CHF
GBPUSD,2020-06-25,1,0.9733502390491228,-1,-0.09999999999999942,-0.09733502390491172,GBP,USD
NZDCAD,2020-06-25,1,0.9733502390491228,1,0.08636363636363643,0.08406206609969703,NZD,CAD
USDCHF,2020-06-25,2,1.9467004780982455,-1,0.08661684782608678,0.1686170590744061,USD,CHF
USDJPY,2020-06-25,1,0.9733502390491228,-1,-0.03607712345449978,-0.035115676738642077,USD,JPY
CADCHF,2020-06-26,2,1.9467004780982455,-1,0.0032051282051277913,0.006239424609288443,CAD,CHF
EURGBP,2020-06-26,2,1.9467004780982455,1,0.07773746506958595,0.15133156041710863,EUR,GBP
EURUSD,2020-06-26,1,0.9733502390491228,-1,-0.06859025414013849,-0.06676234026374388,EUR,USD
GBPCAD,2020-06-26,2,1.9467004780982455,-1,0.0009349020716012228,0.0018199743097611406,GBP,CAD
GBPCHF,2020-06-26,1,0.9733502390491228,-1,-0.0666666666666664,-0.06489001593660793,GBP,CHF
GBPUSD,2020-06-26,1,0.9733502390491228,-1,-0.09999999999999942,-0.09733502390491172,GBP,USD
NZDCAD,2020-06-26,1,0.9733502390491228,1,0.08636363636363643,0.08406206609969703,NZD,CAD
USDCHF,2020-06-26,2,1.9467004780982455,-1,0.08661684782608678,0.1686170590744061,USD,CHF
USDJPY,2020-06-26,1,0.9733502390491228,-1,-0.03607712345449978,-0.035115676738642077,USD,JPY
CADCHF,2020-06-29,2,2.0,-1,0.0032051282051277913,0.006410256410255583,CAD,CHF
EURGBP,2020-06-29,1,1.0,1,0.07592947559371699,0.07592947559371699,EUR,GBP
EURUSD,2020-06-29,1,1.0,-1,-0.06859025414013849,-0.06859025414013849,EUR,USD
GBPCAD,2020-06-29,2,2.0,-1,0.0009349020716012228,0.0018698041432024456,GBP,CAD
GBPCHF,2020-06-29,1,1.0,-1,-0.0666666666666664,-0.0666666666666664,GBP,CHF
GBPUSD,2020-06-29,1,1.0,-1,-0.09999999999999942,-0.09999999999999942,GBP,USD
NZDCAD,2020-06-29,1,1.0,1,0.08636363636363643,0.08636363636363643,NZD,CAD
USDCHF,2020-06-29,2,2.0,-1,0.08661684782608678,0.17323369565217356,USD,CHF
USDJPY,2020-06-29,1,1.0,-1,-0.03607712345449978,-0.03607712345449978,USD,JPY
CADCHF,2020-06-30,2,2.0,-1,0.0032051282051277913,0.006410256410255583,CAD,CHF
EURGBP,2020-06-30,1,1.0,1,0.07592947559371699,0.07592947559371699,EUR,GBP
EURUSD,2020-06-30,1,1.0,-1,-0.06859025414013849,-0.06859025414013849,EUR,USD
GBPCAD,2020-06-30,2,2.0,-1,0.0009349020716012228,0.0018698041432024456,GBP,CAD
GBPCHF,2020-06-30,1,1.0,-1,-0.0666666666666664,-0.0666666666666664,GBP,CHF
GBPUSD,2020-06-30,1,1.0,-1,-0.09999999999999942,-0.09999999999999942,GBP,USD
NZDCAD,2020-06-30,1,1.0,1,0.08636363636363643,0.08636363636363643,NZD,CAD
USDCHF,2020-06-30,2,2.0,-1,0.08661684782608678,0.17323369565217356,USD,CHF
AUDNZD,2020-07-01,2,1.9467004780982455,-1,0.05833333333333273,0.11355752788906315,AUD,NZD
CADCHF,2020-07-01,3,2.9200507171473684,-1,-0.02226433110205446,-0.06501297600136058,CAD,CHF
GBPCAD,2020-07-01,1,0.9733502390491228,-1,0.0009349020716012228,0.0009099871548805703,GBP,CAD
GBPCHF,2020-07-01,1,0.9733502390491228,-1,-0.0666666666666664,-0.06489001593660793,GBP,CHF
GBPUSD,2020-07-01,1,0.9733502390491228,-1,-0.09999999999999942,-0.09733502390491172,GBP,USD
NZDCAD,2020-07-01,1,0.9733502390491228,1,0.08636363636363643,0.08406206609969703,NZD,CAD
USDCHF,2020-07-01,2,1.9467004780982455,-1,0.08661684782608678,0.1686170590744061,USD,CHF
AUDNZD,2020-07-02,2,1.9467004780982455,-1,0.05833333333333273,0.11355752788906315,AUD,NZD
CADCHF,2020-07-02,3,2.9200507171473684,-1,-0.02226433110205446,-0.06501297600136058,CAD,CHF
GBPCAD,2020-07-02,1,0.9733502390491228,-1,0.0009349020716012228,0.0009099871548805703,GBP,CAD
GBPCHF,2020-07-02,1,0.9733502390491228,-1,-0.0666666666666664,-0.06489001593660793,GBP,CHF
GBPUSD,2020-07-02,1,0.9733502390491228,-1,-0.09999999999999942,-0.09733502390491172,GBP,USD
NZDCAD,2020-07-02,1,0.9733502390491228,1,0.08636363636363643,0.08406206609969703,NZD,CAD
USDCHF,2020-07-02,2,1.9467004780982455,-1,0.08661684782608678,0.1686170590744061,USD,CHF
AUDNZD,2020-07-03,2,1.9467004780982455,-1,0.05833333333333273,0.11355752788906315,AUD,NZD
CADCHF,2020-07-03,3,2.9200507171473684,-1,-0.02226433110205446,-0.06501297600136058,CAD,CHF
GBPCHF,2020-07-03,1,0.9733502390491228,-1,-0.0666666666666664,-0.06489001593660793,GBP,CHF
GBPUSD,2020-07-03,1,0.9733502390491228,-1,-0.09999999999999942,-0.09733502390491172,GBP,USD
USDCHF,2020-07-03,2,1.9467004780982455,-1,0.08661684782608678,0.1686170590744061,USD,CHF
AUDNZD,2020-07-06,2,2.0,-1,0.05833333333333273,0.11666666666666546,AUD,NZD
CADCHF,2020-07-06,2,2.0,-1,0.0032051282051277913,0.006410256410255583,CAD,CHF
GBPCHF,2020-07-06,1,1.0,-1,-0.0666666666666664,-0.0666666666666664,GBP,CHF
GBPUSD,2020-07-06,1,1.0,-1,-0.09999999999999942,-0.09999999999999942,GBP,USD
USDCHF,2020-07-06,2,2.0,-1,0.08661684782608678,0.17323369565217356,USD,CHF
AUDNZD,2020-07-07,2,2.0,-1,0.05833333333333273,0.11666666666666546,AUD,NZD
CADCHF,2020-07-07,2,2.0,-1,0.0032051282051277913,0.006410256410255583,CAD,CHF
EURUSD,2020-07-07,1,1.0,1,0.17272727272727267,0.17272727272727267,EUR,USD
GBPCHF,2020-07-07,1,1.0,-1,-0.0666666666666664,-0.0666666666666664,GBP,CHF
GBPUSD,2020-07-07,1,1.0,-1,-0.09999999999999942,-0.09999999999999942,GBP,USD
USDCHF,2020-07-07,2,2.0,-1,0.08661684782608678,0.17323369565217356,USD,CHF
AUDNZD,2020-07-08,2,2.0,-1,0.05833333333333273,0.11666666666666546,AUD,NZD
CADCHF,2020-07-08,2,2.0,-1,0.0032051282051277913,0.006410256410255583,CAD,CHF
EURUSD,2020-07-08,1,1.0,1,0.17272727272727267,0.17272727272727267,EUR,USD
GBPCHF,2020-07-08,1,1.0,-1,-0.0666666666666664,-0.0666666666666664,GBP,CHF
USDCHF,2020-07-08,2,2.0,-1,0.08661684782608678,0.17323369565217356,USD,CHF
AUDNZD,2020-07-09,1,1.0,-1,0.0,0.0,AUD,NZD
CADCHF,2020-07-09,2,2.0,-1,0.0032051282051277913,0.006410256410255583,CAD,CHF
EURUSD,2020-07-09,1,1.0,1,0.17272727272727267,0.17272727272727267,EUR,USD
GBPCHF,2020-07-09,1,1.0,-1,-0.0666666666666664,-0.0666666666666664,GBP,CHF
USDCHF,2020-07-09,2,2.0,-1,0.08661684782608678,0.17323369565217356,USD,CHF
AUDNZD,2020-07-10,1,1.0,-1,0.0,0.0,AUD,NZD
CADCHF,2020-07-10,2,2.0,-1,0.0032051282051277913,0.006410256410255583,CAD,CHF
EURUSD,2020-07-10,1,1.0,1,0.17272727272727267,0.17272727272727267,EUR,USD
GBPCAD,2020-07-10,1,1.0,1,-0.08146821749159774,-0.08146821749159774,GBP,CAD
USDCHF,2020-07-10,1,1.0,-1,0.0906249999999998,0.0906249999999998,USD,CHF
USDJPY,2020-07-10,1,1.0,-1,-0.14285714285714118,-0.14285714285714118,USD,JPY
AUDNZD,2020-07-13,1,1.0,-1,0.0,0.0,AUD,NZD
CADCHF,2020-07-13,2,2.0,-1,0.0032051282051277913,0.006410256410255583,CAD,CHF
EURNZD,2020-07-13,2,2.0,1,0.10375102062490259,0.20750204124980517,EUR,NZD
EURUSD,2020-07-13,2,2.0,1,0.2156153370439077,0.4312306740878154,EUR,USD
GBPCAD,2020-07-13,1,1.0,1,-0.34418643498319634,-0.34418643498319634,GBP,CAD
USDCHF,2020-07-13,1,1.0,-1,0.0906249999999998,0.0906249999999998,USD,CHF
USDJPY,2020-07-13,1,1.0,-1,-0.14285714285714118,-0.14285714285714118,USD,JPY
AUDNZD,2020-07-14,1,1.0,-1,0.0,0.0,AUD,NZD
CADCHF,2020-07-14,2,2.0,-1,0.0032051282051277913,0.006410256410255583,CAD,CHF
EURNZD,2020-07-14,2,2.0,1,0.10375102062490259,0.20750204124980517,EUR,NZD
EURUSD,2020-07-14,2,2.0,1,0.2156153370439077,0.4312306740878154,EUR,USD
NZDCHF,2020-07-14,2,2.0,-1,-0.41666666666666397,-0.8333333333333279,NZD,CHF
USDCHF,2020-07-14,1,1.0,-1,0.0906249999999998,0.0906249999999998,USD,CHF
USDJPY,2020-07-14,1,1.0,-1,-0.14285714285714118,-0.14285714285714118,USD,JPY
CADCHF,2020-07-15,2,2.0,-1,0.0032051282051277913,0.006410256410255583,CAD,CHF
CHFJPY,2020-07-15,1,1.0,-1,-0.33333333333333065,-0.33333333333333065,CHF,JPY
EURNZD,2020-07-15,2,2.0,1,0.10375102062490259,0.20750204124980517,EUR,NZD
EURUSD,2020-07-15,2,2.0,1,0.2156153370439077,0.4312306740878154,EUR,USD
GBPCAD,2020-07-15,1,1.0,-1,-0.24999999999999886,-0.24999999999999886,GBP,CAD
NZDCHF,2020-07-15,1,1.0,-1,-0.41666666666666397,-0.41666666666666397,NZD,CHF
NZDJPY,2020-07-15,1,1.0,1,-0.08424252601174446,-0.08424252601174446,NZD,JPY
USDCHF,2020-07-15,1,1.0,-1,0.0906249999999998,0.0906249999999998,USD,CHF
USDJPY,2020-07-15,2,2.0,-1,0.07357142857142987,0.14714285714285974,USD,JPY
CADCHF,2020-07-16,1,1.0,-1,0.073076923076923,0.073076923076923,CAD,CHF
CHFJPY,2020-07-16,1,1.0,-1,-0.33333333333333065,-0.33333333333333065,CHF,JPY
EURNZD,2020-07-16,2,2.0,1,0.10375102062490259,0.20750204124980517,EUR,NZD
EURUSD,2020-07-16,1,1.0,1,0.25850340136054273,0.25850340136054273,EUR,USD
GBPCAD,2020-07-16,1,1.0,-1,-0.24999999999999886,-0.24999999999999886,GBP,CAD
GBPUSD,2020-07-16,1,1.0,-1,-0.2500000000000008,-0.2500000000000008,GBP,USD
NZDCHF,2020-07-16,1,1.0,1,-0.16398469620689451,-0.16398469620689451,NZD,CHF
NZDJPY,2020-07-16,1,1.0,1,-0.08424252601174446,-0.08424252601174446,NZD,JPY
USDCHF,2020-07-16,1,1.0,-1,0.0906249999999998,0.0906249999999998,USD,CHF
USDJPY,2020-07-16,2,2.0,-1,0.07357142857142987,0.14714285714285974,USD,JPY
CADCHF,2020-07-17,1,1.0,-1,0.073076923076923,0.073076923076923,CAD,CHF
CHFJPY,2020-07-17,1,1.0,-1,-0.33333333333333065,-0.33333333333333065,CHF,JPY
EURNZD,2020-07-17,2,2.0,1,0.10375102062490259,0.20750204124980517,EUR,NZD
EURUSD,2020-07-17,1,1.0,1,0.25850340136054273,0.25850340136054273,EUR,USD
GBPCAD,2020-07-17,1,1.0,-1,-0.24999999999999886,-0.24999999999999886,GBP,CAD
GBPUSD,2020-07-17,1,1.0,-1,-0.2500000000000008,-0.2500000000000008,GBP,USD
USDCHF,2020-07-17,1,1.0,-1,0.0906249999999998,0.0906249999999998,USD,CHF
USDJPY,2020-07-17,3,3.0,-1,-0.0030886038157987017,-0.009265811447396105,USD,JPY
CADCHF,2020-07-20,1,1.0,-1,0.073076923076923,0.073076923076923,CAD,CHF
EURNZD,2020-07-20,2,2.0,1,0.10375102062490259,0.20750204124980517,EUR,NZD
EURUSD,2020-07-20,1,1.0,1,0.25850340136054273,0.25850340136054273,EUR,USD
GBPCAD,2020-07-20,1,1.0,-1,-0.24999999999999886,-0.24999999999999886,GBP,CAD
USDCHF,2020-07-20,1,1.0,-1,0.0906249999999998,0.0906249999999998,USD,CHF
USDJPY,2020-07-20,3,3.0,-1,-0.0030886038157987017,-0.009265811447396105,USD,JPY
CADCHF,2020-07-21,1,1.0,-1,0.073076923076923,0.073076923076923,CAD,CHF
EURNZD,2020-07-21,2,2.0,1,0.10375102062490259,0.20750204124980517,EUR,NZD
EURUSD,2020-07-21,1,1.0,1,0.25850340136054273,0.25850340136054273,EUR,USD
USDCHF,2020-07-21,1,1.0,-1,0.0906249999999998,0.0906249999999998,USD,CHF
USDJPY,2020-07-21,2,2.0,-1,0.02614354994679853,0.05228709989359706,USD,JPY
CADCHF,2020-07-22,1,1.0,-1,0.073076923076923,0.073076923076923,CAD,CHF
EURNZD,2020-07-22,1,1.0,1,0.19999999999999965,0.19999999999999965,EUR,NZD
GBPUSD,2020-07-22,1,1.0,1,0.3015873015873017,0.3015873015873017,GBP,USD
USDCHF,2020-07-22,1,1.0,-1,0.0906249999999998,0.0906249999999998,USD,CHF
USDJPY,2020-07-22,2,2.0,-1,0.02614354994679853,0.05228709989359706,USD,JPY
CADCHF,2020-07-23,1,1.0,-1,0.073076923076923,0.073076923076923,CAD,CHF
EURNZD,2020-07-23,1,1.0,1,0.19999999999999965,0.19999999999999965,EUR,NZD
GBPUSD,2020-07-23,1,1.0,1,0.3015873015873017,0.3015873015873017,GBP,USD
NZDCHF,2020-07-23,1,1.0,-1,0.09221521197852843,0.09221521197852843,NZD,CHF
USDJPY,2020-07-23,3,3.0,-1,0.5088359788359776,1.526507936507933,USD,JPY
CADCHF,2020-07-24,1,1.0,-1,0.073076923076923,0.073076923076923,CAD,CHF
EURNZD,2020-07-24,1,1.0,1,0.19999999999999965,0.19999999999999965,EUR,NZD
GBPUSD,2020-07-24,1,1.0,1,0.3015873015873017,0.3015873015873017,GBP,USD
NZDCHF,2020-07-24,1,1.0,-1,0.09221521197852843,0.09221521197852843,NZD,CHF
USDJPY,2020-07-24,3,3.0,-1,0.5088359788359776,1.526507936507933,USD,JPY
CADCHF,2020-07-27,1,1.0,-1,0.073076923076923,0.073076923076923,CAD,CHF
EURNZD,2020-07-27,1,1.0,1,0.19999999999999965,0.19999999999999965,EUR,NZD
GBPUSD,2020-07-27,1,1.0,1,0.3015873015873017,0.3015873015873017,GBP,USD
NZDCHF,2020-07-27,1,1.0,-1,0.09221521197852843,0.09221521197852843,NZD,CHF
USDJPY,2020-07-27,3,3.0,-1,0.5088359788359776,1.526507936507933,USD,JPY
CADCHF,2020-07-28,1,1.0,-1,0.073076923076923,0.073076923076923,CAD,CHF
EURNZD,2020-07-28,2,2.0,1,0.21874999999999953,0.43749999999999906,EUR,NZD
NZDCHF,2020-07-28,1,1.0,-1,0.09221521197852843,0.09221521197852843,NZD,CHF
USDJPY,2020-07-28,1,1.0,-1,0.2900000000000009,0.2900000000000009,USD,JPY
EURNZD,2020-07-29,2,2.0,1,0.21874999999999953,0.43749999999999906,EUR,NZD
NZDCHF,2020-07-29,1,1.0,-1,0.09221521197852843,0.09221521197852843,NZD,CHF
EURNZD,2020-07-30,3,3.0,1,0.21110139860139834,0.6333041958041951,EUR,NZD
NZDCAD,2020-07-30,1,1.0,1,-0.49999999999999695,-0.49999999999999695,NZD,CAD
NZDCHF,2020-07-30,2,2.0,-1,0.1256530605347186,0.2513061210694372,NZD,CHF
EURNZD,2020-07-31,3,2.9200507171473684,1,0.21110139860139834,0.6164267903768257,EUR,NZD
GBPAUD,2020-07-31,2,1.9467004780982455,1,-0.12499999999999972,-0.24333755976228016,GBP,AUD
NZDCAD,2020-07-31,1,0.9733502390491228,1,-0.49999999999999695,-0.4866751195245584,NZD,CAD
NZDCHF,2020-07-31,3,2.9200507171473684,-1,0.1413444645989034,0.4127330052168387,NZD,CHF
EURNZD,2020-08-03,2,1.9467004780982455,1,0.21665209790209772,0.4217567425670015,EUR,NZD
GBPAUD,2020-08-03,2,1.9467004780982455,1,-0.12499999999999972,-0.24333755976228016,GBP,AUD
