c1,c2,vol,base,exit_ind,slice,mode,ex_n,ex_total_R,ex_expectancy_R,ex_win_rate,ex_profit_factor,ex_sharpe,ex_sortino,ex_max_dd_R,ex_ulcer_R,ex_calmar,ex_max_trade_share,cr_n,cr_total_R,cr_expectancy_R,cr_win_rate,cr_profit_factor,cr_sharpe,cr_sortino,cr_max_dd_R,cr_ulcer_R,cr_calmar,cr_max_trade_share,all_total_R,crisis_share_of_total_R,risk_atr_len,risk_atr_mult,risk_tp_mult,risk_trail_mult,risk_trail_arm,risk_be_pct,ip2,rank_R,rank_S,score,rank,net_of_structure_R
polychromatic_momentum_signals,bears_bulls_impulse_signals,choppiness_index_volume_signals,super_smoother_2pole_baseline,adx_dmi_exit,chop,A,160,25.635209760093467,0.1602200610005841,0.40625,1.431100643948159,2.467974591465604,7.145176127821808,5.173824741260745,1.9203871623820308,4.95478896988048,0.0585132719426807,1,-0.6477589349039478,-0.6477589349039478,0.0,0.0,,,0.0,0.0,,1.0,24.98745082518952,-0.0259233700722664,29,1.0,1.5,1.5,2.0,0.05,"{""base"": {""cutoff_period"": 15}, ""c1"": {""len"": 17}, ""c2"": {""length"": 11}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ci_threshold"": 50.127885, ""length"": 7}}",455.0,486.0,470.5,493,0.1352107573621867
dpo_signals,price_momentum_oscillator_signals,fractal_dimension_volume_signals,rma_baseline,adx_dmi_exit,chop,A,117,20.909554283635096,0.1787141391763683,0.2393162393162393,1.3555519479751628,1.8272244599454777,8.615879792615567,11.039054998133558,5.312852091968625,1.894143501157518,0.141083829907787,4,3.982802731296387,0.9957006828240968,0.5,3.077408932461863,7.00357695496591,269.95999454915733,0.917197268703617,0.4585986343518085,4.3423621800855905,0.7406844373233094,24.89235701493149,0.1600010287859576,48,1.0,2.95,1.5,2.0,0.05,"{""base"": {""ma_length"": 20}, ""c1"": {""len"": 94}, ""c2"": {""s1"": 35, ""s2"": 11, ""sig"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""fd_threshold"": 1.5, ""length"": 24}}",523.0,418.0,470.5,494,0.1537048355379709
price_momentum_oscillator_signals,halftrend_signals,ttm_squeeze_volume_signals,rma_baseline,adx_dmi_exit,chop,A,106,19.31807389752789,0.1822459801653574,0.320754716981132,1.3821996805140808,1.9575995179332917,9.020541342647803,9.548619978197491,4.1493159065788845,2.0231273149038436,0.1475302359395537,7,8.399999999999993,1.199999999999999,0.5714285714285714,3.800000000000004,9.256670590078446,,1.9999999999999916,0.9258200997725488,4.200000000000014,0.339285714285715,27.71807389752788,0.3030513603165324,22,1.0,2.85,1.5,2.0,0.05,"{""base"": {""ma_length"": 11}, ""c1"": {""s1"": 35, ""s2"": 25, ""sig"": 10}, ""c2"": {""amplitude"": 27}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bb_length"": 5, ""bb_mult"": 2, ""kc_length"": 7, ""kc_mult"": 1.5}}",546.0,396.0,471.0,495,0.15723667652696
schaff_trend_cycle_signals,dpo_signals,fractal_dimension_volume_signals,ema_baseline,adx_dmi_exit,chop,A,127,21.607397516866957,0.170136988321787,0.2834645669291338,1.324815638798301,1.756712005911543,8.41877891802625,10.628698593270538,3.974217365445043,2.0329297446206143,0.1295852495801192,10,13.272476351585832,1.3272476351585831,0.6,4.762547802493881,11.074996484739623,186.8176549878431,1.785998701263372,0.8749032481699043,7.431403137189968,0.2109628923667627,34.87987386845279,0.3805196200434131,42,1.0,2.8,1.5,2.0,0.05,"{""base"": {""ma_length"": 37}, ""c1"": {""cycleLen"": 10, ""d1"": 3, ""d2"": 3, ""lowerBand"": 25, ""macdFast"": 23, ""macdSlow"": 216, ""stc_midline"": 50, ""upperBand"": 75}, ""c2"": {""len"": 50}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""fd_threshold"": 1.5, ""length"": 85}}",516.0,429.0,472.5,496,0.1451276846833896
dspo_signals,supertrend_signals,waddah_attar_explosion_volume_signals,alma_baseline,adx_dmi_exit,chop,A,102,17.95784721910244,0.1760573256774749,0.4411764705882353,1.6025253284611929,3.2647111989003443,9.334648638232055,7.0669401315931974,2.734965854919052,2.54110645975629,0.0668231545440222,6,2.91337968345127,0.4855632805752117,0.6666666666666666,3.8303539053670272,8.592493857050888,11.23029890186045,1.0293340624035765,0.6494839067959681,2.8303539053670272,0.4118927604308856,20.871226902553705,0.1395883288056632,43,1.25,1.5,1.5,2.0,0.05,"{""base"": {""length"": 9, ""offset"": 0.453619, ""sigma"": 7}, ""c1"": {""len"": 14}, ""c2"": {""atr_period"": 4, ""factor"": 3}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 132, ""bbStd"": 2, ""fastEma"": 3, ""sensitivity"": 53, ""slowEma"": 40}}",561.0,386.0,473.5,497,0.1510480220390775
mama_fama_signals,dpo_signals,waddah_attar_explosion_volume_signals,alma_baseline,adx_dmi_exit,chop,A,178,26.09263243993345,0.1465878226962553,0.3876404494382022,1.4316796549752389,2.378459899040176,6.775934900960614,5.306420203663066,2.045327092673338,4.91718172298558,0.0594037417868126,13,7.012485652703161,0.5394219732848585,0.5384615384615384,2.827350992874539,7.393123395102835,24.53235093743753,2.1976098014862986,0.8080762898282241,3.19096030967847,0.2210343203201441,33.10511809263661,0.2118248191436873,11,1.0,1.55,1.5,2.0,0.05,"{""base"": {""length"": 11, ""offset"": 1.04792, ""sigma"": 6}, ""c1"": {""fast_limit"": 0.5, ""slow_limit"": 0.05}, ""c2"": {""len"": 50}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 200, ""bbStd"": 2, ""fastEma"": 16, ""sensitivity"": 122, ""slowEma"": 32}}",447.0,501.0,474.0,498,0.12157851905785791
dspo_signals,rex_oscillator_signals,chaikin_volatility_volume_signals,hma_baseline,adx_dmi_exit,chop,A,199,26.86679450905829,0.1350090176334587,0.2914572864321608,1.2952485915313847,1.569854495173715,6.523927109990968,10.470652386442149,4.613314898503751,2.565914091833148,0.0967737330600945,5,2.6185998667650328,0.5237199733530066,0.4,2.0144106808747417,4.3686371341797825,34.40019853896727,1.000000000000006,0.5173057345372557,2.618599866765017,0.9928970183642416,29.48539437582333,0.088810067567289,5,1.0,2.6,1.5,2.0,0.05,"{""base"": {""ma_length"": 200}, ""c1"": {""len"": 17}, ""c2"": {""almaOffset"": 0.85, ""almaSigma"": 6, ""framaFast"": 34, ""framaSlow"": 89, ""jurikPhase"": 1, ""jurikPower"": 1, ""lsOffset"": 0, ""modFBW"": 0.5, ""modFilter"": 0.8, ""sigAlmaOff"": 0.85, ""sigAlmaSig"": 6, ""sigFramaFast"": 34, ""sigFramaSlow"": 89, ""sigJurikPhase"": 1, ""sigJurikPower"": 1, ""sigLsOff"": 0, ""sigModFBW"": 0.5, ""sigModFilter"": 0.8, ""sigSmooth"": 18, ""sigVolAdj"": 10, ""smooth"": 92, ""volAdj"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 5, ""roc_len"": 2}}",433.0,515.0,474.0,499,0.10999971399506131
dspo_signals,parabolic_sar_signals,vertical_horizontal_filter_volume_signals,alma_baseline,adx_dmi_exit,chop,A,325,32.20723148255462,0.0990991737924757,0.3384615384615385,1.2053219786761773,1.1217458624622385,4.661513158676933,12.911452302596649,4.704898046559518,2.4944700818882595,0.0931467829398808,21,22.15476537630871,1.054988827443272,0.6190476190476191,4.031445386464291,9.1752180269202,82.23803254885887,2.889628470710468,0.9503405440555815,7.666994425363464,0.1354110480992988,54.361996858863336,0.4075414196764653,50,1.0,3.0,1.5,2.0,0.05,"{""base"": {""length"": 11, ""offset"": 0.085, ""sigma"": 7}, ""c1"": {""len"": 40}, ""c2"": {""sar_increment"": 0.016223, ""sar_maximum"": 0.106734, ""sar_start"": 0.007022}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 10, ""vhf_threshold"": 0.35}}",369.0,583.0,476.0,500,0.07408987015407828
dspo_signals,waddah_attar_explosion_signals,damiani_volatmeter_volume_signals,mcginley_dynamic_index,adx_dmi_exit,chop,A,98,16.795990031352012,0.1713876533811429,0.4081632653061224,1.3558170172938186,2.242758816819584,9.36793597251296,6.14949660609037,1.8897528237825727,2.731278852112466,0.0952608329138916,5,2.7999999999999945,0.5599999999999989,0.6,2.399999999999997,6.242439213743134,,2.0,1.0,1.3999999999999972,0.5714285714285737,19.59599003135201,0.1428863760146958,27,1.0,1.6,1.5,2.0,0.05,"{""base"": {""mci_length"": 14}, ""c1"": {""len"": 14}, ""c2"": {""bbLen"": 20, ""bbStd"": 2, ""fastEma"": 20, ""sensitivity"": 150, ""slowEma"": 40}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""lag"": 1.4, ""sedimentation"": 142, ""threshold"": 1.4, ""viscosity"": 7}}",571.0,384.0,477.5,501,0.1463783497427455
polychromatic_momentum_signals,bears_bulls_impulse_signals,choppiness_index_volume_signals,ema_baseline,adx_dmi_exit,chop,A,165,23.54668303283611,0.1427071698959764,0.3878787878787879,1.2956793600536716,1.847728881199512,7.676740872862231,6.189203609925572,2.587043457569451,3.804477040482962,0.0743204466446346,3,0.1301411072195064,0.0433803690731688,0.3333333333333333,1.080341014763402,0.4621300805384912,2.561908859120892,0.9999999999999918,0.5773502691896211,0.1301411072195075,13.446942610134084,23.676824140055626,0.0054965609597673,40,1.0,1.75,1.5,2.0,0.05,"{""base"": {""ma_length"": 11}, ""c1"": {""len"": 17}, ""c2"": {""length"": 11}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ci_threshold"": 61.8, ""length"": 3}}",492.0,464.0,478.0,502,0.117697866257579
waddah_attar_explosion_signals,kase_peak_oscillator_signals,choppiness_index_volume_signals,mcginley_dynamic_index,adx_dmi_exit,chop,A,145,23.251486295945696,0.1603550779030737,0.3172413793103448,1.3928173168876623,1.9939711845529091,7.754031012699032,10.783105991827984,4.295154833753635,2.1562883934894934,0.1075200083203258,2,-0.3728178501808403,-0.1864089250904201,0.5,0.1681376737517014,-7.993605260044464,,0.0,0.0,,1.2021219959677736,22.87866844576486,-0.0162954348092689,16,1.0,2.5,1.5,2.0,0.05,"{""base"": {""mci_length"": 7}, ""c1"": {""bbLen"": 7, ""bbStd"": 4, ""fastEma"": 20, ""sensitivity"": 150, ""slowEma"": 21}, ""c2"": {""long_cycle"": 122, ""sharpness"": 40, ""short_cycle"": 80}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ci_threshold"": 61.8, ""length"": 7}}",496.0,460.0,478.0,503,0.1353457742646763
polychromatic_momentum_signals,fx_sniper_ergodic_cci_signals,chaikin_volatility_volume_signals,fantail_vma,adx_dmi_exit,chop,A,205,27.23601889756484,0.132858628768609,0.3268292682926829,1.3092271528144532,1.6408645494667862,6.220024345944831,16.041555741343917,6.329370103496732,1.6978414897359002,0.0972976267187473,7,8.052296228650562,1.150328032664366,0.5714285714285714,4.16060929814672,9.731429808429017,69.92937304971836,1.54770377134946,0.7265737977462399,5.202737356923072,0.3290986725713282,35.2883151262154,0.2281859079939063,37,1.0,2.65,1.5,2.0,0.05,"{""base"": {""fma_adx_length"": 2, ""fma_ma_length"": 7, ""fma_weighting"": 12}, ""c1"": {""len"": 14}, ""c2"": {""cci_length"": 14, ""ema1_length"": 5, ""ema2_length"": 3, ""trigger_length"": 9}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 12, ""roc_len"": 15}}",429.0,527.0,478.0,504,0.10784932513021159
schaff_trend_cycle_signals,parabolic_sar_signals,damiani_volatmeter_volume_signals,vidya,adx_dmi_exit,chop,A,129,21.552851916161973,0.167076371443116,0.3410852713178294,1.3761135734269707,1.9338070202269135,8.14541720919205,10.670927900118308,4.990774778691731,2.0197729867449503,0.127593323180486,19,16.887018531007094,0.8887904490003734,0.5789473684210527,3.707310925902101,8.272581167337545,34.548838906578034,3.0,1.2206573634929752,5.629006177002364,0.1628469818370009,38.43987044716907,0.4393099751523941,42,1.0,2.75,1.5,2.0,0.05,"{""base"": {""vda_length"": 2}, ""c1"": {""cycleLen"": 10, ""d1"": 3, ""d2"": 3, ""lowerBand"": 25, ""macdFast"": 5, ""macdSlow"": 50, ""stc_midline"": 50, ""upperBand"": 75}, ""c2"": {""sar_increment"": 0.02, ""sar_maximum"": 0.046203, ""sar_start"": 0.002}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""lag"": 1.4, ""sedimentation"": 216, ""threshold"": 1.4, ""viscosity"": 7}}",517.0,441.0,479.0,505,0.1420670678047186
coral_signals,hieken_ashi_smoothed_signals,waddah_attar_explosion_volume_signals,fantail_vma,adx_dmi_exit,chop,A,120,19.9818979150414,0.1665158159586783,0.375,1.3614357046593202,1.916029452442093,8.549220928698368,11.911053085503704,5.708284577744266,1.677592885498956,0.142629094199039,3,5.532619842967332,1.844206614322444,0.6666666666666666,34.05421587033172,16.80507453641228,,0.1673801570326532,0.0966369787198041,33.05421587033167,0.5151266634780101,25.514517758008733,0.2168420306995887,17,1.0,2.85,1.5,2.0,0.05,"{""base"": {""fma_adx_length"": 2, ""fma_ma_length"": 3, ""fma_weighting"": 10}, ""c1"": {""const_d"": 17, ""smooth_period"": 12}, ""c2"": {""alma_offset1"": 0.85, ""alma_offset2"": 0.85, ""alma_sigma1"": 6, ""alma_sigma2"": 6, ""ama_smooth1"": 0.181, ""ama_smooth2"": 0.181, ""frama_t1_a"": 1, ""frama_t1_b"": 168, ""frama_t2_a"": 1, ""frama_t2_b"": 168, ""lsma_offset1"": 0, ""lsma_offset2"": 0, ""ma_len1"": 8, ""ma_len2"": 8, ""vol_factor1"": 0.82, ""vol_factor2"": 0.82}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 25, ""bbStd"": 2, ""fastEma"": 20, ""sensitivity"": 122, ""slowEma"": 21}}",537.0,422.0,479.5,506,0.14150651232028089
halftrend_signals,dpo_signals,vertical_horizontal_filter_volume_signals,frama_baseline,adx_dmi_exit,chop,A,254,29.556076715274937,0.1163625067530509,0.3070866141732283,1.270025715061852,1.4014011568316802,5.480338366872896,22.299739454113546,10.083001289971811,1.3254000916061306,0.0998102700983796,11,3.620809822213983,0.3291645292921802,0.2727272727272727,1.6924226694977438,3.043551600006914,12.936501271691348,3.560765253903075,1.9569440047400024,1.0168628269569555,0.8147348645326532,33.176886537488905,0.1091365164155043,37,1.0,2.95,1.5,2.0,0.05,"{""base"": {""length"": 8}, ""c1"": {""amplitude"": 62}, ""c2"": {""len"": 50}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 28, ""vhf_threshold"": 0.35}}",403.0,556.0,479.5,507,0.0913532031146535
dspo_signals,center_of_gravity_signals,chaikin_volatility_volume_signals,alma_baseline,adx_dmi_exit,chop,A,499,33.57414016283283,0.067282846017701,0.3667334669338677,1.1749388590726728,0.9353528026857496,3.0630240247961775,18.706802153572713,7.324592827127964,1.7947557197220203,0.086376002063945,35,18.36943877155448,0.5248411077586995,0.4,2.245780051351641,5.04096590367177,24.24628899204062,4.972734795052702,2.218595478403211,3.6940314592746746,0.1578709091804546,51.94357893438731,0.3536421468909159,8,1.0,2.9,1.5,2.0,0.05,"{""base"": {""length"": 7, ""offset"": 0.85, ""sigma"": 2}, ""c1"": {""len"": 11}, ""c2"": {""length"": 10, ""signal_length"": 6}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 28, ""roc_len"": 12}}",341.0,620.0,480.5,508,0.04227354237930359
polychromatic_momentum_signals,fx_sniper_ergodic_cci_signals,volatility_ratio_volume_signals,ema_baseline,adx_dmi_exit,chop,A,486,33.33598434911578,0.0685925603891271,0.3765432098765432,1.1559204537849077,1.0280153442121351,3.416414057298219,16.33713687842583,6.540362731658329,2.040503461358517,0.0449964214133011,10,7.691829266220881,0.7691829266220881,0.7,3.7390888928856447,10.3663779895028,110.24925614178665,1.8081707337791049,0.7259119369796374,4.253928637670647,0.195012128855661,41.02781361533666,0.1874784100936246,36,1.0,1.5,1.5,2.0,0.05,"{""base"": {""ma_length"": 7}, ""c1"": {""len"": 11}, ""c2"": {""cci_length"": 11, ""ema1_length"": 5, ""ema2_length"": 4, ""trigger_length"": 6}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 11}}",347.0,615.0,481.0,509,0.043583256750729694
bears_bulls_impulse_signals,adx_dmi_signals,variance_volume_signals,hma_baseline,adx_dmi_exit,chop,A,209,26.913544264893662,0.1287729390664768,0.3875598086124402,1.4173321749399264,1.9518068235150436,5.956811254640236,9.492166409762522,3.536738025743106,2.835342650252483,0.0947478330948131,4,3.5586349058627436,0.8896587264656859,0.5,3.308755349007459,7.331548007180595,43.548340124609155,0.9999999999999992,0.5685675345001298,3.5586349058627467,0.716566904854147,30.472179170756405,0.1167830789495324,46,1.0,2.55,1.5,2.0,0.05,"{""base"": {""ma_length"": 25}, ""c1"": {""length"": 130}, ""c2"": {""adx_smoothing"": 3, ""adx_threshold"": 25, ""di_length"": 17}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 8, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 25}}",431.0,535.0,483.0,510,0.1037636354280794
volatility_quality_signals,dpo_signals,fractal_dimension_volume_signals,rma_baseline,adx_dmi_exit,chop,A,190,25.50579592709763,0.1342410311952507,0.2684210526315789,1.2921657938632525,1.479502884147187,6.612918285776085,7.272463179871261,3.1338631344361376,3.507174295181394,0.1176203247518647,8,17.27228252118966,2.1590353151487074,0.875,18.27228252118975,21.503569352153352,,0.0,0.0,,0.1736886827968219,42.7780784482873,0.4037648054264388,50,1.0,3.0,1.5,2.0,0.05,"{""base"": {""ma_length"": 16}, ""c1"": {""atr_pct"": 0.075, ""smooth"": 12}, ""c2"": {""len"": 62}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""fd_threshold"": 1.5, ""length"": 24}}",457.0,510.0,483.5,511,0.10923172755685329
supertrend_signals,dpo_signals,efficiency_ratio_volume_signals,alma_baseline,adx_dmi_exit,chop,A,362,31.39944884942976,0.0867388089763253,0.4033149171270718,1.2829765608470731,1.5888625496957294,4.077947266928206,10.69207486556423,3.2971605135045463,2.9367030482135315,0.0477715391500335,22,17.262270743629735,0.784648670164988,0.7272727272727273,5.1606368256444,12.388052135674869,50.730499147492274,1.4879052644641997,0.392211255363795,11.601727042646056,0.086894709408584,48.6617195930595,0.3547402534885308,26,1.0,1.5,1.5,2.0,0.05,"{""base"": {""length"": 5, ""offset"": 0.85, ""sigma"": 5}, ""c1"": {""atr_period"": 4, ""factor"": 20}, ""c2"": {""len"": 50}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.562145, ""length"": 8}}",379.0,590.0,484.5,512,0.06172950533792789
supertrend_signals,linreg_slope_signals,volatility_ratio_volume_signals,super_smoother_2pole_baseline,adx_dmi_exit,chop,A,189,26.275583741886862,0.139024252602576,0.455026455026455,1.450035408379049,2.095925931686276,6.299855866653501,8.254816453415998,3.8294839357866666,3.18306093056903,0.1103686231479231,8,4.52775254559389,0.5659690681992362,0.375,2.085207096432487,4.600551875673051,24.27042849984321,2.172247454406105,1.0057847121486416,2.084363149515939,0.6404943668624506,30.803336287480757,0.1469890307769707,47,1.0,2.9,1.5,2.0,0.05,"{""base"": {""cutoff_period"": 8}, ""c1"": {""atr_period"": 19, ""factor"": 6}, ""c2"": {""length"": 5, ""r2_floor"": 0.569607}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 14}}",444.0,526.0,485.0,513,0.1140149489641786
dpo_signals,adx_dmi_signals,variance_volume_signals,vidya,adx_dmi_exit,chop,A,183,25.719850960733943,0.1405456336652128,0.3497267759562841,1.3777001946626424,2.002112410650939,6.466687721612624,8.416597493129924,3.1654434367172724,3.0558489914395763,0.0758169245606069,12,14.417258990365092,1.2014382491970912,0.6666666666666666,13.18970076535648,17.120018430153817,73.23624793996392,0.6682930705017025,0.2133566754171334,21.57325824064244,0.1352545585331562,40.137109951099035,0.3592002266214565,50,1.0,1.95,1.5,2.0,0.05,"{""base"": {""vda_length"": 2}, ""c1"": {""len"": 329}, ""c2"": {""adx_smoothing"": 17, ""adx_threshold"": 25, ""di_length"": 14}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 10, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 25}}",454.0,518.0,486.0,514,0.1155363300268154
ehlers_reverse_ema_signals,bears_bulls_impulse_signals,variance_volume_signals,ema_baseline,adx_dmi_exit,chop,A,163,23.495485709917936,0.144144084109926,0.2515337423312883,1.2694296952536337,1.514620678289598,7.294082829590081,13.32571456785963,5.838600280844009,1.7631689160284765,0.1149156920327161,9,11.369470758015655,1.2632745286684064,0.5555555555555556,6.336453747720613,11.555026354909204,37.15530023153482,1.999999999999993,0.7457775132475837,5.684735379007849,0.2374780724156807,34.8649564679336,0.3261002424733419,49,1.0,2.7,1.5,2.0,0.05,"{""base"": {""ma_length"": 132}, ""c1"": {""alpha"": 0.123285}, ""c2"": {""length"": 56}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 66, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 25}}",494.0,478.0,486.0,515,0.11913478047152859
schaff_trend_cycle_signals,bears_bulls_impulse_signals,efficiency_ratio_volume_signals,vidya,adx_dmi_exit,chop,A,171,25.054896752857346,0.1465198640517973,0.391812865497076,1.4163986633493162,2.3120719917358885,6.677243353837018,7.131142984316929,2.3737803647854805,3.5134475368056695,0.0618641543523127,11,8.298311844261827,0.7543919858419842,0.6363636363636364,4.252086986256829,10.604784091730306,27.539823809918843,1.422256439048927,0.605997745847987,5.8346101423249435,0.1867849785702872,33.35320859711917,0.2488010057592654,2,1.0,1.55,1.5,2.0,0.05,"{""base"": {""vda_length"": 2}, ""c1"": {""cycleLen"": 10, ""d1"": 3, ""d2"": 3, ""lowerBand"": 20, ""macdFast"": 23, ""macdSlow"": 41, ""stc_midline"": 50, ""upperBand"": 75}, ""c2"": {""length"": 56}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.562145, ""length"": 8}}",466.0,508.0,487.0,516,0.12151056041339989
ehlers_reverse_ema_signals,lemantrend_signals,ttm_squeeze_volume_signals,lsma_baseline,adx_dmi_exit,chop,A,223,26.736823453324412,0.1198960692974188,0.4349775784753363,1.3568829542555572,1.9586370338005676,5.9432978550440785,10.19414531433809,3.3755586101037305,2.622762637660168,0.0670112016034539,0,0.0,,,,,,,,,,26.736823453324412,0.0,50,1.2,2.15,1.5,2.0,0.05,"{""base"": {""length"": 20, ""lsma_offset"": 0}, ""c1"": {""alpha"": 0.123285}, ""c2"": {""fast_period"": 18, ""medium_period"": 210, ""slow_period"": 13, ""smooth"": 13}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bb_length"": 11, ""bb_mult"": 2, ""kc_length"": 11, ""kc_mult"": 1.5}}",437.0,537.0,487.0,517,0.0948867656590214
price_momentum_oscillator_signals,bears_bulls_impulse_signals,damiani_volatmeter_volume_signals,vidya,adx_dmi_exit,chop,A,109,19.64029913371611,0.1801862305845514,0.3669724770642202,1.4754245868398312,2.300667004430794,8.299424615224199,5.740612287338166,2.581544007134045,3.421289951428337,0.1374724479305396,17,15.734043460772536,0.9255319682807374,0.5882352941176471,4.943620454387086,9.293429253331198,40.430661068636425,1.4643802790863898,0.5982231017761915,10.744506522983787,0.1716024241785992,35.37434259448864,0.4447868796075921,6,1.0,2.7,1.5,2.0,0.05,"{""base"": {""vda_length"": 2}, ""c1"": {""s1"": 35, ""s2"": 11, ""sig"": 10}, ""c2"": {""length"": 11}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""lag"": 1.4, ""sedimentation"": 329, ""threshold"": 1.4, ""viscosity"": 7}}",542.0,436.0,489.0,518,0.155176926946154
mama_fama_signals,lemantrend_signals,waddah_attar_explosion_volume_signals,fantail_vma,adx_dmi_exit,chop,A,117,20.343207442759308,0.1738735678868317,0.3418803418803419,1.3855995504689878,2.1123499217403796,7.996794650429816,10.102343807896908,3.6351047053468193,2.0137116524243823,0.110602028039627,2,-1.999999999999992,-0.999999999999996,0.0,0.0,-1.5508885074077688e+16,,0.9999999999999968,0.7071067811865451,-1.999999999999999,0.5000000000000004,18.34320744275932,-0.1090321856873215,47,1.0,2.25,1.5,2.0,0.05,"{""base"": {""fma_adx_length"": 2, ""fma_ma_length"": 7, ""fma_weighting"": 12}, ""c1"": {""fast_limit"": 0.5, ""slow_limit"": 0.040557}, ""c2"": {""fast_period"": 8, ""medium_period"": 21, ""slow_period"": 11, ""smooth"": 2}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 5, ""bbStd"": 4, ""fastEma"": 5, ""sensitivity"": 80, ""slowEma"": 40}}",533.0,447.0,490.0,519,0.1488642642484343
bears_bulls_impulse_signals,kuskus_starlight_signals,volatility_ratio_volume_signals,sma_baseline,adx_dmi_exit,chop,A,141,18.127577574132257,0.1285643799583848,0.375886524822695,1.242924003065443,1.5984493990067952,8.539545538900372,8.16367497550306,2.8812352793401383,2.2205168173069265,0.0965379953743643,11,13.75,1.25,0.8181818181818182,7.875,17.837651700316894,,2.0,0.6784005252999684,6.875,0.1272727272727278,31.877577574132257,0.4313376688684692,44,1.0,1.75,1.5,2.0,0.05,"{""base"": {""length"": 200}, ""c1"": {""length"": 11}, ""c2"": {""index_smooth"": 0.07, ""price_smooth"": 7.0, ""range_periods"": 85}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 140}}",558.0,423.0,490.5,520,0.1035550763199874
