pair,day,level,size,dir,r,pnl,base_ccy,quote_ccy
GBPJPY,2020-10-01,1,1.0,1,0.01343354866422405,0.01343354866422405,GBP,JPY
USDCAD,2020-10-01,2,3.0,1,-0.025707407344624848,-0.07712222203387455,USD,CAD
CADCHF,2020-10-02,1,1.0,-1,-0.013303032253700397,-0.013303032253700397,CAD,CHF
EURUSD,2020-10-02,2,3.0,-1,-0.005358459566799458,-0.016075378700398376,EUR,USD
GBPJPY,2020-10-02,1,1.0,1,0.01343354866422405,0.01343354866422405,GBP,JPY
USDCAD,2020-10-02,2,3.0,1,-0.025707407344624848,-0.07712222203387455,USD,CAD
CADCHF,2020-10-05,1,1.0,-1,-0.013303032253700397,-0.013303032253700397,CAD,CHF
GBPAUD,2020-10-05,2,3.0,1,0.0483653402955911,0.1450960208867733,GBP,AUD
GBPJPY,2020-10-05,1,1.0,1,0.01343354866422405,0.01343354866422405,GBP,JPY
AUDUSD,2020-10-06,2,3.0,-1,-0.12499999999999943,-0.3749999999999983,AUD,USD
CADCHF,2020-10-06,1,1.0,-1,-0.013303032253700397,-0.013303032253700397,CAD,CHF
GBPAUD,2020-10-06,2,3.0,1,0.0483653402955911,0.1450960208867733,GBP,AUD
GBPJPY,2020-10-06,2,3.0,1,-0.019599015141572147,-0.05879704542471644,GBP,JPY
NZDCHF,2020-10-06,1,1.0,-1,-0.12251266085945975,-0.12251266085945975,NZD,CHF
AUDCAD,2020-10-07,2,2.2984846031345763,-1,0.12850512118007745,0.295367042456351,AUD,CAD
AUDUSD,2020-10-07,2,2.2984846031345763,-1,-0.12499999999999943,-0.2873105753918207,AUD,USD
GBPAUD,2020-10-07,2,2.2984846031345763,1,0.0483653402955911,0.11116698999478046,GBP,AUD
GBPJPY,2020-10-07,2,2.2984846031345763,1,-0.019599015141572147,-0.04504803453950501,GBP,JPY
NZDCHF,2020-10-07,1,0.7661615343781921,-1,-0.12251266085945975,-0.09386448822483877,NZD,CHF
AUDCAD,2020-10-08,2,2.2984846031345763,-1,0.12850512118007745,0.295367042456351,AUD,CAD
AUDUSD,2020-10-08,2,2.2984846031345763,-1,-0.12499999999999943,-0.2873105753918207,AUD,USD
CADCHF,2020-10-08,1,0.7661615343781921,1,-0.01899370154439974,-0.014552243518778742,CAD,CHF
GBPAUD,2020-10-08,2,2.2984846031345763,1,0.0483653402955911,0.11116698999478046,GBP,AUD
GBPJPY,2020-10-08,2,2.2984846031345763,1,-0.019599015141572147,-0.04504803453950501,GBP,JPY
NZDCHF,2020-10-08,1,0.7661615343781921,-1,-0.12251266085945975,-0.09386448822483877,NZD,CHF
AUDCAD,2020-10-09,2,2.2984846031345763,-1,0.12850512118007745,0.295367042456351,AUD,CAD
AUDUSD,2020-10-09,2,2.2984846031345763,-1,-0.12499999999999943,-0.2873105753918207,AUD,USD
CADCHF,2020-10-09,1,0.7661615343781921,1,-0.01899370154439974,-0.014552243518778742,CAD,CHF
GBPAUD,2020-10-09,2,2.2984846031345763,1,0.0483653402955911,0.11116698999478046,GBP,AUD
GBPJPY,2020-10-09,2,2.2984846031345763,1,-0.019599015141572147,-0.04504803453950501,GBP,JPY
NZDCHF,2020-10-09,1,0.7661615343781921,-1,-0.12251266085945975,-0.09386448822483877,NZD,CHF
AUDCAD,2020-10-12,2,3.0,-1,0.12850512118007745,0.38551536354023236,AUD,CAD
CADCHF,2020-10-12,1,1.0,1,-0.01899370154439974,-0.01899370154439974,CAD,CHF
GBPAUD,2020-10-12,2,3.0,1,0.0483653402955911,0.1450960208867733,GBP,AUD
GBPJPY,2020-10-12,2,3.0,1,-0.019599015141572147,-0.05879704542471644,GBP,JPY
AUDCAD,2020-10-13,2,3.0,-1,0.12850512118007745,0.38551536354023236,AUD,CAD
CADCHF,2020-10-13,1,1.0,1,-0.01899370154439974,-0.01899370154439974,CAD,CHF
GBPAUD,2020-10-13,2,3.0,1,0.0483653402955911,0.1450960208867733,GBP,AUD
GBPJPY,2020-10-13,2,3.0,1,-0.019599015141572147,-0.05879704542471644,GBP,JPY
GBPNZD,2020-10-13,2,3.0,-1,-0.1666666666666666,-0.4999999999999998,GBP,NZD
AUDCAD,2020-10-14,2,2.9551944897444553,-1,0.12850512118007745,0.3797576260153084,AUD,CAD
CADCHF,2020-10-14,1,0.9850648299148185,1,-0.01899370154439974,-0.018710027381286954,CAD,CHF
EURCHF,2020-10-14,2,2.9551944897444553,-1,0.028371710526314094,0.08384392261198817,EUR,CHF
EURGBP,2020-10-14,1,0.9850648299148185,-1,-0.33333333333333365,-0.3283549433049398,EUR,GBP
EURNZD,2020-10-14,1,0.9850648299148185,-1,-0.2499999999999989,-0.24626620747870354,EUR,NZD
GBPAUD,2020-10-14,2,2.9551944897444553,1,0.0483653402955911,0.1429289871361463,GBP,AUD
GBPJPY,2020-10-14,2,2.9551944897444553,1,-0.019599015141572147,-0.05791890155079216,GBP,JPY
GBPNZD,2020-10-14,2,2.9551944897444553,-1,-0.1666666666666666,-0.492532414957409,GBP,NZD
AUDCAD,2020-10-15,2,2.9551944897444553,-1,0.12850512118007745,0.3797576260153084,AUD,CAD
CADCHF,2020-10-15,1,0.9850648299148185,1,-0.01899370154439974,-0.018710027381286954,CAD,CHF
EURCHF,2020-10-15,2,2.9551944897444553,-1,0.028371710526314094,0.08384392261198817,EUR,CHF
EURGBP,2020-10-15,1,0.9850648299148185,-1,-0.33333333333333365,-0.3283549433049398,EUR,GBP
EURNZD,2020-10-15,1,0.9850648299148185,-1,-0.2499999999999989,-0.24626620747870354,EUR,NZD
GBPAUD,2020-10-15,2,2.9551944897444553,1,0.0483653402955911,0.1429289871361463,GBP,AUD
GBPCHF,2020-10-15,1,0.9850648299148185,-1,-0.19999999999999804,-0.19701296598296175,GBP,CHF
GBPJPY,2020-10-15,2,2.9551944897444553,1,-0.019599015141572147,-0.05791890155079216,GBP,JPY
GBPNZD,2020-10-15,2,2.9551944897444553,-1,-0.1666666666666666,-0.492532414957409,GBP,NZD
AUDCAD,2020-10-16,2,3.0,-1,0.12850512118007745,0.38551536354023236,AUD,CAD
CADCHF,2020-10-16,2,3.0,1,-0.18420864854631844,-0.5526259456389553,CAD,CHF
EURCHF,2020-10-16,2,3.0,-1,0.028371710526314094,0.08511513157894228,EUR,CHF
EURGBP,2020-10-16,1,1.0,-1,-0.33333333333333365,-0.33333333333333365,EUR,GBP
EURNZD,2020-10-16,1,1.0,-1,-0.2499999999999989,-0.2499999999999989,EUR,NZD
GBPAUD,2020-10-16,1,1.0,1,0.026730680591181947,0.026730680591181947,GBP,AUD
GBPCHF,2020-10-16,1,1.0,-1,-0.19999999999999804,-0.19999999999999804,GBP,CHF
GBPJPY,2020-10-16,2,3.0,1,-0.019599015141572147,-0.05879704542471644,GBP,JPY
AUDCAD,2020-10-19,2,3.0,-1,0.12850512118007745,0.38551536354023236,AUD,CAD
CADCHF,2020-10-19,2,3.0,1,-0.18420864854631844,-0.5526259456389553,CAD,CHF
EURCHF,2020-10-19,2,3.0,-1,0.028371710526314094,0.08511513157894228,EUR,CHF
EURNZD,2020-10-19,1,1.0,-1,-0.2499999999999989,-0.2499999999999989,EUR,NZD
GBPAUD,2020-10-19,1,1.0,1,0.026730680591181947,0.026730680591181947,GBP,AUD
GBPCHF,2020-10-19,1,1.0,-1,-0.19999999999999804,-0.19999999999999804,GBP,CHF
GBPJPY,2020-10-19,2,3.0,1,-0.019599015141572147,-0.05879704542471644,GBP,JPY
AUDCAD,2020-10-20,2,3.0,-1,0.12850512118007745,0.38551536354023236,AUD,CAD
CADCHF,2020-10-20,1,1.0,1,-0.01899370154439974,-0.01899370154439974,CAD,CHF
EURCHF,2020-10-20,2,3.0,-1,0.028371710526314094,0.08511513157894228,EUR,CHF
GBPAUD,2020-10-20,1,1.0,1,0.026730680591181947,0.026730680591181947,GBP,AUD
GBPCAD,2020-10-20,1,1.0,-1,-0.5000000000000008,-0.5000000000000008,GBP,CAD
GBPCHF,2020-10-20,1,1.0,-1,-0.19999999999999804,-0.19999999999999804,GBP,CHF
GBPJPY,2020-10-20,2,3.0,1,-0.019599015141572147,-0.05879704542471644,GBP,JPY
AUDCAD,2020-10-21,1,1.0,-1,0.11701024236015532,0.11701024236015532,AUD,CAD
CHFJPY,2020-10-21,2,3.0,-1,0.1180476905220055,0.35414307156601654,CHF,JPY
EURCHF,2020-10-21,2,3.0,-1,0.028371710526314094,0.08511513157894228,EUR,CHF
GBPAUD,2020-10-21,1,1.0,1,0.026730680591181947,0.026730680591181947,GBP,AUD
GBPJPY,2020-10-21,2,3.0,1,-0.019599015141572147,-0.05879704542471644,GBP,JPY
CHFJPY,2020-10-22,2,2.5857951785263986,-1,0.1180476905220055,0.3052471489879783,CHF,JPY
EURCHF,2020-10-22,2,2.5857951785263986,-1,0.028371710526314094,0.07336343228548965,EUR,CHF
GBPAUD,2020-10-22,1,0.8619317261754662,1,0.026730680591181947,0.023040021663802486,GBP,AUD
GBPCAD,2020-10-22,2,2.5857951785263986,1,-0.15300983940578927,-0.39565210500258846,GBP,CAD
GBPCHF,2020-10-22,1,0.8619317261754662,1,-0.250000000000001,-0.2154829315438674,GBP,CHF
GBPJPY,2020-10-22,2,2.5857951785263986,1,-0.019599015141572147,-0.05067903885694314,GBP,JPY
CHFJPY,2020-10-23,2,3.0,-1,0.1180476905220055,0.35414307156601654,CHF,JPY
EURCHF,2020-10-23,2,3.0,-1,0.028371710526314094,0.08511513157894228,EUR,CHF
EURNZD,2020-10-23,1,1.0,1,-0.15102057903761648,-0.15102057903761648,EUR,NZD
GBPAUD,2020-10-23,1,1.0,1,0.026730680591181947,0.026730680591181947,GBP,AUD
GBPCHF,2020-10-23,1,1.0,1,-0.250000000000001,-0.250000000000001,GBP,CHF
GBPJPY,2020-10-23,2,3.0,1,-0.019599015141572147,-0.05879704542471644,GBP,JPY
CHFJPY,2020-10-26,2,3.0,-1,0.1180476905220055,0.35414307156601654,CHF,JPY
EURCHF,2020-10-26,2,3.0,-1,0.028371710526314094,0.08511513157894228,EUR,CHF
EURNZD,2020-10-26,1,1.0,1,-0.15102057903761648,-0.15102057903761648,EUR,NZD
GBPAUD,2020-10-26,1,1.0,1,0.026730680591181947,0.026730680591181947,GBP,AUD
GBPCHF,2020-10-26,1,1.0,1,-0.250000000000001,-0.250000000000001,GBP,CHF
GBPJPY,2020-10-26,2,3.0,1,-0.019599015141572147,-0.05879704542471644,GBP,JPY
GBPNZD,2020-10-26,2,3.0,-1,0.05542290649798447,0.1662687194939534,GBP,NZD
CHFJPY,2020-10-27,2,3.0,-1,0.1180476905220055,0.35414307156601654,CHF,JPY
EURCHF,2020-10-27,2,3.0,-1,0.028371710526314094,0.08511513157894228,EUR,CHF
EURNZD,2020-10-27,1,1.0,-1,0.1611111111111104,0.1611111111111104,EUR,NZD
GBPAUD,2020-10-27,1,1.0,1,0.026730680591181947,0.026730680591181947,GBP,AUD
GBPCAD,2020-10-27,1,1.0,1,0.1916666666666679,0.1916666666666679,GBP,CAD
GBPCHF,2020-10-27,1,1.0,1,0.2040085898353608,0.2040085898353608,GBP,CHF
GBPJPY,2020-10-27,2,3.0,1,-0.019599015141572147,-0.05879704542471644,GBP,JPY
GBPNZD,2020-10-27,2,3.0,-1,0.05542290649798447,0.1662687194939534,GBP,NZD
USDJPY,2020-10-27,1,1.0,-1,-0.20000000000000276,-0.20000000000000276,USD,JPY
CADJPY,2020-10-28,1,1.0,-1,-0.2499999999999977,-0.2499999999999977,CAD,JPY
CHFJPY,2020-10-28,2,3.0,-1,0.1180476905220055,0.35414307156601654,CHF,JPY
EURCHF,2020-10-28,2,3.0,-1,0.028371710526314094,0.08511513157894228,EUR,CHF
EURNZD,2020-10-28,1,1.0,-1,0.1611111111111104,0.1611111111111104,EUR,NZD
GBPAUD,2020-10-28,1,1.0,1,0.026730680591181947,0.026730680591181947,GBP,AUD
GBPCAD,2020-10-28,1,1.0,1,0.1916666666666679,0.1916666666666679,GBP,CAD
GBPCHF,2020-10-28,1,1.0,1,0.2040085898353608,0.2040085898353608,GBP,CHF
GBPJPY,2020-10-28,1,1.0,1,-0.05263157894736834,-0.05263157894736834,GBP,JPY
GBPNZD,2020-10-28,2,3.0,-1,0.05542290649798447,0.1662687194939534,GBP,NZD
USDJPY,2020-10-28,1,1.0,-1,-0.20000000000000276,-0.20000000000000276,USD,JPY
CADJPY,2020-10-29,1,0.8619317261754662,-1,-0.2499999999999977,-0.21548293154386455,CAD,JPY
CHFJPY,2020-10-29,2,2.5857951785263986,-1,0.1180476905220055,0.3052471489879783,CHF,JPY
EURCHF,2020-10-29,2,2.5857951785263986,-1,0.028371710526314094,0.07336343228548965,EUR,CHF
EURNZD,2020-10-29,1,0.8619317261754662,-1,0.1611111111111104,0.13886677810604672,EUR,NZD
GBPCAD,2020-10-29,3,5.171590357052797,1,0.01666666666666768,0.08619317261755187,GBP,CAD
GBPCHF,2020-10-29,1,0.8619317261754662,1,0.2040085898353608,0.1758414759914152,GBP,CHF
GBPJPY,2020-10-29,1,0.8619317261754662,1,-0.05263157894736834,-0.04536482769344552,GBP,JPY
GBPNZD,2020-10-29,2,2.5857951785263986,-1,0.05542290649798447,0.14331228440240762,GBP,NZD
USDJPY,2020-10-29,1,0.8619317261754662,-1,-0.20000000000000276,-0.1723863452350956,USD,JPY
CADJPY,2020-10-30,1,0.9850648299148185,-1,-0.2499999999999977,-0.24626620747870234,CAD,JPY
EURCHF,2020-10-30,3,5.910388979488911,-1,-0.04775219298245733,-0.2822340351499435,EUR,CHF
EURNZD,2020-10-30,1,0.9850648299148185,-1,0.1611111111111104,0.15870488926405338,EUR,NZD
GBPCAD,2020-10-30,2,2.9551944897444553,1,-0.21666666666666648,-0.6402921394446315,GBP,CAD
GBPCHF,2020-10-30,1,0.9850648299148185,1,0.2040085898353608,0.20096168684733165,GBP,CHF
GBPJPY,2020-10-30,1,0.9850648299148185,1,-0.05263157894736834,-0.051845517363937735,GBP,JPY
GBPNZD,2020-10-30,2,2.9551944897444553,-1,0.05542290649798447,0.16378546788846585,GBP,NZD
USDJPY,2020-10-30,1,0.9850648299148185,-1,-0.20000000000000276,-0.19701296598296641,USD,JPY
CADJPY,2020-11-02,1,0.9850648299148185,-1,-0.2499999999999977,-0.24626620747870234,CAD,JPY
EURCHF,2020-11-02,3,5.910388979488911,-1,-0.04775219298245733,-0.2822340351499435,EUR,CHF
EURNZD,2020-11-02,1,0.9850648299148185,-1,0.1611111111111104,0.15870488926405338,EUR,NZD
GBPCAD,2020-11-02,1,0.9850648299148185,1,-0.21666666666666648,-0.2134307131482105,GBP,CAD
GBPCHF,2020-11-02,1,0.9850648299148185,1,0.2040085898353608,0.20096168684733165,GBP,CHF
GBPJPY,2020-11-02,2,2.9551944897444553,-1,-0.4999999999999985,-1.4775972448722234,GBP,JPY
GBPNZD,2020-11-02,2,2.9551944897444553,-1,0.05542290649798447,0.16378546788846585,GBP,NZD
USDJPY,2020-11-02,1,0.9850648299148185,-1,-0.20000000000000276,-0.19701296598296641,USD,JPY
CHFJPY,2020-11-03,2,2.2984846031345763,1,-0.03846153846153861,-0.08840325396671482,CHF,JPY
EURCHF,2020-11-03,3,4.5969692062691525,-1,-0.04775219298245733,-0.21951536067217828,EUR,CHF
EURNZD,2020-11-03,1,0.7661615343781921,-1,0.1611111111111104,0.12343713609426374,EUR,NZD
GBPCHF,2020-11-03,1,0.7661615343781921,1,0.2040085898353608,0.15630353421459128,GBP,CHF
GBPJPY,2020-11-03,2,2.2984846031345763,-1,-0.4999999999999985,-1.1492423015672848,GBP,JPY
GBPNZD,2020-11-03,2,2.2984846031345763,-1,0.05542290649798447,0.12738869724658455,GBP,NZD
NZDCAD,2020-11-03,2,2.2984846031345763,1,0.322108843537415,0.7403622174042326,NZD,CAD
USDCAD,2020-11-03,2,2.2984846031345763,-1,-0.2500000000000001,-0.5746211507836444,USD,CAD
CHFJPY,2020-11-04,2,2.2984846031345763,1,-0.03846153846153861,-0.08840325396671482,CHF,JPY
EURCHF,2020-11-04,3,4.5969692062691525,-1,-0.04775219298245733,-0.21951536067217828,EUR,CHF
EURNZD,2020-11-04,1,0.7661615343781921,-1,0.1611111111111104,0.12343713609426374,EUR,NZD
GBPCHF,2020-11-04,1,0.7661615343781921,1,0.2040085898353608,0.15630353421459128,GBP,CHF
GBPNZD,2020-11-04,2,2.2984846031345763,-1,0.05542290649798447,0.12738869724658455,GBP,NZD
NZDCAD,2020-11-04,2,2.2984846031345763,1,0.322108843537415,0.7403622174042326,NZD,CAD
USDCAD,2020-11-04,2,2.2984846031345763,-1,-0.2500000000000001,-0.5746211507836444,USD,CAD
CHFJPY,2020-11-05,2,2.068636142821119,1,-0.03846153846153861,-0.07956292857004335,CHF,JPY
EURCHF,2020-11-05,2,2.068636142821119,-1,-0.12631578947368502,-0.26130140751424824,EUR,CHF
EURNZD,2020-11-05,1,0.689545380940373,-1,0.1611111111111104,0.11109342248483738,EUR,NZD
EURUSD,2020-11-05,2,2.068636142821119,1,-0.01878512720168617,-0.03885959307690016,EUR,USD
GBPCAD,2020-11-05,1,0.689545380940373,1,0.051093191651727356,0.03523107430094982,GBP,CAD
GBPCHF,2020-11-05,1,0.689545380940373,1,0.2040085898353608,0.14067318079313218,GBP,CHF
GBPNZD,2020-11-05,3,4.137272285642238,-1,0.08685947777227483,0.35936131013259065,GBP,NZD
NZDCAD,2020-11-05,2,2.068636142821119,1,0.322108843537415,0.6663259956638095,NZD,CAD
CHFJPY,2020-11-06,2,1.5912585714008607,1,-0.03846153846153861,-0.06120225274618719,CHF,JPY
EURCHF,2020-11-06,1,0.5304195238002869,-1,-0.05263157894736987,-0.02791681704212113,EUR,CHF
EURNZD,2020-11-06,1,0.5304195238002869,-1,0.1611111111111104,0.08545647883449028,EUR,NZD
EURUSD,2020-11-06,2,1.5912585714008607,1,-0.01878512720168617,-0.029891994674538583,EUR,USD
GBPCAD,2020-11-06,1,0.5304195238002869,1,0.051093191651727356,0.027100826385346017,GBP,CAD
GBPCHF,2020-11-06,1,0.5304195238002869,1,0.2040085898353608,0.10821013907164012,GBP,CHF
GBPNZD,2020-11-06,3,3.1825171428017214,-1,0.08685947777227483,0.2764317770250697,GBP,NZD
GBPUSD,2020-11-06,2,1.5912585714008607,1,0.04422085160504659,0.0703668091511759,GBP,USD
NZDCAD,2020-11-06,3,3.1825171428017214,1,0.3855725623582762,1.2270912894991997,NZD,CAD
USDCAD,2020-11-06,2,1.5912585714008607,-1,0.04270567001741056,0.0679557634626213,USD,CAD
AUDCHF,2020-11-09,2,1.5912585714008607,1,0.05771685248856803,0.09184243623671298,AUD,CHF
CADJPY,2020-11-09,1,0.5304195238002869,1,-0.19999999999999946,-0.1060839047600571,CAD,JPY
CHFJPY,2020-11-09,2,1.5912585714008607,1,-0.03846153846153861,-0.06120225274618719,CHF,JPY
EURCAD,2020-11-09,1,0.5304195238002869,-1,-0.24999999999999903,-0.1326048809500712,EUR,CAD
EURCHF,2020-11-09,1,0.5304195238002869,-1,-0.05263157894736987,-0.02791681704212113,EUR,CHF
EURNZD,2020-11-09,1,0.5304195238002869,-1,0.4750000000000005,0.25194927380513654,EUR,NZD
EURUSD,2020-11-09,6,3.1825171428017214,1,0.038602332754213424,0.1228525857424206,EUR,USD
GBPCHF,2020-11-09,2,1.5912585714008607,1,0.07422651713990244,0.11811358162410267,GBP,CHF
GBPNZD,2020-11-09,3,3.1825171428017214,-1,0.08685947777227483,0.2764317770250697,GBP,NZD
GBPUSD,2020-11-09,2,1.5912585714008607,1,0.04422085160504659,0.0703668091511759,GBP,USD
NZDCAD,2020-11-09,3,3.1825171428017214,1,0.3855725623582762,1.2270912894991997,NZD,CAD
USDCAD,2020-11-09,2,1.5912585714008607,-1,0.04270567001741056,0.0679557634626213,USD,CAD
USDJPY,2020-11-09,1,0.5304195238002869,1,-0.14285714285714252,-0.0757742176857551,USD,JPY
AUDCHF,2020-11-10,2,1.5912585714008607,1,0.05771685248856803,0.09184243623671298,AUD,CHF
CADJPY,2020-11-10,1,0.5304195238002869,1,-0.19999999999999946,-0.1060839047600571,CAD,JPY
EURCAD,2020-11-10,1,0.5304195238002869,-1,-0.24999999999999903,-0.1326048809500712,EUR,CAD
EURNZD,2020-11-10,1,0.5304195238002869,-1,0.4750000000000005,0.25194927380513654,EUR,NZD
EURUSD,2020-11-10,6,3.1825171428017214,1,0.038602332754213424,0.1228525857424206,EUR,USD
GBPCAD,2020-11-10,2,1.5912585714008607,1,-0.004606791463362858,-0.007330596402732463,GBP,CAD
GBPCHF,2020-11-10,2,1.5912585714008607,1,0.07422651713990244,0.11811358162410267,GBP,CHF
GBPNZD,2020-11-10,3,3.1825171428017214,-1,0.08685947777227483,0.2764317770250697,GBP,NZD
GBPUSD,2020-11-10,2,1.5912585714008607,1,0.04422085160504659,0.0703668091511759,GBP,USD
NZDCAD,2020-11-10,4,3.1825171428017214,1,0.36973497732426297,1.1766879036278726,NZD,CAD
USDCAD,2020-11-10,2,1.5912585714008607,-1,0.04270567001741056,0.0679557634626213,USD,CAD
USDJPY,2020-11-10,1,0.5304195238002869,1,-0.14285714285714252,-0.0757742176857551,USD,JPY
CADJPY,2020-11-11,1,0.5304195238002869,1,-0.19999999999999946,-0.1060839047600571,CAD,JPY
EURCAD,2020-11-11,1,0.5304195238002869,-1,-0.24999999999999903,-0.1326048809500712,EUR,CAD
EURNZD,2020-11-11,1,0.5304195238002869,-1,0.4750000000000005,0.25194927380513654,EUR,NZD
EURUSD,2020-11-11,4,3.1825171428017214,1,0.06729606273216321,0.21417087328816947,EUR,USD
GBPCAD,2020-11-11,3,3.1825171428017214,1,-0.004606791463362858,-0.014661192805464926,GBP,CAD
GBPCHF,2020-11-11,1,0.5304195238002869,1,-0.05555555555555591,-0.02946775132223835,GBP,CHF
GBPNZD,2020-11-11,3,3.1825171428017214,-1,0.08685947777227483,0.2764317770250697,GBP,NZD
GBPUSD,2020-11-11,2,1.5912585714008607,1,0.04422085160504659,0.0703668091511759,GBP,USD
NZDCAD,2020-11-11,4,3.1825171428017214,1,0.36973497732426297,1.1766879036278726,NZD,CAD
USDCAD,2020-11-11,2,1.5912585714008607,-1,0.04270567001741056,0.0679557634626213,USD,CAD
USDJPY,2020-11-11,1,0.5304195238002869,1,-0.14285714285714252,-0.0757742176857551,USD,JPY
CADJPY,2020-11-12,1,0.5746211507836442,1,-0.19999999999999946,-0.11492423015672852,CAD,JPY
EURCAD,2020-11-12,1,0.5746211507836442,-1,-0.24999999999999903,-0.1436552876959105,EUR,CAD
EURGBP,2020-11-12,1,0.5746211507836442,1,-0.19999999999999857,-0.11492423015672801,EUR,GBP
EURNZD,2020-11-12,1,0.5746211507836442,-1,0.4750000000000005,0.27294504662223124,EUR,NZD
EURUSD,2020-11-12,4,3.447726904701865,1,0.06729606273216321,0.2320184460621836,EUR,USD
GBPCAD,2020-11-12,3,3.447726904701865,1,-0.004606791463362858,-0.015882958872587005,GBP,CAD
GBPCHF,2020-11-12,1,0.5746211507836442,1,-0.05555555555555591,-0.03192339726575821,GBP,CHF
GBPNZD,2020-11-12,4,3.447726904701865,-1,0.09153349721809495,0.3155825010402793,GBP,NZD
GBPUSD,2020-11-12,2,1.7238634523509324,1,0.04422085160504659,0.0762307099137739,GBP,USD
NZDCAD,2020-11-12,1,0.5746211507836442,1,0.322222222222223,0.18515570414139693,NZD,CAD
USDCAD,2020-11-12,2,1.7238634523509324,-1,0.04270567001741056,0.07361874375117308,USD,CAD
USDCHF,2020-11-12,2,1.7238634523509324,1,-0.07010234376673463,-0.12084686834361504,USD,CHF
USDJPY,2020-11-12,1,0.5746211507836442,1,-0.14285714285714252,-0.08208873582623469,USD,JPY
CADJPY,2020-11-13,1,0.5746211507836442,1,-0.19999999999999946,-0.11492423015672852,CAD,JPY
EURCAD,2020-11-13,2,1.7238634523509324,1,-0.13814246511444975,-0.23813874682846362,EUR,CAD
EURGBP,2020-11-13,1,0.5746211507836442,1,-0.19999999999999857,-0.11492423015672801,EUR,GBP
EURUSD,2020-11-13,4,3.447726904701865,1,0.06729606273216321,0.2320184460621836,EUR,USD
GBPCAD,2020-11-13,3,3.447726904701865,1,-0.004606791463362858,-0.015882958872587005,GBP,CAD
GBPCHF,2020-11-13,1,0.5746211507836442,1,-0.05555555555555591,-0.03192339726575821,GBP,CHF
GBPNZD,2020-11-13,4,3.447726904701865,-1,0.09153349721809495,0.3155825010402793,GBP,NZD
GBPUSD,2020-11-13,2,1.7238634523509324,1,0.04422085160504659,0.0762307099137739,GBP,USD
NZDCAD,2020-11-13,1,0.5746211507836442,1,0.322222222222223,0.18515570414139693,NZD,CAD
USDCAD,2020-11-13,2,1.7238634523509324,-1,0.04270567001741056,0.07361874375117308,USD,CAD
USDCHF,2020-11-13,2,1.7238634523509324,1,-0.07010234376673463,-0.12084686834361504,USD,CHF
USDJPY,2020-11-13,2,1.7238634523509324,1,-0.19642857142857217,-0.33861603528322015,USD,JPY
CADJPY,2020-11-16,1,0.5746211507836442,1,-0.3147382301700051,-0.18085524401589578,CAD,JPY
EURCAD,2020-11-16,2,1.7238634523509324,1,-0.13814246511444975,-0.23813874682846362,EUR,CAD
EURGBP,2020-11-16,1,0.5746211507836442,1,-0.19999999999999857,-0.11492423015672801,EUR,GBP
EURUSD,2020-11-16,4,3.447726904701865,1,0.06729606273216321,0.2320184460621836,EUR,USD
GBPCAD,2020-11-16,3,3.447726904701865,1,-0.004606791463362858,-0.015882958872587005,GBP,CAD
GBPCHF,2020-11-16,1,0.5746211507836442,1,-0.05555555555555591,-0.03192339726575821,GBP,CHF
GBPNZD,2020-11-16,4,3.447726904701865,-1,0.09153349721809495,0.3155825010402793,GBP,NZD
GBPUSD,2020-11-16,2,1.7238634523509324,1,0.04422085160504659,0.0762307099137739,GBP,USD
NZDCAD,2020-11-16,1,0.5746211507836442,1,0.322222222222223,0.18515570414139693,NZD,CAD
USDCAD,2020-11-16,2,1.7238634523509324,-1,0.04270567001741056,0.07361874375117308,USD,CAD
USDCHF,2020-11-16,2,1.7238634523509324,1,-0.07010234376673463,-0.12084686834361504,USD,CHF
USDJPY,2020-11-16,2,1.7238634523509324,1,-0.19642857142857217,-0.33861603528322015,USD,JPY
CADJPY,2020-11-17,1,0.5746211507836442,1,-0.3147382301700051,-0.18085524401589578,CAD,JPY
EURCAD,2020-11-17,1,0.5746211507836442,1,-0.04999999999999992,-0.02873105753918216,EUR,CAD
EURGBP,2020-11-17,1,0.5746211507836442,1,-0.19999999999999857,-0.11492423015672801,EUR,GBP
EURJPY,2020-11-17,2,1.7238634523509324,-1,-0.0213924434870852,-0.03687765148386891,EUR,JPY
EURUSD,2020-11-17,4,3.447726904701865,1,0.06729606273216321,0.2320184460621836,EUR,USD
GBPCAD,2020-11-17,3,3.447726904701865,1,-0.004606791463362858,-0.015882958872587005,GBP,CAD
GBPCHF,2020-11-17,1,0.5746211507836442,1,-0.05555555555555591,-0.03192339726575821,GBP,CHF
GBPNZD,2020-11-17,4,3.447726904701865,-1,0.09153349721809495,0.3155825010402793,GBP,NZD
GBPUSD,2020-11-17,2,1.7238634523509324,1,0.04422085160504659,0.0762307099137739,GBP,USD
NZDCAD,2020-11-17,1,0.5746211507836442,1,0.322222222222223,0.18515570414139693,NZD,CAD
USDCAD,2020-11-17,2,1.7238634523509324,-1,0.04270567001741056,0.07361874375117308,USD,CAD
USDJPY,2020-11-17,2,1.7238634523509324,1,-0.19642857142857217,-0.33861603528322015,USD,JPY
EURCAD,2020-11-18,2,1.7238634523509324,1,-0.07339137119086772,-0.126516702513858,EUR,CAD
EURGBP,2020-11-18,1,0.5746211507836442,1,-0.19999999999999857,-0.11492423015672801,EUR,GBP
