generation,block,pair,state,n_runs,median,mean,longest,share
g1_ninebox,is,EURGBP,weak transitional,80,4.0,4.9625,24,0.1172128727487452
g1_ninebox,is,EURGBP,weak trend,31,6.0,8.548387096774194,26,0.07824033067611455
g1_ninebox,is,EURJPY,weak transitional,83,4.0,4.710843373493976,16,0.11544139356362562
g1_ninebox,is,EURJPY,medium transitional,97,3.0,4.845360824742268,22,0.13876586950103337
g1_ninebox,is,EURJPY,medium trend,53,5.0,6.811320754716981,34,0.10658399763802776
g1_ninebox,is,EURJPY,medium chop,71,5.0,6.366197183098592,21,0.13345143194567463
g1_ninebox,is,EURJPY,weak trend,33,6.0,9.393939393939394,30,0.09152642456451136
g1_ninebox,is,EURJPY,strong chop,47,5.0,6.76595744680851,29,0.09388839681133747
g1_ninebox,is,EURJPY,strong transitional,58,6.0,6.241379310344827,17,0.10687924416888102
g1_ninebox,is,EURJPY,strong trend,32,7.0,11.1875,47,0.10569825804546797
g1_ninebox,is,EURJPY,weak chop,57,6.0,6.4035087719298245,19,0.10776498376144081
g1_ninebox,is,EURNZD,weak transitional,94,3.0,4.404255319148936,28,0.12223206377325066
g1_ninebox,is,EURNZD,weak chop,64,5.0,5.859375,20,0.11071744906997343
g1_ninebox,is,EURNZD,weak trend,45,5.0,7.044444444444444,28,0.0935931502804842
g1_ninebox,is,EURNZD,medium chop,70,5.0,5.828571428571428,24,0.1204605845881311
g1_ninebox,is,EURNZD,medium transitional,100,3.5,4.33,16,0.12784174785946265
g1_ninebox,is,EURNZD,strong transitional,77,3.0,5.12987012987013,23,0.11662237968703867
g1_ninebox,is,EURNZD,strong chop,57,4.0,6.280701754385965,22,0.10569825804546797
g1_ninebox,is,EURNZD,medium trend,60,4.5,6.316666666666666,21,0.11189843519338648
g1_ninebox,is,EURNZD,strong trend,35,6.0,8.8,34,0.09093593150280484
g1_ninebox,is,EURUSD,weak transitional,81,4.0,4.962962962962963,23,0.11868910540301152
g1_ninebox,is,EURUSD,weak trend,39,6.0,8.23076923076923,27,0.09477413640389726
g1_ninebox,is,EURUSD,medium trend,54,5.0,6.888888888888889,29,0.10983170947741364
g1_ninebox,is,EURUSD,strong trend,29,12.0,13.275862068965518,33,0.11366991437850606
g1_ninebox,is,EURUSD,strong transitional,57,3.0,5.0701754385964914,15,0.08532624741659285
g1_ninebox,is,EURUSD,strong chop,49,7.0,8.408163265306122,25,0.12164157071154413
g1_ninebox,is,EURUSD,medium chop,69,4.0,5.36231884057971,28,0.10924121641570711
g1_ninebox,is,EURUSD,medium transitional,94,3.0,4.957446808510638,23,0.13758488337762032
g1_ninebox,is,EURUSD,weak chop,57,5.0,6.491228070175438,28,0.10924121641570711
g1_ninebox,is,GBPAUD,medium chop,75,5.0,5.586666666666667,24,0.12370829642751698
g1_ninebox,is,GBPAUD,medium transitional,96,3.0,4.760416666666667,26,0.13492766459994096
g1_ninebox,is,GBPAUD,strong transitional,67,4.0,6.149253731343284,32,0.12164157071154413
g1_ninebox,is,GBPAUD,strong chop,54,4.0,5.444444444444445,17,0.08680248007085917
g1_ninebox,is,GBPAUD,strong trend,30,7.5,11.2,47,0.09920283436669619
g1_ninebox,is,GBPAUD,weak trend,35,8.0,9.857142857142858,26,0.10186005314437556
g1_ninebox,is,GBPAUD,weak transitional,87,3.0,4.195402298850575,14,0.10776498376144081
g1_ninebox,is,GBPAUD,weak chop,62,6.0,6.516129032258065,26,0.11927959846471804
g1_ninebox,is,GBPAUD,medium trend,43,6.0,8.255813953488373,26,0.10481251845290818
g1_ninebox,is,GBPCAD,weak chop,69,4.0,5.579710144927536,29,0.11366991437850606
g1_ninebox,is,GBPCAD,medium chop,79,5.0,5.556962025316456,20,0.12961322704458222
g1_ninebox,is,GBPCAD,medium transitional,101,4.0,4.2772277227722775,13,0.1275465013286094
g1_ninebox,is,GBPCAD,strong transitional,73,4.0,4.945205479452055,19,0.10658399763802776
g1_ninebox,is,GBPCAD,strong chop,50,5.0,6.5,20,0.09595512252731031
g1_ninebox,is,GBPCAD,weak transitional,87,4.0,4.919540229885057,17,0.12636551520519634
g1_ninebox,is,GBPCAD,weak trend,38,4.5,7.026315789473684,35,0.07883082373782108
g1_ninebox,is,GBPCAD,medium trend,48,5.5,8.041666666666666,32,0.11396516090935932
g1_ninebox,is,GBPCAD,strong trend,40,7.5,9.1,23,0.10746973723058754
g1_ninebox,is,GBPCHF,medium chop,76,4.0,5.276315789473684,26,0.11839385887215825
g1_ninebox,is,GBPCHF,medium transitional,100,3.0,4.22,13,0.12459403602007676
g1_ninebox,is,GBPCHF,medium trend,51,5.0,7.921568627450981,37,0.11927959846471804
g1_ninebox,is,GBPCHF,strong trend,32,9.5,11.09375,36,0.10481251845290818
g1_ninebox,is,GBPCHF,strong transitional,72,3.5,5.0,22,0.10628875110717449
g1_ninebox,is,GBPCHF,strong chop,60,4.0,5.666666666666667,23,0.10038382049010924
g1_ninebox,is,GBPCHF,weak chop,70,4.0,5.5285714285714285,18,0.11426040744021258
g1_ninebox,is,GBPCHF,weak transitional,96,4.0,4.302083333333333,14,0.1219368172423974
g1_ninebox,is,GBPCHF,weak trend,39,6.0,7.82051282051282,24,0.09005019191024506
g1_ninebox,is,GBPJPY,strong chop,47,4.0,5.51063829787234,16,0.07646885149099499
g1_ninebox,is,GBPJPY,medium chop,84,5.0,5.880952380952381,22,0.14585178624151166
g1_ninebox,is,GBPJPY,medium transitional,109,3.0,4.495412844036697,34,0.1446708001180986
g1_ninebox,is,GBPJPY,weak transitional,88,3.0,4.431818181818182,21,0.11514614703277236
g1_ninebox,is,GBPJPY,weak trend,44,5.0,7.0227272727272725,27,0.0912311780336581
g1_ninebox,is,GBPJPY,weak chop,60,4.5,6.366666666666666,22,0.11278417478594627
g1_ninebox,is,GBPJPY,strong transitional,67,3.0,4.432835820895522,23,0.08768821966341896
g1_ninebox,is,GBPJPY,strong trend,37,6.0,10.837837837837839,71,0.11839385887215825
g1_ninebox,is,GBPJPY,medium trend,54,4.5,6.7592592592592595,27,0.10776498376144081
g1_ninebox,is,GBPNZD,weak transitional,93,3.0,4.258064516129032,14,0.11691762621789194
g1_ninebox,is,GBPNZD,weak trend,42,6.5,8.619047619047619,25,0.10687924416888102
g1_ninebox,is,GBPNZD,medium trend,60,4.0,6.016666666666667,28,0.10658399763802776
g1_ninebox,is,GBPNZD,medium transitional,112,3.0,3.830357142857143,13,0.1266607617360496
g1_ninebox,is,GBPNZD,strong transitional,66,4.0,5.4393939393939394,21,0.10599350457632123
g1_ninebox,is,GBPNZD,strong trend,36,7.0,8.555555555555555,32,0.09093593150280484
g1_ninebox,is,GBPNZD,medium chop,87,4.0,5.333333333333333,22,0.1369943903159138
g1_ninebox,is,GBPNZD,strong chop,53,5.0,6.226415094339623,34,0.09743135518157661
g1_ninebox,is,GBPNZD,weak chop,71,5.0,5.323943661971831,12,0.11160318866253321
g1_ninebox,is,GBPUSD,medium transitional,102,3.0,4.401960784313726,21,0.13256569235311486
g1_ninebox,is,GBPUSD,medium chop,78,4.5,5.653846153846154,15,0.13020372010628875
g1_ninebox,is,GBPUSD,medium trend,51,5.0,8.431372549019608,31,0.12695600826690287
g1_ninebox,is,GBPUSD,strong transitional,69,3.0,4.753623188405797,19,0.09684086211987009
g1_ninebox,is,GBPUSD,strong chop,51,5.0,6.7254901960784315,29,0.10126956008266903
g1_ninebox,is,GBPUSD,strong trend,33,7.0,10.909090909090908,36,0.10628875110717449
g1_ninebox,is,GBPUSD,weak trend,42,5.0,6.238095238095238,20,0.07735459108355477
g1_ninebox,is,GBPUSD,weak transitional,89,4.0,4.382022471910112,16,0.11514614703277236
g1_ninebox,is,GBPUSD,weak chop,65,6.0,5.907692307692308,14,0.1133746678476528
g1_ninebox,is,NZDCAD,medium trend,41,7.0,8.975609756097562,41,0.1086507233540006
g1_ninebox,is,NZDCAD,medium transitional,100,4.0,4.84,25,0.14289932093297902
g1_ninebox,is,NZDCAD,strong trend,35,6.0,9.657142857142857,30,0.09979332742840272
g1_ninebox,is,NZDCAD,strong transitional,80,4.0,4.6875,14,0.11071744906997343
g1_ninebox,is,NZDCAD,strong chop,48,4.5,6.6875,23,0.09477413640389726
g1_ninebox,is,NZDCAD,medium chop,83,4.0,5.180722891566265,23,0.12695600826690287
g1_ninebox,is,NZDCAD,weak chop,66,4.0,6.03030303030303,30,0.11750811927959846
g1_ninebox,is,NZDCAD,weak transitional,79,3.0,4.493670886075949,14,0.10481251845290818
g1_ninebox,is,NZDCAD,weak trend,34,6.0,9.352941176470589,29,0.09388839681133747
g1_ninebox,is,NZDCHF,weak transitional,93,4.0,4.21505376344086,19,0.11573664009447888
g1_ninebox,is,NZDCHF,weak chop,59,4.0,4.762711864406779,20,0.08296427516976676
g1_ninebox,is,NZDCHF,weak trend,43,5.0,8.232558139534884,52,0.10451727192205491
g1_ninebox,is,NZDCHF,medium transitional,118,3.0,3.830508474576271,18,0.13345143194567463
g1_ninebox,is,NZDCHF,medium chop,93,4.0,5.645161290322581,24,0.1550044286979628
g1_ninebox,is,NZDCHF,strong chop,53,6.0,6.9245283018867925,22,0.10835547682314733
g1_ninebox,is,NZDCHF,strong transitional,74,3.0,4.851351351351352,24,0.10599350457632123
g1_ninebox,is,NZDCHF,strong trend,33,7.0,9.424242424242424,32,0.09182167109536463
g1_ninebox,is,NZDCHF,medium trend,47,5.0,7.361702127659575,23,0.10215529967522882
g1_ninebox,is,NZDJPY,medium transitional,103,4.0,4.650485436893204,28,0.14142308827871272
g1_ninebox,is,NZDJPY,medium trend,58,4.5,6.844827586206897,24,0.1172128727487452
g1_ninebox,is,NZDJPY,medium chop,73,5.0,5.739726027397261,18,0.12370829642751698
g1_ninebox,is,NZDJPY,weak trend,38,4.0,7.2894736842105265,28,0.08178328904635371
g1_ninebox,is,NZDJPY,weak transitional,80,4.0,4.8375,25,0.11426040744021258
g1_ninebox,is,NZDJPY,weak chop,65,5.0,6.3538461538461535,28,0.1219368172423974
g1_ninebox,is,NZDJPY,strong chop,40,4.5,7.225,21,0.08532624741659285
g1_ninebox,is,NZDJPY,strong transitional,61,4.0,5.836065573770492,25,0.10510776498376144
g1_ninebox,is,NZDJPY,strong trend,35,9.0,10.571428571428571,31,0.10924121641570711
g1_ninebox,is,NZDUSD,medium trend,56,4.0,5.982142857142857,22,0.09890758783584293
g1_ninebox,is,NZDUSD,strong trend,30,9.0,11.7,29,0.10363153232949512
g1_ninebox,is,NZDUSD,medium transitional,101,4.0,4.782178217821782,22,0.14260407440212577
g1_ninebox,is,NZDUSD,weak trend,35,9.0,9.6,31,0.09920283436669619
g1_ninebox,is,NZDUSD,weak transitional,86,4.0,4.616279069767442,18,0.1172128727487452
g1_ninebox,is,NZDUSD,medium chop,77,5.0,6.103896103896104,26,0.13876586950103337
g1_ninebox,is,NZDUSD,strong transitional,62,4.0,5.145161290322581,16,0.09418364334219073
g1_ninebox,is,NZDUSD,weak chop,68,4.0,5.205882352941177,17,0.10451727192205491
g1_ninebox,is,NZDUSD,strong chop,46,6.5,7.434782608695652,24,0.10097431355181577
g1_ninebox,is,USDCAD,weak chop,57,5.0,6.350877192982456,20,0.10687924416888102
g1_ninebox,is,USDCAD,weak transitional,84,4.0,4.7976190476190474,15,0.11898435193386478
g1_ninebox,is,USDCAD,weak trend,43,5.0,7.906976744186046,32,0.10038382049010924
g1_ninebox,is,USDCAD,medium chop,67,5.0,5.522388059701493,20,0.10924121641570711
g1_ninebox,is,USDCAD,medium transitional,92,3.0,4.532608695652174,20,0.12311780336581045
g1_ninebox,is,USDCAD,medium trend,50,6.0,8.02,28,0.11839385887215825
g1_ninebox,is,USDCAD,strong trend,28,7.5,11.285714285714286,37,0.09329790374963094
g1_ninebox,is,USDCAD,strong transitional,71,4.0,5.338028169014085,27,0.11189843519338648
g1_ninebox,is,USDCAD,strong chop,54,5.0,7.388888888888889,34,0.11780336581045173
g1_ninebox,is,USDCHF,weak chop,63,4.0,5.507936507936508,25,0.10245054620608209
g1_ninebox,is,USDCHF,weak transitional,80,3.5,4.7375,22,0.11189843519338648
g1_ninebox,is,USDCHF,weak trend,39,8.0,10.076923076923077,35,0.11603188662533215
g1_ninebox,is,USDCHF,medium trend,50,4.5,6.26,25,0.09241216415707115
g1_ninebox,is,USDCHF,strong trend,31,8.0,10.806451612903226,34,0.09890758783584293
g1_ninebox,is,USDCHF,strong transitional,70,4.5,5.271428571428571,20,0.10894596988485385
g1_ninebox,is,USDCHF,medium transitional,101,4.0,4.594059405940594,20,0.1369943903159138
g1_ninebox,is,USDCHF,strong chop,48,5.0,6.708333333333333,19,0.09506938293475052
g1_ninebox,is,USDCHF,medium chop,72,4.0,6.458333333333333,28,0.13728963684676704
g1_ninebox,is,USDJPY,medium chop,78,4.0,5.153846153846154,20,0.11868910540301152
g1_ninebox,is,USDJPY,medium transitional,101,4.0,4.96039603960396,25,0.1479185119574845
g1_ninebox,is,USDJPY,medium trend,49,4.0,5.551020408163265,30,0.08030705639208739
g1_ninebox,is,USDJPY,weak trend,39,5.0,7.564102564102564,33,0.08709772660171243
g1_ninebox,is,USDJPY,weak transitional,79,3.0,5.189873417721519,23,0.12105107764983762
g1_ninebox,is,USDJPY,weak chop,58,6.0,7.241379310344827,31,0.12400354295837024
g1_ninebox,is,USDJPY,strong chop,44,6.0,6.840909090909091,20,0.08886920578683201
g1_ninebox,is,USDJPY,strong transitional,66,4.0,5.5,21,0.10717449069973428
g1_ninebox,is,USDJPY,strong trend,33,8.0,12.818181818181818,51,0.12488928255093003
g1_ninebox,is,ALL,strong chop,1382,5.0,6.795224312590449,34,0.09902357754439242
g1_ninebox,is,ALL,strong transitional,1932,4.0,5.232919254658385,33,0.10660508667594584
g1_ninebox,is,ALL,strong trend,924,8.0,10.564935064935066,71,0.10293559407819815
g1_ninebox,is,ALL,medium trend,1443,5.0,7.043659043659043,41,0.10717449069973428
g1_ninebox,is,ALL,medium transitional,2854,3.0,4.487035739313245,34,0.1350331097895314
g1_ninebox,is,ALL,weak trend,1093,6.0,8.354986276303752,52,0.09629254713399975
g1_ninebox,is,ALL,weak transitional,2367,4.0,4.635403464300802,31,0.11569446201864271
g1_ninebox,is,ALL,medium chop,2151,5.0,5.695955369595537,34,0.12919144628622042
g1_ninebox,is,ALL,weak chop,1724,5.0,5.943735498839907,42,0.10804968577333501
g1_ninebox,oos,AUDCAD,medium trend,38,4.0,5.2368421052631575,23,0.07228478023973847
g1_ninebox,oos,AUDCAD,medium transitional,77,3.0,3.7532467532467533,15,0.10497638939338903
g1_ninebox,oos,AUDCAD,medium chop,65,5.0,5.507692307692308,18,0.1300399564111878
g1_ninebox,oos,AUDCAD,strong chop,49,6.0,7.428571428571429,24,0.13221939702143118
g1_ninebox,oos,AUDCAD,strong transitional,73,3.0,4.383561643835616,17,0.11623683254631312
g1_ninebox,oos,AUDCAD,strong trend,37,6.0,6.486486486486487,26,0.08717762440973484
g1_ninebox,oos,AUDCAD,weak chop,62,4.5,6.048387096774194,23,0.1362150381402107
g1_ninebox,oos,AUDCAD,weak transitional,83,3.0,4.0,18,0.12059571376679985
g1_ninebox,oos,AUDCAD,weak trend,37,5.0,7.45945945945946,37,0.10025426807119506
g1_ninebox,oos,AUDCHF,strong chop,38,4.0,5.447368421052632,27,0.0751907010533963
g1_ninebox,oos,AUDCHF,strong transitional,64,3.0,4.71875,26,0.109698510715583
g1_ninebox,oos,AUDCHF,strong trend,33,7.0,11.303030303030303,35,0.13548855793679623
g1_ninebox,oos,AUDCHF,medium chop,69,5.0,6.3478260869565215,25,0.15909916454776607
g1_ninebox,oos,AUDCHF,medium transitional,99,4.0,4.242424242424242,13,0.15256084271703596
g1_ninebox,oos,AUDCHF,medium trend,43,7.0,7.5813953488372094,23,0.11841627315655648
g1_ninebox,oos,AUDCHF,weak transitional,58,3.0,4.706896551724138,16,0.09916454776607338
g1_ninebox,oos,AUDCHF,weak chop,53,4.0,5.6415094339622645,28,0.10860879041046131
g1_ninebox,oos,AUDCHF,weak trend,15,7.0,7.666666666666667,21,0.04177261169633127
g1_ninebox,oos,AUDJPY,strong chop,45,6.0,7.066666666666666,24,0.11551035234289865
g1_ninebox,oos,AUDJPY,strong transitional,64,5.0,5.28125,20,0.12277515437704323
g1_ninebox,oos,AUDJPY,strong trend,30,5.5,10.233333333333333,31,0.11151471122411914
g1_ninebox,oos,AUDJPY,medium transitional,87,4.0,4.413793103448276,14,0.13948419905557574
g1_ninebox,oos,AUDJPY,medium chop,61,5.0,6.704918032786885,20,0.14856520159825645
g1_ninebox,oos,AUDJPY,medium trend,39,5.0,6.794871794871795,22,0.09625862695241555
g1_ninebox,oos,AUDJPY,weak chop,43,6.0,7.0,28,0.10933527061387577
g1_ninebox,oos,AUDJPY,weak transitional,52,4.0,4.769230769230769,17,0.09008354522339267
g1_ninebox,oos,AUDJPY,weak trend,22,5.5,8.318181818181818,27,0.06647293861242282
g1_ninebox,oos,AUDNZD,weak trend,37,4.0,6.783783783783784,25,0.09117326552851435
g1_ninebox,oos,AUDNZD,weak transitional,76,4.0,4.671052631578948,16,0.1289502361060661
g1_ninebox,oos,AUDNZD,weak chop,53,5.0,6.660377358490566,25,0.12822375590265164
g1_ninebox,oos,AUDNZD,medium transitional,76,5.0,5.565789473684211,14,0.15365056302215765
g1_ninebox,oos,AUDNZD,medium chop,55,6.0,6.545454545454546,21,0.13076643661460224
g1_ninebox,oos,AUDNZD,strong chop,31,6.0,7.806451612903226,23,0.08790410461314929
g1_ninebox,oos,AUDNZD,medium trend,36,4.5,6.277777777777778,20,0.08209226298583364
g1_ninebox,oos,AUDNZD,strong trend,25,7.0,8.48,22,0.07700690156193243
g1_ninebox,oos,AUDNZD,strong transitional,47,6.0,7.042553191489362,21,0.12023247366509263
g1_ninebox,oos,AUDUSD,medium chop,69,4.0,5.782608695652174,24,0.14493280058118416
g1_ninebox,oos,AUDUSD,strong transitional,56,4.0,4.910714285714286,18,0.09989102796948783
g1_ninebox,oos,AUDUSD,strong trend,22,7.0,9.045454545454545,27,0.07228478023973847
g1_ninebox,oos,AUDUSD,medium transitional,93,3.0,4.623655913978495,23,0.15619324373410826
g1_ninebox,oos,AUDUSD,strong chop,37,4.0,7.054054054054054,28,0.09480566654558663
g1_ninebox,oos,AUDUSD,medium trend,41,5.0,7.536585365853658,29,0.1122411914275336
g1_ninebox,oos,AUDUSD,weak transitional,58,4.0,4.655172413793103,13,0.09807482746095168
g1_ninebox,oos,AUDUSD,weak chop,46,7.0,8.217391304347826,34,0.13730475844533235
g1_ninebox,oos,AUDUSD,weak trend,24,7.5,9.666666666666666,32,0.08427170359607701
g1_ninebox,oos,CADCHF,medium trend,36,4.5,5.944444444444445,23,0.0777333817653469
g1_ninebox,oos,CADCHF,strong trend,25,7.0,10.36,31,0.09407918634217217
g1_ninebox,oos,CADCHF,strong transitional,56,5.0,6.035714285714286,18,0.12277515437704323
g1_ninebox,oos,CADCHF,strong chop,32,3.5,5.09375,16,0.05920813657827824
g1_ninebox,oos,CADCHF,medium transitional,83,4.0,4.36144578313253,17,0.1314929168180167
g1_ninebox,oos,CADCHF,weak transitional,93,4.0,4.752688172043011,24,0.16055212495459498
g1_ninebox,oos,CADCHF,weak chop,75,5.0,5.8133333333333335,17,0.15837268434435162
g1_ninebox,oos,CADCHF,weak trend,31,5.0,5.612903225806452,15,0.06320377769705776
g1_ninebox,oos,CADCHF,medium chop,61,4.0,5.983606557377049,23,0.1325826371231384
g1_ninebox,oos,CADJPY,medium trend,41,5.0,6.024390243902439,17,0.08972030512168544
g1_ninebox,oos,CADJPY,strong trend,26,7.5,11.115384615384615,36,0.10497638939338903
g1_ninebox,oos,CADJPY,strong chop,34,5.0,6.617647058823529,35,0.08172902288412641
g1_ninebox,oos,CADJPY,strong transitional,49,4.0,5.530612244897959,17,0.09843806756265892
g1_ninebox,oos,CADJPY,medium transitional,85,3.0,4.176470588235294,17,0.1289502361060661
g1_ninebox,oos,CADJPY,medium chop,68,4.0,6.323529411764706,26,0.15619324373410826
g1_ninebox,oos,CADJPY,weak chop,60,5.0,6.0,24,0.13076643661460224
g1_ninebox,oos,CADJPY,weak transitional,79,3.0,4.265822784810126,14,0.122411914275336
g1_ninebox,oos,CADJPY,weak trend,38,5.5,6.2894736842105265,22,0.08681438430802761
g1_ninebox,oos,CHFJPY,medium chop,57,5.0,6.859649122807017,25,0.14202687976752634
g1_ninebox,oos,CHFJPY,strong chop,37,6.0,7.378378378378378,20,0.09916454776607338
g1_ninebox,oos,CHFJPY,strong transitional,55,4.0,5.581818181818182,28,0.11151471122411914
g1_ninebox,oos,CHFJPY,strong trend,24,6.0,10.0,29,0.08717762440973484
g1_ninebox,oos,CHFJPY,medium transitional,77,4.0,4.415584415584416,16,0.12350163458045768
g1_ninebox,oos,CHFJPY,weak chop,52,5.0,6.403846153846154,25,0.12095895386850708
g1_ninebox,oos,CHFJPY,weak transitional,70,2.0,4.014285714285714,23,0.1020704685797312
g1_ninebox,oos,CHFJPY,medium trend,48,5.0,6.416666666666667,28,0.11187795132582637
g1_ninebox,oos,CHFJPY,weak trend,31,6.0,9.03225806451613,32,0.10170722847802398
g1_ninebox,oos,EURAUD,medium chop,63,4.0,5.714285714285714,20,0.13076643661460224
g1_ninebox,oos,EURAUD,medium transitional,88,3.0,3.727272727272727,15,0.11914275335997095
