X,Y,kind,is_lift,is_surr,is_excess,is_z,smooth,n_neighbours,interior,fire_rate
0.98,2.0,combined (shipped),0.8889605921341144,0.9930892770899938,-0.10412868495587946,-0.931798156447461,-0.14199506318332686,8,True,0.0064908885663602645
0.98,3.0,shape only,0.8664545775892541,1.0984920710399328,-0.2320374934506787,-1.2222734762079244,-0.17009249274298577,8,True,0.004204390996843827
0.98,3.0,activity only,0.9606736540356535,0.9608381850631921,-0.0001645310275385503,-0.0007050804412925124,0.0314789027678343,8,True,0.004204390996843827
0.98,3.0,both,0.6744654088050314,0.6264226491732178,0.04804275963181359,0.17331617379435557,-0.09402789693523647,8,True,0.004204390996843827
0.98,3.0,combined (shipped),0.8367062777577722,0.9744641392772138,-0.13775786151944158,-1.098562465755437,-0.14027653333376314,8,True,0.004204390996843827
0.98,4.0,shape only,0.9100469500094605,1.0380198663995939,-0.12797291639013342,-0.49584970388968136,-0.15987429214657742,5,False,0.0025687101158799273
0.98,4.0,activity only,1.3991554048403085,1.0227441293301165,0.37641127551019204,1.3569026770679196,0.07600767715481183,5,False,0.0025687101158799273
0.98,4.0,both,0.7556251467940187,0.6582430996861054,0.09738204710791332,0.2618637022569308,-0.14507806671748533,5,False,0.0025687101158799273
0.98,4.0,combined (shipped),1.009495604827443,0.9745342465884718,0.034961358238971285,0.19730114233096038,-0.13491255775887875,5,False,0.0025687101158799273
0.99,0.5,shape only,0.7864110894703265,1.1219895386233492,-0.3355784491530227,-1.5903115403341637,-0.270751136888091,3,False,0.0050510286359342965
0.99,0.5,activity only,0.8267151763812793,0.9203441164827423,-0.09362894010146294,-0.6160496640740558,-0.055694955107469135,3,False,0.0050510286359342965
0.99,0.5,both,0.6348304893633014,0.7382935594921421,-0.1034630701288407,-0.3468589964606031,-0.0049896762319524834,3,False,0.0050510286359342965
0.99,0.5,combined (shipped),0.7442660040428849,0.9824422387615628,-0.23817623471867788,-1.8428586802739948,-0.17085127641007128,3,False,0.0050510286359342965
0.99,0.75,shape only,0.8785403174054133,1.1287050572480772,-0.25016473984266396,-1.275325979374259,-0.2183197105396136,5,False,0.0046881839334669525
0.99,0.75,activity only,0.9462429339106544,0.9446400837858754,0.0016028501247790095,0.009353591742167145,-0.06988182094923362,5,False,0.0046881839334669525
0.99,0.75,both,0.6838731881123977,0.7277854499394021,-0.04391226182700436,-0.1451483804874485,0.02125410333696189,5,False,0.0046881839334669525
0.99,0.75,combined (shipped),0.8204085985277595,0.9912258393314701,-0.17081724080371063,-1.3211224772669183,-0.15326544989090976,5,False,0.0046881839334669525
0.99,1.0,shape only,0.9969150679649088,1.1350498632006805,-0.13813479523577166,-0.6566924322340045,-0.13295483240326603,5,False,0.004423249706268574
0.99,1.0,activity only,0.8253060027851751,0.9633990386958486,-0.13809303591067357,-0.7470855785106086,-0.06707402157253141,5,False,0.004423249706268574
0.99,1.0,both,0.7242838765008576,0.7208105379096715,0.003473338591186037,0.011246967148818215,0.05627353431578502,5,False,0.004423249706268574
0.99,1.0,combined (shipped),0.829392411693456,0.9978867385528517,-0.1684943268593957,-1.205513450644768,-0.115353277470867,5,False,0.004423249706268574
0.99,1.5,shape only,1.1005370642766736,1.1053101416254514,-0.004773077348777743,-0.023743741073364716,-0.1104034887033656,5,False,0.0038588246135415945
0.99,1.5,activity only,0.8367157631923433,0.9537636177953733,-0.11704785460303002,-0.4471468780523021,-0.08666517869289458,5,False,0.0038588246135415945
0.99,1.5,both,0.6119141813755326,0.7076457449203449,-0.09573156354481238,-0.3128121356111905,0.022410736019215966,5,False,0.0038588246135415945
0.99,1.5,combined (shipped),0.8642158514061357,0.9796098767084533,-0.11539402530231768,-0.7381570669062302,-0.12708042118358545,5,False,0.0038588246135415945
0.99,2.0,shape only,0.9535709345751302,1.1222969411339616,-0.1687260065588314,-0.7444061845714517,-0.12609468678197544,5,False,0.003340475038588246
0.99,2.0,activity only,0.8860871902130095,0.9480205663970798,-0.061933376184070243,-0.208207266987377,-0.10591733863290104,5,False,0.003340475038588246
0.99,2.0,both,0.42415914684167344,0.741319089183115,-0.3171599423414415,-0.951377160422457,-0.08097786041704293,5,False,0.003340475038588246
0.99,2.0,combined (shipped),0.7555541638615333,1.0029866797968774,-0.2474325159353441,-1.3231055507147076,-0.1602040869157901,5,False,0.003340475038588246
0.99,3.0,shape only,1.02009913931293,1.1091225500192279,-0.08902341070629793,-0.35393347374920153,-0.10151373398816227,5,False,0.0021597898956389524
0.99,3.0,activity only,0.6032136897433173,0.9150732236213427,-0.31185953387802534,-1.0119025094538951,-0.030141627697102658,5,False,0.0021597898956389524
0.99,3.0,both,0.2117507678806494,0.7326417811804351,-0.5208910132997857,-1.3725771327820628,-0.2111292927906733,5,False,0.0021597898956389524
