pair,day,level,size,dir,r,pnl,base_ccy,quote_ccy
EURGBP,2018-03-02,2,1.8165886998583645,1,-0.07024621472224954,-0.1276084798722628,EUR,GBP
EURJPY,2018-03-02,3,2.7248830497875467,-1,0.05148688642377216,0.1402957441024733,EUR,JPY
EURNZD,2018-03-02,4,2.7248830497875467,1,0.03413461538461565,0.0930128348725564,EUR,NZD
NZDUSD,2018-03-02,2,1.8165886998583645,-1,-0.0982819293034298,-0.17853784217288923,NZD,USD
AUDCAD,2018-03-05,3,2.7248830497875467,1,0.19269179894179886,0.5250626167695777,AUD,CAD
EURCHF,2018-03-05,1,0.9082943499291822,1,0.5000000000000002,0.45414717496459134,EUR,CHF
EURGBP,2018-03-05,2,1.8165886998583645,1,-0.07024621472224954,-0.1276084798722628,EUR,GBP
EURJPY,2018-03-05,3,2.7248830497875467,-1,0.05148688642377216,0.1402957441024733,EUR,JPY
EURNZD,2018-03-05,4,2.7248830497875467,1,0.03413461538461565,0.0930128348725564,EUR,NZD
NZDUSD,2018-03-05,2,1.8165886998583645,-1,-0.0982819293034298,-0.17853784217288923,NZD,USD
EURCHF,2018-03-06,1,0.9082943499291822,1,0.5000000000000002,0.45414717496459134,EUR,CHF
EURGBP,2018-03-06,2,1.8165886998583645,1,-0.07024621472224954,-0.1276084798722628,EUR,GBP
EURJPY,2018-03-06,1,0.9082943499291822,-1,0.009444224461697556,0.008578135718022862,EUR,JPY
EURNZD,2018-03-06,3,2.7248830497875467,1,-0.01282051282051276,-0.034934398074199145,EUR,NZD
NZDUSD,2018-03-06,2,1.8165886998583645,-1,-0.0982819293034298,-0.17853784217288923,NZD,USD
EURCHF,2018-03-07,1,0.9082943499291822,1,0.5000000000000002,0.45414717496459134,EUR,CHF
EURGBP,2018-03-07,2,1.8165886998583645,1,-0.07024621472224954,-0.1276084798722628,EUR,GBP
EURJPY,2018-03-07,1,0.9082943499291822,-1,0.009444224461697556,0.008578135718022862,EUR,JPY
EURNZD,2018-03-07,3,2.7248830497875467,1,-0.01282051282051276,-0.034934398074199145,EUR,NZD
EURCHF,2018-03-08,1,0.9082943499291822,1,0.5000000000000002,0.45414717496459134,EUR,CHF
EURGBP,2018-03-08,2,1.8165886998583645,1,-0.07024621472224954,-0.1276084798722628,EUR,GBP
EURJPY,2018-03-08,1,0.9082943499291822,-1,0.009444224461697556,0.008578135718022862,EUR,JPY
EURNZD,2018-03-08,3,2.7248830497875467,1,-0.01282051282051276,-0.034934398074199145,EUR,NZD
USDCHF,2018-03-08,2,1.8165886998583645,1,-0.02558092507462893,-0.0464700194224944,USD,CHF
EURGBP,2018-03-09,2,2.0,1,-0.07024621472224954,-0.14049242944449908,EUR,GBP
EURJPY,2018-03-09,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-03-09,3,3.0,1,-0.01282051282051276,-0.038461538461538276,EUR,NZD
USDCHF,2018-03-09,2,2.0,1,-0.02558092507462893,-0.05116185014925786,USD,CHF
EURGBP,2018-03-12,2,2.0,1,-0.07024621472224954,-0.14049242944449908,EUR,GBP
EURJPY,2018-03-12,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-03-12,2,2.0,1,-0.019230769230769138,-0.038461538461538276,EUR,NZD
USDCHF,2018-03-12,2,2.0,1,-0.02558092507462893,-0.05116185014925786,USD,CHF
EURGBP,2018-03-13,2,2.0,1,-0.07024621472224954,-0.14049242944449908,EUR,GBP
EURJPY,2018-03-13,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-03-13,2,2.0,1,-0.019230769230769138,-0.038461538461538276,EUR,NZD
USDCHF,2018-03-13,2,2.0,1,-0.02558092507462893,-0.05116185014925786,USD,CHF
EURGBP,2018-03-14,2,2.0,1,-0.07024621472224954,-0.14049242944449908,EUR,GBP
EURJPY,2018-03-14,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-03-14,2,2.0,1,-0.019230769230769138,-0.038461538461538276,EUR,NZD
USDCHF,2018-03-14,2,2.0,1,-0.02558092507462893,-0.05116185014925786,USD,CHF
EURJPY,2018-03-15,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-03-15,2,2.0,1,-0.019230769230769138,-0.038461538461538276,EUR,NZD
USDCHF,2018-03-15,2,2.0,1,-0.02558092507462893,-0.05116185014925786,USD,CHF
EURGBP,2018-03-16,1,1.0,-1,0.35227272727272657,0.35227272727272657,EUR,GBP
EURJPY,2018-03-16,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-03-16,2,2.0,1,-0.019230769230769138,-0.038461538461538276,EUR,NZD
USDCHF,2018-03-16,2,2.0,1,-0.02558092507462893,-0.05116185014925786,USD,CHF
EURGBP,2018-03-19,1,1.0,-1,0.35227272727272657,0.35227272727272657,EUR,GBP
EURJPY,2018-03-19,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-03-19,2,2.0,1,-0.019230769230769138,-0.038461538461538276,EUR,NZD
USDCHF,2018-03-19,2,2.0,1,-0.02558092507462893,-0.05116185014925786,USD,CHF
EURGBP,2018-03-20,1,1.0,-1,0.35227272727272657,0.35227272727272657,EUR,GBP
EURJPY,2018-03-20,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-03-20,2,2.0,1,-0.019230769230769138,-0.038461538461538276,EUR,NZD
USDCHF,2018-03-20,2,2.0,1,-0.02558092507462893,-0.05116185014925786,USD,CHF
EURGBP,2018-03-21,1,1.0,-1,0.35227272727272657,0.35227272727272657,EUR,GBP
EURJPY,2018-03-21,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-03-21,2,2.0,1,-0.019230769230769138,-0.038461538461538276,EUR,NZD
USDCHF,2018-03-21,2,2.0,1,-0.02558092507462893,-0.05116185014925786,USD,CHF
AUDCHF,2018-03-22,1,1.0,-1,-0.11111111111111044,-0.11111111111111044,AUD,CHF
EURJPY,2018-03-22,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-03-22,2,2.0,1,-0.019230769230769138,-0.038461538461538276,EUR,NZD
USDCHF,2018-03-22,2,2.0,1,-0.02558092507462893,-0.05116185014925786,USD,CHF
AUDCHF,2018-03-23,1,1.0,-1,-0.11111111111111044,-0.11111111111111044,AUD,CHF
EURJPY,2018-03-23,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-03-23,2,2.0,1,-0.019230769230769138,-0.038461538461538276,EUR,NZD
USDCHF,2018-03-23,2,2.0,1,-0.02558092507462893,-0.05116185014925786,USD,CHF
AUDCHF,2018-03-26,1,1.0,-1,-0.11111111111111044,-0.11111111111111044,AUD,CHF
EURJPY,2018-03-26,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-03-26,2,2.0,1,-0.019230769230769138,-0.038461538461538276,EUR,NZD
USDCHF,2018-03-26,2,2.0,1,-0.02558092507462893,-0.05116185014925786,USD,CHF
AUDCHF,2018-03-27,1,1.0,-1,-0.11111111111111044,-0.11111111111111044,AUD,CHF
EURJPY,2018-03-27,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-03-27,2,2.0,1,-0.019230769230769138,-0.038461538461538276,EUR,NZD
AUDCHF,2018-03-28,1,1.0,-1,-0.11111111111111044,-0.11111111111111044,AUD,CHF
EURJPY,2018-03-28,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-03-28,2,2.0,1,-0.019230769230769138,-0.038461538461538276,EUR,NZD
AUDCHF,2018-03-29,1,1.0,-1,-0.11111111111111044,-0.11111111111111044,AUD,CHF
EURJPY,2018-03-29,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-03-29,2,2.0,1,-0.019230769230769138,-0.038461538461538276,EUR,NZD
AUDCHF,2018-03-30,1,1.0,-1,-0.11111111111111044,-0.11111111111111044,AUD,CHF
EURJPY,2018-03-30,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-03-30,2,2.0,1,-0.019230769230769138,-0.038461538461538276,EUR,NZD
AUDCHF,2018-04-02,1,1.0,-1,-0.11111111111111044,-0.11111111111111044,AUD,CHF
EURJPY,2018-04-02,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-04-02,2,2.0,1,-0.019230769230769138,-0.038461538461538276,EUR,NZD
GBPJPY,2018-04-02,1,1.0,1,0.36249999999999893,0.36249999999999893,GBP,JPY
AUDCHF,2018-04-03,1,1.0,-1,-0.11111111111111044,-0.11111111111111044,AUD,CHF
EURJPY,2018-04-03,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-04-03,2,2.0,1,-0.019230769230769138,-0.038461538461538276,EUR,NZD
GBPJPY,2018-04-03,1,1.0,1,0.36249999999999893,0.36249999999999893,GBP,JPY
USDCAD,2018-04-03,1,1.0,-1,0.3166666666666659,0.3166666666666659,USD,CAD
EURJPY,2018-04-04,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-04-04,2,2.0,1,-0.019230769230769138,-0.038461538461538276,EUR,NZD
GBPJPY,2018-04-04,1,1.0,1,0.36249999999999893,0.36249999999999893,GBP,JPY
USDCAD,2018-04-04,1,1.0,-1,0.3166666666666659,0.3166666666666659,USD,CAD
CHFJPY,2018-04-05,1,1.0,1,0.01558285771117012,0.01558285771117012,CHF,JPY
EURJPY,2018-04-05,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
GBPJPY,2018-04-05,1,1.0,1,0.36249999999999893,0.36249999999999893,GBP,JPY
NZDCAD,2018-04-05,2,2.0,-1,0.0790566422626505,0.158113284525301,NZD,CAD
USDCAD,2018-04-05,2,2.0,-1,0.11987179487179409,0.23974358974358817,USD,CAD
CHFJPY,2018-04-06,1,1.0,1,0.01558285771117012,0.01558285771117012,CHF,JPY
EURJPY,2018-04-06,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
GBPJPY,2018-04-06,1,1.0,1,0.316666666666667,0.316666666666667,GBP,JPY
NZDCAD,2018-04-06,2,2.0,-1,0.0790566422626505,0.158113284525301,NZD,CAD
USDCAD,2018-04-06,2,2.0,-1,0.11987179487179409,0.23974358974358817,USD,CAD
CHFJPY,2018-04-09,1,1.0,1,0.01558285771117012,0.01558285771117012,CHF,JPY
EURJPY,2018-04-09,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-04-09,1,1.0,-1,0.35,0.35,EUR,NZD
GBPJPY,2018-04-09,1,1.0,1,0.316666666666667,0.316666666666667,GBP,JPY
NZDCAD,2018-04-09,2,2.0,-1,0.0790566422626505,0.158113284525301,NZD,CAD
USDCAD,2018-04-09,2,2.0,-1,0.11987179487179409,0.23974358974358817,USD,CAD
CHFJPY,2018-04-10,1,1.0,1,0.01558285771117012,0.01558285771117012,CHF,JPY
EURJPY,2018-04-10,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-04-10,1,1.0,-1,0.35,0.35,EUR,NZD
GBPJPY,2018-04-10,1,1.0,1,0.316666666666667,0.316666666666667,GBP,JPY
NZDCAD,2018-04-10,2,2.0,-1,0.0790566422626505,0.158113284525301,NZD,CAD
NZDJPY,2018-04-10,1,1.0,1,-0.12499999999999993,-0.12499999999999993,NZD,JPY
USDCAD,2018-04-10,3,3.0,-1,0.06822977044894264,0.20468931134682794,USD,CAD
CHFJPY,2018-04-11,1,1.0,1,0.01558285771117012,0.01558285771117012,CHF,JPY
EURJPY,2018-04-11,1,1.0,-1,0.009444224461697556,0.009444224461697556,EUR,JPY
EURNZD,2018-04-11,1,1.0,-1,0.35,0.35,EUR,NZD
GBPJPY,2018-04-11,1,1.0,1,0.316666666666667,0.316666666666667,GBP,JPY
NZDCAD,2018-04-11,2,2.0,-1,0.0790566422626505,0.158113284525301,NZD,CAD
NZDJPY,2018-04-11,1,1.0,1,-0.12499999999999993,-0.12499999999999993,NZD,JPY
USDCAD,2018-04-11,2,2.0,-1,-0.05598867765991898,-0.11197735531983796,USD,CAD
CHFJPY,2018-04-12,1,1.0,1,0.01558285771117012,0.01558285771117012,CHF,JPY
EURNZD,2018-04-12,1,1.0,-1,0.35,0.35,EUR,NZD
GBPJPY,2018-04-12,1,1.0,1,0.316666666666667,0.316666666666667,GBP,JPY
NZDCAD,2018-04-12,2,2.0,-1,0.0790566422626505,0.158113284525301,NZD,CAD
NZDJPY,2018-04-12,1,1.0,1,-0.12499999999999993,-0.12499999999999993,NZD,JPY
USDCAD,2018-04-12,2,2.0,-1,-0.05598867765991898,-0.11197735531983796,USD,CAD
USDJPY,2018-04-12,2,2.0,1,0.11323470228882682,0.22646940457765363,USD,JPY
EURNZD,2018-04-13,1,1.0,-1,0.35,0.35,EUR,NZD
GBPJPY,2018-04-13,1,1.0,1,0.316666666666667,0.316666666666667,GBP,JPY
NZDCAD,2018-04-13,2,2.0,-1,0.0790566422626505,0.158113284525301,NZD,CAD
NZDJPY,2018-04-13,1,1.0,1,-0.12499999999999993,-0.12499999999999993,NZD,JPY
USDCAD,2018-04-13,2,2.0,-1,-0.05598867765991898,-0.11197735531983796,USD,CAD
USDJPY,2018-04-13,2,2.0,1,0.11323470228882682,0.22646940457765363,USD,JPY
NZDCAD,2018-04-16,2,2.0,-1,0.0790566422626505,0.158113284525301,NZD,CAD
NZDJPY,2018-04-16,1,1.0,1,-0.12499999999999993,-0.12499999999999993,NZD,JPY
USDCAD,2018-04-16,2,2.0,-1,-0.05598867765991898,-0.11197735531983796,USD,CAD
USDJPY,2018-04-16,2,2.0,1,0.11323470228882682,0.22646940457765363,USD,JPY
NZDCAD,2018-04-17,2,2.0,-1,0.0790566422626505,0.158113284525301,NZD,CAD
NZDJPY,2018-04-17,1,1.0,1,-0.12499999999999993,-0.12499999999999993,NZD,JPY
USDCAD,2018-04-17,2,2.0,-1,-0.05598867765991898,-0.11197735531983796,USD,CAD
USDJPY,2018-04-17,2,2.0,1,0.11323470228882682,0.22646940457765363,USD,JPY
NZDCAD,2018-04-18,2,2.0,-1,0.0790566422626505,0.158113284525301,NZD,CAD
NZDJPY,2018-04-18,1,1.0,1,-0.12499999999999993,-0.12499999999999993,NZD,JPY
USDCAD,2018-04-18,2,2.0,-1,-0.05598867765991898,-0.11197735531983796,USD,CAD
USDJPY,2018-04-18,2,2.0,1,0.11323470228882682,0.22646940457765363,USD,JPY
EURNZD,2018-04-19,1,1.0,1,-0.004206148136649301,-0.004206148136649301,EUR,NZD
GBPCAD,2018-04-19,2,2.0,-1,0.0782105873020081,0.1564211746040162,GBP,CAD
NZDCAD,2018-04-19,2,2.0,-1,0.0790566422626505,0.158113284525301,NZD,CAD
NZDJPY,2018-04-19,1,1.0,1,-0.12499999999999993,-0.12499999999999993,NZD,JPY
USDCAD,2018-04-19,1,1.0,-1,-0.07692307692307769,-0.07692307692307769,USD,CAD
USDJPY,2018-04-19,2,2.0,1,0.11323470228882682,0.22646940457765363,USD,JPY
EURNZD,2018-04-20,1,1.0,1,-0.004206148136649301,-0.004206148136649301,EUR,NZD
EURUSD,2018-04-20,2,2.0,-1,0.185007605228693,0.370015210457386,EUR,USD
GBPCAD,2018-04-20,2,2.0,-1,0.0782105873020081,0.1564211746040162,GBP,CAD
NZDCAD,2018-04-20,2,2.0,-1,0.0790566422626505,0.158113284525301,NZD,CAD
USDCAD,2018-04-20,1,1.0,-1,-0.07692307692307769,-0.07692307692307769,USD,CAD
USDJPY,2018-04-20,2,2.0,1,0.11323470228882682,0.22646940457765363,USD,JPY
EURNZD,2018-04-23,1,1.0,1,-0.004206148136649301,-0.004206148136649301,EUR,NZD
EURUSD,2018-04-23,4,3.0,-1,0.17190696495110025,0.5157208948533007,EUR,USD
GBPCAD,2018-04-23,2,2.0,-1,0.0782105873020081,0.1564211746040162,GBP,CAD
NZDCAD,2018-04-23,2,2.0,-1,0.0790566422626505,0.158113284525301,NZD,CAD
USDCAD,2018-04-23,1,1.0,-1,-0.07692307692307769,-0.07692307692307769,USD,CAD
USDJPY,2018-04-23,2,2.0,1,0.11323470228882682,0.22646940457765363,USD,JPY
EURNZD,2018-04-24,1,1.0,1,-0.004206148136649301,-0.004206148136649301,EUR,NZD
EURUSD,2018-04-24,4,3.0,-1,0.17190696495110025,0.5157208948533007,EUR,USD
GBPCAD,2018-04-24,2,2.0,-1,0.0782105873020081,0.1564211746040162,GBP,CAD
NZDCAD,2018-04-24,2,2.0,-1,0.0790566422626505,0.158113284525301,NZD,CAD
USDJPY,2018-04-24,2,2.0,1,0.11323470228882682,0.22646940457765363,USD,JPY
EURNZD,2018-04-25,1,1.0,1,-0.004206148136649301,-0.004206148136649301,EUR,NZD
EURUSD,2018-04-25,4,3.0,-1,0.17190696495110025,0.5157208948533007,EUR,USD
GBPCAD,2018-04-25,2,2.0,-1,0.0782105873020081,0.1564211746040162,GBP,CAD
NZDCAD,2018-04-25,2,2.0,-1,0.0790566422626505,0.158113284525301,NZD,CAD
USDJPY,2018-04-25,2,2.0,1,0.11323470228882682,0.22646940457765363,USD,JPY
EURNZD,2018-04-26,1,1.0,1,-0.004206148136649301,-0.004206148136649301,EUR,NZD
EURUSD,2018-04-26,2,2.0,-1,0.15880632467350753,0.31761264934701505,EUR,USD
GBPCAD,2018-04-26,2,2.0,-1,0.0782105873020081,0.1564211746040162,GBP,CAD
NZDCAD,2018-04-26,2,2.0,-1,0.0790566422626505,0.158113284525301,NZD,CAD
USDJPY,2018-04-26,1,1.0,1,0.08646940457765404,0.08646940457765404,USD,JPY
EURNZD,2018-04-27,1,1.0,1,-0.004206148136649301,-0.004206148136649301,EUR,NZD
EURUSD,2018-04-27,2,2.0,-1,0.15880632467350753,0.31761264934701505,EUR,USD
GBPAUD,2018-04-27,2,2.0,-1,0.07955396110501028,0.15910792221002057,GBP,AUD
GBPCAD,2018-04-27,2,2.0,-1,0.0782105873020081,0.1564211746040162,GBP,CAD
NZDCAD,2018-04-27,1,1.0,-1,0.07061328452530083,0.07061328452530083,NZD,CAD
USDJPY,2018-04-27,1,1.0,1,0.08646940457765404,0.08646940457765404,USD,JPY
EURGBP,2018-04-30,1,1.0,-1,-0.2814267386273723,-0.2814267386273723,EUR,GBP
EURNZD,2018-04-30,1,1.0,1,-0.004206148136649301,-0.004206148136649301,EUR,NZD
EURUSD,2018-04-30,2,2.0,-1,0.15880632467350753,0.31761264934701505,EUR,USD
GBPAUD,2018-04-30,2,2.0,-1,0.07955396110501028,0.15910792221002057,GBP,AUD
GBPNZD,2018-04-30,1,1.0,1,-0.394516814584846,-0.394516814584846,GBP,NZD
NZDCAD,2018-04-30,1,1.0,-1,0.07061328452530083,0.07061328452530083,NZD,CAD
USDJPY,2018-04-30,1,1.0,1,0.08646940457765404,0.08646940457765404,USD,JPY
EURGBP,2018-05-01,1,1.0,-1,-0.2814267386273723,-0.2814267386273723,EUR,GBP
EURNZD,2018-05-01,1,1.0,1,-0.004206148136649301,-0.004206148136649301,EUR,NZD
EURUSD,2018-05-01,2,2.0,-1,0.15880632467350753,0.31761264934701505,EUR,USD
GBPAUD,2018-05-01,2,2.0,-1,0.07955396110501028,0.15910792221002057,GBP,AUD
GBPNZD,2018-05-01,1,1.0,1,-0.394516814584846,-0.394516814584846,GBP,NZD
NZDCAD,2018-05-01,1,1.0,-1,0.07061328452530083,0.07061328452530083,NZD,CAD
USDJPY,2018-05-01,1,1.0,1,0.08646940457765404,0.08646940457765404,USD,JPY
EURNZD,2018-05-02,1,1.0,1,-0.004206148136649301,-0.004206148136649301,EUR,NZD
EURUSD,2018-05-02,1,1.0,-1,0.1283269350613012,0.1283269350613012,EUR,USD
GBPAUD,2018-05-02,2,2.0,-1,0.07955396110501028,0.15910792221002057,GBP,AUD
NZDCAD,2018-05-02,1,1.0,-1,0.07061328452530083,0.07061328452530083,NZD,CAD
USDJPY,2018-05-02,1,1.0,1,0.08646940457765404,0.08646940457765404,USD,JPY
EURNZD,2018-05-03,1,1.0,1,-0.004206148136649301,-0.004206148136649301,EUR,NZD
EURUSD,2018-05-03,1,1.0,-1,0.1283269350613012,0.1283269350613012,EUR,USD
GBPAUD,2018-05-03,2,2.0,-1,0.07955396110501028,0.15910792221002057,GBP,AUD
NZDCAD,2018-05-03,1,1.0,-1,0.07061328452530083,0.07061328452530083,NZD,CAD
USDJPY,2018-05-03,1,1.0,1,0.08646940457765404,0.08646940457765404,USD,JPY
EURNZD,2018-05-04,1,1.0,1,-0.004206148136649301,-0.004206148136649301,EUR,NZD
EURUSD,2018-05-04,1,1.0,-1,0.1283269350613012,0.1283269350613012,EUR,USD
GBPAUD,2018-05-04,2,2.0,-1,0.07955396110501028,0.15910792221002057,GBP,AUD
AUDJPY,2018-05-07,1,1.0,-1,-0.12881013112658474,-0.12881013112658474,AUD,JPY
EURNZD,2018-05-07,1,1.0,1,-0.004206148136649301,-0.004206148136649301,EUR,NZD
EURUSD,2018-05-07,1,1.0,-1,0.1283269350613012,0.1283269350613012,EUR,USD
GBPAUD,2018-05-07,2,2.0,-1,0.07955396110501028,0.15910792221002057,GBP,AUD
AUDJPY,2018-05-08,1,1.0,-1,-0.12881013112658474,-0.12881013112658474,AUD,JPY
EURNZD,2018-05-08,1,1.0,1,-0.004206148136649301,-0.004206148136649301,EUR,NZD
EURUSD,2018-05-08,1,1.0,-1,0.1283269350613012,0.1283269350613012,EUR,USD
GBPAUD,2018-05-08,2,2.0,-1,0.07955396110501028,0.15910792221002057,GBP,AUD
AUDJPY,2018-05-09,1,1.0,-1,-0.12881013112658474,-0.12881013112658474,AUD,JPY
EURNZD,2018-05-09,1,1.0,1,-0.004206148136649301,-0.004206148136649301,EUR,NZD
EURUSD,2018-05-09,1,1.0,-1,0.1283269350613012,0.1283269350613012,EUR,USD
GBPAUD,2018-05-09,2,2.0,-1,0.07955396110501028,0.15910792221002057,GBP,AUD
AUDJPY,2018-05-10,1,1.0,-1,-0.12881013112658474,-0.12881013112658474,AUD,JPY
EURUSD,2018-05-10,1,1.0,-1,0.1283269350613012,0.1283269350613012,EUR,USD
GBPAUD,2018-05-10,2,2.0,-1,0.07955396110501028,0.15910792221002057,GBP,AUD
NZDJPY,2018-05-10,1,1.0,-1,-0.12499999999999974,-0.12499999999999974,NZD,JPY
GBPAUD,2018-05-11,2,2.0,-1,0.07955396110501028,0.15910792221002057,GBP,AUD
NZDJPY,2018-05-11,1,1.0,-1,-0.12499999999999974,-0.12499999999999974,NZD,JPY
GBPAUD,2018-05-14,2,2.0,-1,0.07955396110501028,0.15910792221002057,GBP,AUD
NZDCHF,2018-05-14,2,2.0,-1,0.06718099907327355,0.1343619981465471,NZD,CHF
NZDJPY,2018-05-14,1,1.0,-1,-0.12499999999999974,-0.12499999999999974,NZD,JPY
AUDCHF,2018-05-15,1,1.0,-1,-0.3840490013994004,-0.3840490013994004,AUD,CHF
GBPAUD,2018-05-15,2,2.0,-1,0.07955396110501028,0.15910792221002057,GBP,AUD
NZDCHF,2018-05-15,2,2.0,-1,0.06718099907327355,0.1343619981465471,NZD,CHF
NZDJPY,2018-05-15,1,1.0,-1,-0.12499999999999974,-0.12499999999999974,NZD,JPY
AUDCHF,2018-05-16,1,1.0,-1,-0.3840490013994004,-0.3840490013994004,AUD,CHF
GBPAUD,2018-05-16,2,2.0,-1,0.07955396110501028,0.15910792221002057,GBP,AUD
NZDCHF,2018-05-16,2,2.0,-1,0.06718099907327355,0.1343619981465471,NZD,CHF
NZDJPY,2018-05-16,1,1.0,-1,-0.12499999999999974,-0.12499999999999974,NZD,JPY
GBPAUD,2018-05-17,2,2.0,-1,0.07955396110501028,0.15910792221002057,GBP,AUD
NZDCHF,2018-05-17,2,2.0,-1,0.06718099907327355,0.1343619981465471,NZD,CHF
NZDJPY,2018-05-17,1,1.0,-1,-0.12499999999999974,-0.12499999999999974,NZD,JPY
AUDCHF,2018-05-18,1,1.0,-1,-0.4999999999999987,-0.4999999999999987,AUD,CHF
GBPAUD,2018-05-18,2,2.0,-1,0.07955396110501028,0.15910792221002057,GBP,AUD
NZDCHF,2018-05-18,2,2.0,-1,0.06718099907327355,0.1343619981465471,NZD,CHF
NZDJPY,2018-05-18,1,1.0,-1,-0.12499999999999974,-0.12499999999999974,NZD,JPY
USDCAD,2018-05-18,1,1.0,1,-0.5000000000000044,-0.5000000000000044,USD,CAD
USDCHF,2018-05-18,1,1.0,-1,0.20000000000000023,0.20000000000000023,USD,CHF
AUDCHF,2018-05-21,1,1.0,-1,-0.4999999999999987,-0.4999999999999987,AUD,CHF
EURGBP,2018-05-21,1,1.0,1,-0.12798640386846505,-0.12798640386846505,EUR,GBP
GBPAUD,2018-05-21,2,2.0,-1,0.07955396110501028,0.15910792221002057,GBP,AUD
NZDCHF,2018-05-21,2,2.0,-1,0.06718099907327355,0.1343619981465471,NZD,CHF
NZDJPY,2018-05-21,1,1.0,-1,-0.12499999999999974,-0.12499999999999974,NZD,JPY
USDCHF,2018-05-21,1,1.0,-1,0.20000000000000023,0.20000000000000023,USD,CHF
EURGBP,2018-05-22,1,1.0,1,-0.12798640386846505,-0.12798640386846505,EUR,GBP
GBPAUD,2018-05-22,1,1.0,-1,0.0708726280923734,0.0708726280923734,GBP,AUD
NZDCHF,2018-05-22,1,1.0,-1,0.15833333333333413,0.15833333333333413,NZD,CHF
USDCAD,2018-05-22,1,1.0,-1,-0.3333333333333363,-0.3333333333333363,USD,CAD
USDCHF,2018-05-22,1,1.0,-1,0.20000000000000023,0.20000000000000023,USD,CHF
CADJPY,2018-05-23,1,1.0,-1,0.725000000000002,0.725000000000002,CAD,JPY
GBPAUD,2018-05-23,1,1.0,-1,0.0708726280923734,0.0708726280923734,GBP,AUD
NZDCHF,2018-05-23,1,1.0,-1,0.15833333333333413,0.15833333333333413,NZD,CHF
USDCHF,2018-05-23,1,1.0,-1,0.20000000000000023,0.20000000000000023,USD,CHF
AUDCHF,2018-05-24,1,1.0,-1,0.36250000000000004,0.36250000000000004,AUD,CHF
CADJPY,2018-05-24,3,3.0,-1,0.22750556177866665,0.682516685336,CAD,JPY
EURNZD,2018-05-24,1,1.0,-1,-0.028346717907065545,-0.028346717907065545,EUR,NZD
NZDCAD,2018-05-24,1,1.0,1,0.32777777777777717,0.32777777777777717,NZD,CAD
NZDCHF,2018-05-24,1,1.0,-1,0.15833333333333413,0.15833333333333413,NZD,CHF
USDCAD,2018-05-24,1,1.0,1,0.47500000000000064,0.47500000000000064,USD,CAD
USDCHF,2018-05-24,1,1.0,-1,0.20000000000000023,0.20000000000000023,USD,CHF
AUDCHF,2018-05-25,1,1.0,-1,0.36250000000000004,0.36250000000000004,AUD,CHF
CADJPY,2018-05-25,2,2.0,-1,-0.021241657332001,-0.042483314664002,CAD,JPY
EURNZD,2018-05-25,2,2.0,-1,0.22749330771313248,0.45498661542626495,EUR,NZD
NZDCAD,2018-05-25,1,1.0,1,0.32777777777777717,0.32777777777777717,NZD,CAD
NZDCHF,2018-05-25,1,1.0,-1,0.15833333333333413,0.15833333333333413,NZD,CHF
USDCAD,2018-05-25,1,1.0,1,0.47500000000000064,0.47500000000000064,USD,CAD
USDCHF,2018-05-25,1,1.0,-1,0.20000000000000023,0.20000000000000023,USD,CHF
AUDCHF,2018-05-28,1,1.0,-1,0.36250000000000004,0.36250000000000004,AUD,CHF
CADJPY,2018-05-28,2,2.0,-1,-0.021241657332001,-0.042483314664002,CAD,JPY
EURNZD,2018-05-28,2,2.0,-1,0.22749330771313248,0.45498661542626495,EUR,NZD
