date,pair,trend_score,chop_score,shape2,activity,scale_28,combined2,settling,m_fail,m_retr,m_space,m_panel,sample
2019-04-03,AUDNZD,2.21549,-1.93712,trending,weak,3.04037,weak trending,1,4,0.266507,6.6,0.0384614,oos
2019-04-03,AUDUSD,-2.18995,2.08532,ranging,weak,3.50937,weak ranging,1,3,-0.102475,-4.7,0.186263,oos
2019-04-03,AUDCAD,-1.09663,2.53571,ranging,medium,3.78712,medium ranging,1,2,0.396674,-7.2,0.0504284,oos
2019-04-03,AUDCHF,-2.32325,4.11751,ranging,medium,3.99066,medium ranging,1,2,-0.840698,-9.1,0.116874,oos
2019-04-03,AUDJPY,-0.0251405,-1.06413,neither,weak,3.61744,weak neither,1,0,-0.101579,4,0.115773,oos
2019-04-03,NZDUSD,-0.983158,3.64628,ranging,weak,3.46022,weak ranging,1,2,-0.0890417,-16.6,0.0863537,oos
2019-04-03,NZDCAD,-1.17606,1.13929,trending,strong,4.37762,strong trending,1,2,-0.613309,-15.8,0.051736,oos
2019-04-03,NZDCHF,-0.540562,0.834689,trend-in-range,medium,3.99689,medium trend-in-range,1,2,-0.412156,1.5,0.081561,oos
2019-04-03,NZDJPY,-1.34517,0.829157,ranging,weak,3.61973,weak ranging,1,1,-0.190385,4,0.056407,oos
2019-04-03,USDCAD,-1.44329,1.73185,trend-in-range,weak,3.28968,weak trending,1,4,-1.12876,-2.2,0.118735,oos
2019-04-03,USDCHF,-1.19513,3.63027,ranging,weak,3.7354,weak ranging,0.8,1,-0.190679,1.9,2.44545e-05,oos
2019-04-03,USDJPY,-0.116957,0.057877,ranging,weak,3.91622,weak ranging,1,2,0.168756,9,0.0150747,oos
2019-04-03,CADCHF,-0.976807,2.02673,ranging,medium,4.29446,medium ranging,1,2,-0.145247,4.1,0.0657391,oos
2019-04-03,CADJPY,0.455278,0.593765,trend-in-range,medium,4.05999,medium trend-in-range,1,0,-0.264634,6.4,0.0262056,oos
2019-04-03,CHFJPY,-0.250461,-1.39161,ranging,weak,3.73377,weak ranging,1,0,0.0659394,2,1.0835e-05,oos
2019-04-04,EURGBP,-0.640967,0.970075,trend-in-range,strong,5.23479,strong trend-in-range,1,4,-0.399185,2.7,0.000133522,oos
2019-04-04,EURAUD,-1.16688,2.87745,ranging,medium,3.89896,medium ranging,1,4,-0.702155,-4.5,0.125277,oos
2019-04-04,EURNZD,1.90125,1.6046,trend-in-range,medium,3.8705,strong trending,1,3,-0.136158,-1.9,0.08561,oos
2019-04-04,EURUSD,-0.826951,0.690735,ranging,weak,3.79102,weak ranging,1,3,-0.0160032,-6.8,0.00405816,oos
2019-04-04,EURCAD,-1.89751,1.93181,ranging,medium,4.31134,medium ranging,0.6,2,-0.297502,-4.6,0.053329,oos
2019-04-04,EURCHF,-0.833698,3.67653,ranging,medium,3.91688,medium ranging,0.2,1,-0.369159,-3.6,0.00549078,oos
2019-04-04,EURJPY,-0.204245,-0.910117,trend-in-range,weak,4.02018,weak trend-in-range,0.2,1,0.256709,2.6,0.00661389,oos
2019-04-04,GBPAUD,-1.86699,4.62019,ranging,strong,4.62441,strong ranging,0.4,1,0.241412,8.2,0.0445799,oos
2019-04-04,GBPNZD,-1.04969,1.48855,trend-in-range,strong,4.64633,strong trend-in-range,1,3,-0.0955666,-11.3,0.013482,oos
2019-04-04,GBPUSD,-1.25847,4.14288,ranging,medium,4.54393,medium ranging,0.4,2,-0.0150905,-15.5,0.00323539,oos
2019-04-04,GBPCAD,-1.05238,4.45476,ranging,medium,4.20822,weak ranging,1,2,0.104685,2.6,0.0716442,oos
2019-04-04,GBPCHF,-1.536,2.69084,ranging,strong,5.11978,strong ranging,0.4,4,-1.02673,-4.8,0.00593353,oos
2019-04-04,GBPJPY,-1.35239,-1.56195,neither,strong,4.7541,medium neither,0.4,1,0.37238,1.1,5.24064e-05,oos
2019-04-04,AUDNZD,1.98141,-1.89372,trending,weak,2.98169,weak trending,1,4,0.266507,6.6,0.0367826,oos
2019-04-04,AUDUSD,-2.10316,1.91132,ranging,weak,3.46584,weak ranging,1,3,-0.102475,-4.7,0.188124,oos
2019-04-04,AUDCAD,-0.735066,2.12278,ranging,medium,3.70809,medium ranging,1,2,0.396674,-7.2,0.0529556,oos
2019-04-04,AUDCHF,-2.02037,4.42852,ranging,medium,3.95726,medium ranging,1,2,-0.840698,-9.1,0.121509,oos
2019-04-04,AUDJPY,-0.460021,-1.0626,neither,weak,3.69022,weak neither,1,0,-0.101579,4,0.12999,oos
2019-04-04,NZDUSD,-0.809255,3.68872,ranging,weak,3.4905,weak ranging,1,2,-0.0890417,-16.6,0.0876521,oos
2019-04-04,NZDCAD,-1.06378,1.18562,trending,strong,4.36102,strong trending,1,2,-0.613309,-15.8,0.048515,oos
2019-04-04,NZDCHF,-0.281267,1.92057,trend-in-range,medium,4.03372,medium trend-in-range,1,2,-0.412156,1.5,0.0810296,oos
2019-04-04,NZDJPY,-1.00883,0.829553,ranging,weak,3.73833,weak ranging,1,1,-0.190385,4,0.060463,oos
2019-04-04,USDCAD,-1.56099,1.66475,trend-in-range,weak,3.54512,weak trend-in-range,0.2,4,-1.12876,-2.2,0.115301,oos
2019-04-04,USDCHF,-1.17571,3.62765,ranging,weak,3.75061,weak ranging,1,1,-0.190679,1.9,6.62907e-05,oos
2019-04-04,USDJPY,-0.239615,0.0462591,ranging,medium,4.37861,weak ranging,1,2,0.168756,9,0.011908,oos
2019-04-04,CADCHF,-1.07591,2.03593,ranging,medium,4.46245,medium ranging,1,2,-0.145247,4.1,0.0595196,oos
2019-04-04,CADJPY,0.149063,0.594564,trend-in-range,medium,4.21696,medium trend-in-range,1,0,-0.264634,6.4,0.0280208,oos
2019-04-04,CHFJPY,-0.449915,-1.41282,neither,medium,4.13245,weak ranging,1,0,0.0659394,2,9.80489e-05,oos
2019-04-05,EURGBP,-0.895817,0.920876,trend-in-range,strong,5.39824,strong trend-in-range,1,4,-0.399185,2.7,7.83227e-05,oos
2019-04-05,EURAUD,-1.42036,2.93518,ranging,medium,3.96885,medium ranging,1,4,-0.702155,-4.5,0.120578,oos
2019-04-05,EURNZD,1.68556,1.66061,trend-in-range,medium,3.80453,strong trending,1,3,-0.136158,-1.9,0.0880822,oos
2019-04-05,EURUSD,-1.04245,0.648132,ranging,weak,3.89665,weak ranging,1,3,-0.0160032,-6.8,0.00255487,oos
2019-04-05,EURCAD,-1.58569,1.98884,ranging,medium,4.40395,medium ranging,0.8,2,-0.297502,-4.6,0.077337,oos
2019-04-05,EURCHF,-1.10162,3.63311,ranging,medium,3.91106,medium ranging,0.4,1,-0.369159,-3.6,0.00418796,oos
2019-04-05,EURJPY,-0.276844,0.589748,trend-in-range,weak,3.94298,weak trend-in-range,0.4,1,0.256709,2.6,0.00664752,oos
2019-04-05,GBPAUD,-1.88088,4.6668,ranging,strong,4.64878,strong ranging,0.6,1,0.241412,8.2,0.0433548,oos
2019-04-05,GBPNZD,-1.03548,1.52809,trend-in-range,strong,4.52556,strong trend-in-range,1,3,-0.0955666,-11.3,0.0186644,oos
2019-04-05,GBPUSD,-1.31006,3.90405,ranging,strong,4.77006,medium ranging,0.6,2,-0.0150905,-15.5,0.00180178,oos
2019-04-05,GBPCAD,-0.757951,5.33688,ranging,medium,4.30799,weak ranging,1,2,0.104685,2.6,0.0751606,oos
2019-04-05,GBPCHF,-1.62462,3.57832,ranging,strong,5.2603,strong ranging,0.6,4,-1.02673,-4.8,0.0052472,oos
2019-04-05,GBPJPY,-1.49892,-1.565,neither,strong,4.92116,medium neither,0.6,1,0.37238,1.1,0.000145217,oos
2019-04-05,AUDNZD,2.02022,-1.8377,trending,weak,3.09821,weak trending,1,4,0.266507,6.6,0.0331282,oos
2019-04-05,AUDUSD,-2.13803,1.99069,ranging,weak,3.55968,weak ranging,1,3,-0.102475,-4.7,0.202315,oos
2019-04-05,AUDCAD,-0.230592,2.16484,ranging,medium,3.67408,medium ranging,1,2,0.396674,-7.2,0.0577311,oos
2019-04-05,AUDCHF,-2.08883,4.44203,ranging,medium,3.94571,medium ranging,1,2,-0.840698,-9.1,0.125388,oos
2019-04-05,AUDJPY,-0.286203,-1.08177,neither,weak,3.66977,weak neither,1,0,-0.101579,4,0.137166,oos
2019-04-05,NZDUSD,-0.83899,3.73208,ranging,weak,3.49084,weak ranging,1,2,-0.0890417,-16.6,0.0880521,oos
2019-04-05,NZDCAD,-0.703462,1.23257,trending,strong,4.22511,strong trending,1,2,-0.613309,-15.8,0.0504939,oos
2019-04-05,NZDCHF,-0.352699,1.92593,trend-in-range,medium,3.87895,medium trend-in-range,1,2,-0.412156,1.5,0.0956872,oos
2019-04-05,NZDJPY,-1.11405,0.838061,ranging,weak,3.63887,weak ranging,1,1,-0.190385,4,0.074122,oos
2019-04-05,USDCAD,-1.07041,1.6918,trend-in-range,weak,3.7588,weak trend-in-range,0.4,4,-1.12876,-2.2,0.126705,oos
2019-04-05,USDCHF,-1.21439,3.6288,ranging,weak,3.91496,weak ranging,1,1,-0.190679,1.9,0.000472914,oos
2019-04-05,USDJPY,-0.0922923,0.0459995,ranging,medium,4.22368,weak ranging,1,2,0.168756,9,0.012515,oos
2019-04-05,CADCHF,-0.564655,2.08049,ranging,medium,4.43,medium ranging,1,2,-0.145247,4.1,0.0664753,oos
2019-04-05,CADJPY,0.647541,0.630006,trend-in-range,medium,4.24004,medium trend-in-range,1,0,-0.264634,6.4,0.0295575,oos
2019-04-05,CHFJPY,-0.311464,-1.41565,neither,medium,4.17446,weak ranging,1,0,0.0659394,2,0.000674326,oos
2019-04-08,EURGBP,-0.920384,0.86904,trend-in-range,strong,5.13449,strong trend-in-range,1,4,-0.399185,2.7,0.000107456,oos
2019-04-08,EURAUD,-1.62568,2.98002,ranging,medium,4.00953,medium ranging,1,4,-0.702155,-4.5,0.122179,oos
2019-04-08,EURNZD,1.44727,1.69739,trend-in-range,medium,3.8918,medium trend-in-range,0.2,3,-0.136158,-1.9,0.0863644,oos
2019-04-08,EURUSD,-1.07744,0.623934,ranging,weak,3.8457,weak ranging,1,3,-0.0160032,-6.8,0.00367621,oos
2019-04-08,EURCAD,-1.6557,2.03313,ranging,medium,4.42241,medium ranging,1,1,-0.297502,-4.6,0.0794501,oos
2019-04-08,EURCHF,-1.03047,3.58822,ranging,medium,3.75596,medium ranging,0.6,1,-0.369159,-3.6,0.00547262,oos
2019-04-08,EURJPY,-0.366586,-0.453812,trend-in-range,medium,4.11005,weak trend-in-range,0.6,1,0.256709,2.6,0.00721548,oos
2019-04-08,GBPAUD,-1.74864,3.57388,ranging,strong,4.37599,strong ranging,0.8,1,0.241412,8.2,0.046005,oos
2019-04-08,GBPNZD,-1.16259,0.533831,trend-in-range,strong,4.16693,strong trend-in-range,1,3,-0.0955666,-11.3,0.0221158,oos
2019-04-08,GBPUSD,-1.29168,2.98709,ranging,strong,4.42354,medium ranging,0.8,2,-0.0150905,-15.5,0.00184282,oos
2019-04-08,GBPCAD,-0.83143,4.22989,ranging,medium,3.98103,weak ranging,1,2,0.104685,2.6,0.0728749,oos
2019-04-08,GBPCHF,-1.68641,3.57681,ranging,strong,4.94423,strong ranging,0.8,4,-1.02673,-4.8,0.00557774,oos
2019-04-08,GBPJPY,-1.42598,-1.81554,neither,strong,4.64882,medium neither,0.8,1,0.37238,1.1,0.000227781,oos
2019-04-08,AUDNZD,1.95997,-5.00411,trending,weak,3.19294,weak trending,1,4,0.266507,6.6,0.0323114,oos
2019-04-08,AUDUSD,-2.24178,2.03734,ranging,weak,3.58555,weak ranging,1,3,-0.102475,-4.7,0.203055,oos
2019-04-08,AUDCAD,-0.520985,1.19139,ranging,medium,3.65436,medium ranging,1,2,0.396674,-7.2,0.0666809,oos
2019-04-08,AUDCHF,-2.3225,4.44151,ranging,medium,3.9516,medium ranging,1,2,-0.840698,-9.1,0.128546,oos
2019-04-08,AUDJPY,-0.207563,-1.08737,neither,weak,3.70254,weak neither,0.2,0,-0.101579,4,0.138555,oos
2019-04-08,NZDUSD,-0.969644,3.77488,ranging,weak,3.60463,weak ranging,1,2,-0.0890417,-16.6,0.0868752,oos
2019-04-08,NZDCAD,-0.934796,1.27808,trending,strong,4.32524,strong trending,1,2,-0.613309,-15.8,0.052891,oos
2019-04-08,NZDCHF,-0.62226,1.24457,ranging,medium,4.00319,medium trend-in-range,1,2,-0.412156,1.5,0.0943665,oos
2019-04-08,NZDJPY,-1.17369,0.84022,ranging,weak,3.68982,weak ranging,1,1,-0.190385,4,0.0763288,oos
2019-04-08,USDCAD,-1.18491,1.74936,trend-in-range,weak,3.99508,weak trend-in-range,0.6,4,-1.12876,-2.2,0.132309,oos
2019-04-08,USDCHF,-1.41998,3.78087,ranging,weak,4.0124,weak ranging,1,1,-0.364192,-2.9,8.59415e-05,oos
2019-04-08,USDJPY,-0.157138,0.0453598,ranging,medium,4.16184,weak ranging,1,2,0.168756,9,0.0120906,oos
2019-04-08,CADCHF,-0.590448,2.0805,ranging,medium,4.52105,medium ranging,1,2,-0.145247,4.1,0.0673451,oos
2019-04-08,CADJPY,0.575039,0.653303,trend-in-range,medium,4.33642,medium trend-in-range,1,0,-0.264634,6.4,0.0322025,oos
2019-04-08,CHFJPY,-0.439503,-1.42854,neither,medium,4.29699,weak ranging,1,0,0.0659394,2,0.000920274,oos
2019-04-09,EURGBP,-0.913751,0.819586,trend-in-range,strong,4.99517,strong trend-in-range,1,4,-0.399185,2.7,4.91516e-06,oos
2019-04-09,EURAUD,-1.62033,3.02527,ranging,medium,3.77743,medium ranging,1,4,-0.702155,-4.5,0.127736,oos
2019-04-09,EURNZD,1.4655,1.74534,trend-in-range,medium,3.70998,medium trend-in-range,0.4,3,-0.136158,-1.9,0.0902228,oos
2019-04-09,EURUSD,-1.21155,0.573342,ranging,weak,4.00871,weak ranging,1,3,-0.0160032,-6.8,0.00284061,oos
2019-04-09,EURCAD,-1.85826,2.03318,ranging,medium,4.3564,medium ranging,1,1,-0.297502,-4.6,0.0833291,oos
2019-04-09,EURCHF,-1.3213,4.6565,ranging,medium,3.95863,medium ranging,0.8,1,-0.369159,-3.6,0.00413873,oos
2019-04-09,EURJPY,-0.694122,-0.45533,trend-in-range,medium,4.15316,weak trend-in-range,0.8,1,0.256709,2.6,0.0101221,oos
2019-04-09,GBPAUD,-1.74603,3.62025,ranging,medium,4.07436,strong ranging,1,1,0.241412,8.2,0.0508177,oos
2019-04-09,GBPNZD,-1.16114,0.576062,trend-in-range,medium,3.8607,strong trend-in-range,1,3,-0.0955666,-11.3,0.025374,oos
2019-04-09,GBPUSD,-1.21468,2.98699,ranging,strong,4.36103,medium ranging,1,2,-0.0150905,-15.5,0.00253693,oos
2019-04-09,GBPCAD,-0.975364,4.22932,ranging,medium,3.9722,weak ranging,1,2,0.104685,2.6,0.0746742,oos
2019-04-09,GBPCHF,-1.51677,3.57838,ranging,strong,4.85863,strong ranging,1,4,-1.02673,-4.8,0.00480552,oos
2019-04-09,GBPJPY,-1.17221,-1.81887,neither,strong,4.49014,medium neither,1,1,0.37238,1.1,0.000616817,oos
2019-04-09,AUDNZD,2.01175,-4.99016,trending,weak,3.25756,weak trending,1,4,0.266507,6.6,0.0347969,oos
2019-04-09,AUDUSD,-2.15535,2.07585,ranging,weak,3.45102,weak ranging,1,3,-0.102475,-4.7,0.204373,oos
2019-04-09,AUDCAD,-0.757521,1.23778,ranging,weak,3.33584,medium ranging,1,2,0.396674,-7.2,0.0685891,oos
2019-04-09,AUDCHF,-2.13276,4.44104,ranging,medium,3.79865,medium ranging,1,2,-0.840698,-9.1,0.129855,oos
2019-04-09,AUDJPY,-0.25455,-1.08772,neither,weak,3.57511,weak neither,0.4,0,-0.101579,4,0.14743,oos
2019-04-09,NZDUSD,-0.886405,3.81814,ranging,weak,3.47065,weak ranging,1,2,-0.0890417,-16.6,0.0902901,oos
2019-04-09,NZDCAD,-1.094,1.32364,trending,medium,4.10227,strong trending,1,2,-0.613309,-15.8,0.0539651,oos
2019-04-09,NZDCHF,-0.28363,1.11518,ranging,medium,3.84795,medium trend-in-range,1,2,-0.17876,-6,0.097386,oos
2019-04-09,NZDJPY,-0.948766,0.846359,ranging,weak,3.55544,weak ranging,1,1,-0.190385,4,0.0838021,oos
2019-04-09,USDCAD,-1.53165,1.71818,ranging,medium,4.07969,weak trend-in-range,0.8,4,-1.12876,-2.2,0.120091,oos
2019-04-09,USDCHF,-1.37432,3.73408,ranging,medium,4.06079,weak ranging,1,1,-0.364192,-2.9,1.79579e-06,oos
2019-04-09,USDJPY,-0.399784,-0.123989,ranging,medium,4.18307,weak ranging,1,2,0.168756,9,0.00797086,oos
2019-04-09,CADCHF,-1.00066,2.07799,ranging,medium,4.57785,medium ranging,1,2,-0.145247,4.1,0.066535,oos
2019-04-09,CADJPY,0.157212,0.65445,trend-in-range,medium,4.3075,medium trend-in-range,1,0,-0.264634,6.4,0.0439598,oos
2019-04-09,CHFJPY,-0.61385,-1.42818,neither,medium,4.2868,weak ranging,1,0,0.0659394,2,0.00227009,oos
2019-04-10,EURGBP,-0.904602,0.775394,trend-in-range,strong,4.924,strong trend-in-range,1,4,-0.399185,2.7,3.60546e-05,oos
2019-04-10,EURAUD,-1.55614,3.0708,ranging,medium,3.57708,medium ranging,1,4,-0.702155,-4.5,0.132553,oos
2019-04-10,EURNZD,1.38559,-0.37185,trend-in-range,weak,3.55079,medium trend-in-range,0.6,3,-0.136158,-1.9,0.0932073,oos
2019-04-10,EURUSD,-1.22107,0.562877,ranging,medium,4.20124,weak ranging,1,3,-0.0160032,-6.8,0.00315114,oos
2019-04-10,EURCAD,-1.88609,2.03128,ranging,medium,4.31128,medium ranging,1,1,-0.297502,-4.6,0.0855903,oos
2019-04-10,EURCHF,-1.26698,4.65784,ranging,medium,3.95506,medium ranging,1,1,-0.369159,-3.6,0.00438701,oos
2019-04-10,EURJPY,-0.278113,-0.463169,trend-in-range,medium,4.06789,weak trend-in-range,1,1,0.256709,2.6,0.0150321,oos
2019-04-10,GBPAUD,-1.78414,3.66657,ranging,medium,4.05449,strong ranging,1,1,0.241412,8.2,0.055853,oos
2019-04-10,GBPNZD,-1.21996,0.626424,ranging,medium,3.87003,strong trend-in-range,1,3,-0.0955666,-11.3,0.027936,oos
2019-04-10,GBPUSD,-1.17505,2.98668,ranging,strong,4.26272,medium ranging,1,2,-0.0150905,-15.5,0.00381702,oos
2019-04-10,GBPCAD,-0.986957,4.23289,ranging,medium,3.94676,medium ranging,0.2,2,0.104685,2.6,0.0800032,oos
2019-04-10,GBPCHF,-1.53881,3.57913,ranging,strong,4.68324,strong ranging,1,4,-1.02673,-4.8,0.00340463,oos
2019-04-10,GBPJPY,-1.4458,-1.81469,neither,strong,4.55419,strong neither,0.2,1,0.37238,1.1,0.000955381,oos
2019-04-10,AUDNZD,1.87329,-4.98939,trending,weak,3.3386,weak trending,1,4,0.266507,6.6,0.0385492,oos
2019-04-10,AUDUSD,-2.07216,2.10832,ranging,weak,3.32355,weak ranging,1,3,-0.102475,-4.7,0.209384,oos
2019-04-10,AUDCAD,-0.721258,1.28366,ranging,weak,3.23817,medium ranging,1,2,0.396674,-7.2,0.0725634,oos
2019-04-10,AUDCHF,-2.11024,4.44097,ranging,medium,3.55108,medium ranging,1,2,-0.840698,-9.1,0.133837,oos
2019-04-10,AUDJPY,-0.214137,-1.08774,neither,weak,3.64337,weak neither,0.6,0,-0.101579,4,0.151993,oos
2019-04-10,NZDUSD,-0.899121,3.86245,ranging,weak,3.42439,weak ranging,1,2,-0.0890417,-16.6,0.0934869,oos
2019-04-10,NZDCAD,-1.18425,1.36971,trending,medium,4.023,strong trending,1,2,-0.613309,-15.8,0.0581976,oos
2019-04-10,NZDCHF,-0.388611,1.11527,ranging,medium,3.64051,medium trend-in-range,1,2,-0.17876,-6,0.102651,oos
2019-04-10,NZDJPY,-1.22477,0.844235,ranging,weak,3.68343,weak ranging,1,1,-0.190385,4,0.0951152,oos
2019-04-10,USDCAD,-1.59561,1.77706,ranging,medium,4.16513,weak trend-in-range,1,4,-1.12876,-2.2,0.125359,oos
2019-04-10,USDCHF,-1.38385,2.75081,ranging,medium,3.99727,weak ranging,1,1,-0.364192,-2.9,0.000193684,oos
2019-04-10,USDJPY,0.0454832,-0.367877,ranging,medium,4.10687,medium ranging,1,2,0.168756,9,0.00547073,oos
2019-04-10,CADCHF,-0.989333,2.07894,ranging,medium,4.39171,medium ranging,1,2,-0.145247,4.1,0.0715471,oos
2019-04-10,CADJPY,0.45152,0.419563,trend-in-range,medium,4.36832,medium trend-in-range,1,0,-0.264634,6.4,0.0454449,oos
2019-04-10,CHFJPY,-0.210214,-1.42591,neither,medium,4.0868,medium neither,1,0,0.0659394,2,0.00236874,oos
2019-04-11,EURGBP,-0.18317,1.96544,trend-in-range,strong,4.94542,strong trend-in-range,1,4,0.0720315,-1.2,2.88825e-05,oos
2019-04-11,EURAUD,-1.6593,3.11463,ranging,medium,3.66123,medium ranging,1,4,-0.702155,-4.5,0.128011,oos
2019-04-11,EURNZD,1.23531,2.27028,trend-in-range,weak,3.63836,medium trend-in-range,0.8,3,-0.136158,-1.9,0.0926624,oos
2019-04-11,EURUSD,-1.27167,-0.786708,ranging,medium,4.24637,weak ranging,1,3,-0.0160032,-6.8,0.0039704,oos
2019-04-11,EURCAD,-1.84054,2.03181,ranging,medium,3.95582,medium ranging,1,1,-0.297502,-4.6,0.0906881,oos
2019-04-11,EURCHF,-1.21582,4.66789,ranging,medium,4.07549,medium ranging,1,1,-0.369159,-3.6,0.00523772,oos
2019-04-11,EURJPY,-0.183496,1.08773,trend-in-range,medium,3.97502,weak trend-in-range,1,1,0.256709,2.6,0.0177409,oos
2019-04-11,GBPAUD,-1.92264,4.5981,ranging,medium,4.03157,strong ranging,1,1,-0.0765573,8.7,0.0607468,oos
2019-04-11,GBPNZD,-1.55734,0.625959,ranging,medium,3.83456,strong trend-in-range,1,3,-0.0955666,-11.3,0.0281368,oos
2019-04-11,GBPUSD,-0.912541,4.32746,ranging,strong,4.25265,strong ranging,0.2,3,-0.0150905,-15.5,0.0037172,oos
2019-04-11,GBPCAD,-0.698617,4.23105,ranging,medium,3.9219,medium ranging,0.4,2,0.104685,2.6,0.0798416,oos
2019-04-11,GBPCHF,-1.29894,3.81953,ranging,strong,4.78486,strong ranging,1,4,-0.174751,-3.2,0.00362605,oos
2019-04-11,GBPJPY,-1.12237,-0.501996,neither,strong,4.60678,strong neither,0.4,1,0.186104,8.8,0.00121115,oos
2019-04-11,AUDNZD,1.76471,-4.94972,trending,weak,3.35016,weak trending,1,4,0.266507,6.6,0.0372982,oos
2019-04-11,AUDUSD,-2.10975,1.75079,ranging,weak,3.36409,weak ranging,1,3,-0.102475,-4.7,0.207761,oos
2019-04-11,AUDCAD,-0.78506,1.32991,ranging,weak,3.17052,medium ranging,1,2,0.396674,-7.2,0.0699378,oos
2019-04-11,AUDCHF,-2.23159,4.44395,ranging,medium,3.75157,medium ranging,1,2,-0.840698,-9.1,0.129692,oos
2019-04-11,AUDJPY,-0.0729102,-1.08738,neither,weak,3.66542,weak neither,0.8,0,-0.101579,4,0.152564,oos
2019-04-11,NZDUSD,-0.981158,3.90537,ranging,weak,3.46856,weak ranging,1,2,-0.0890417,-16.6,0.0944534,oos
2019-04-11,NZDCAD,-1.28114,1.41672,trending,medium,3.7894,strong trending,1,2,-0.613309,-15.8,0.0586465,oos
2019-04-11,NZDCHF,-0.569567,2.90865,ranging,medium,3.74123,medium trend-in-range,1,2,-0.17876,-6,0.102571,oos
2019-04-11,NZDJPY,-1.38874,0.659029,ranging,weak,3.55268,weak ranging,1,1,-0.190385,4,0.0949795,oos
2019-04-11,USDCAD,-1.60134,1.77936,ranging,medium,3.70468,weak trend-in-range,1,4,-1.12876,-2.2,0.135002,oos
2019-04-11,USDCHF,-1.23436,2.84193,ranging,medium,4.14201,weak ranging,1,1,-0.364192,-2.9,7.84809e-05,oos
2019-04-11,USDJPY,0.205799,-0.424737,ranging,medium,3.9134,medium ranging,1,2,0.168756,9,0.00499312,oos
2019-04-11,CADCHF,-0.906395,2.08028,ranging,medium,4.16542,medium ranging,1,2,-0.145247,4.1,0.073378,oos
2019-04-11,CADJPY,0.571164,0.418802,trend-in-range,medium,4.2878,medium trend-in-range,1,0,-0.264634,6.4,0.0495087,oos
2019-04-11,CHFJPY,-0.0981623,-1.57352,neither,medium,4.16893,medium neither,1,0,0.0659394,2,0.00249093,oos
2019-04-12,EURGBP,-0.442276,1.71666,trend-in-range,strong,5.03499,strong trend-in-range,1,4,0.0720315,-1.2,0.000191848,oos
2019-04-12,EURAUD,-1.81783,3.16075,ranging,medium,3.63331,medium ranging,0.2,4,-0.702155,-4.5,0.125148,oos
2019-04-12,EURNZD,1.21787,0.131803,trend-in-range,weak,3.67977,medium trend-in-range,1,3,-0.136158,-1.9,0.0910776,oos
2019-04-12,EURUSD,-1.36409,-0.82176,ranging,medium,4.04173,weak ranging,1,3,-0.0160032,-6.8,0.0056046,oos
2019-04-12,EURCAD,-1.56141,2.02378,ranging,medium,4.09286,medium ranging,1,1,-0.297502,-4.6,0.0890457,oos
2019-04-12,EURCHF,-1.34211,4.6702,ranging,medium,3.83721,medium ranging,1,1,-0.369159,-3.6,0.00654723,oos
2019-04-12,EURJPY,-0.464466,0.0232222,trend-in-range,medium,3.88483,medium trend-in-range,1,1,0.256709,2.6,0.0163487,oos
2019-04-12,GBPAUD,-2.07182,4.64546,ranging,medium,3.99492,strong ranging,1,1,-0.0765573,8.7,0.0636925,oos
2019-04-12,GBPNZD,-1.36879,0.625825,ranging,medium,3.80358,strong trend-in-range,1,3,-0.0955666,-11.3,0.0316415,oos
2019-04-12,GBPUSD,-1.07149,4.33108,ranging,strong,4.25613,strong ranging,0.4,3,-0.0150905,-15.5,0.00403967,oos
2019-04-12,GBPCAD,-0.737728,4.19269,ranging,medium,3.98435,medium ranging,0.6,2,0.104685,2.6,0.0803107,oos
2019-04-12,GBPCHF,-1.50853,3.79329,ranging,strong,4.80054,strong ranging,1,4,-0.174751,-3.2,0.00301974,oos
2019-04-12,GBPJPY,-1.17494,-0.500573,neither,strong,4.56733,strong neither,0.6,1,0.186104,8.8,0.00138514,oos
2019-04-12,AUDNZD,1.92089,-4.92427,trending,weak,3.3618,weak trending,1,4,0.266507,6.6,0.0384904,oos
2019-04-12,AUDUSD,-2.14595,2.57154,ranging,weak,3.48862,weak ranging,1,3,-0.102475,-4.7,0.205326,oos
2019-04-12,AUDCAD,-0.604029,1.37473,ranging,weak,2.99501,medium ranging,1,2,0.396674,-7.2,0.0730328,oos
2019-04-12,AUDCHF,-2.28916,4.4433,ranging,medium,3.82682,medium ranging,1,2,-0.840698,-9.1,0.129375,oos
2019-04-12,AUDJPY,-0.153347,-1.0878,neither,weak,3.65295,weak neither,1,0,-0.101579,4,0.156486,oos
2019-04-12,NZDUSD,-0.950849,3.94853,ranging,weak,3.62273,weak ranging,1,2,-0.0890417,-16.6,0.0949705,oos
2019-04-12,NZDCAD,-1.08382,1.45964,trending,medium,3.71787,strong trending,1,2,-0.613309,-15.8,0.0619401,oos
2019-04-12,NZDCHF,-0.533494,1.52602,ranging,medium,3.86547,medium ranging,1,2,-0.17876,-6,0.103209,oos
2019-04-12,NZDJPY,-1.25705,0.47775,ranging,weak,3.55239,weak ranging,1,1,-0.190385,4,0.0975185,oos
2019-04-12,USDCAD,-1.42198,1.76253,ranging,medium,3.68529,weak trend-in-range,1,4,-1.12876,-2.2,0.130365,oos
2019-04-12,USDCHF,-1.21549,2.88604,ranging,medium,4.15186,weak ranging,1,1,-0.364192,-2.9,0.000238056,oos
2019-04-12,USDJPY,-0.00756382,-0.420195,ranging,medium,4.03052,medium ranging,0.2,2,0.168756,9,0.00653696,oos
