budget,min_votes,control,draw,median_year_pct,worst_year_pct,max_dd_pct,worst_day_pct,dip95_pct,profit_factor,sortino,position_days,trades_per_year,spread_paid_pct_yr,zero_cost_median
team2,36,random,3,6.15823570586076,2.645432510340006,2.833578200715934,0.8557131735572087,5.183747848577221,1.396724534007362,2.899977938101304,,,,
team2,36,random,4,5.656306229615834,3.6722845728783344,2.8115674106599506,1.0049308886294699,5.131976033244257,1.413677118945398,3.136619277148439,,,,
team2,63,real,-1,7.686302677749787,5.42671558461581,2.6555425669161004,1.0070171294042294,5.019518187720694,1.4896800188372323,3.615193636490826,12449.0,298.08333333333337,2.212391034497725,9.898693712247512
team2,63,random,0,5.450860727172557,1.8962134998698499,3.3743769540743394,1.135206299272359,5.159634989927208,1.3803153749568815,2.7218042874601087,,,,
team2,63,random,1,4.981162769375137,3.3563623522678796,3.0798903853782527,1.2180578338508607,5.3455141642821715,1.3818621105325501,2.5618347796679597,,,,
team2,63,random,2,4.946974275226118,3.5896472901294496,2.7322371149438007,0.816910819864539,5.982779731041444,1.3308263069821475,2.405591394593554,,,,
team2,63,random,3,5.9338824817983955,3.384988627558727,3.226305977356386,0.7396646815270886,4.659356090436901,1.418402453098437,3.0631467774507795,,,,
team2,63,random,4,6.901305205010531,3.8815081205966573,2.9207786845317507,1.124553043331196,4.734816574981671,1.4308028294714994,3.280730798715285,,,,
team2,110,real,-1,8.301996834963786,4.8584350148445665,2.605623925885588,1.040372711023089,4.918416285900009,1.4952590097058516,3.603414064142118,10218.0,253.08333333333331,2.227106871372081,10.529103706335867
team2,110,random,0,3.7313670940518073,2.3015100023966886,2.7308815599862637,1.3489075922186673,5.863248934652815,1.306295190386607,2.0391161587283912,,,,
team2,110,random,1,4.854910870567884,1.6915715440240215,4.160263740707279,1.2603348517890882,5.820862711512182,1.3171989202621424,2.049608268940002,,,,
team2,110,random,2,4.234168576587997,2.26693831858424,2.343010526968788,0.9971628567056907,6.318551413727452,1.2524775919039095,1.8143906635652263,,,,
team2,110,random,3,3.9760446310781212,2.49732496693334,2.585448793688384,0.691436353754978,4.401175717980289,1.3661633214697884,2.4511902079986894,,,,
team2,110,random,4,4.941313669389696,3.766185523094442,2.4649179213389956,1.304523406515049,4.9840913205936515,1.3750764047995454,2.459216076762304,,,,
team2,191,real,-1,6.330069239361165,3.7787386309153534,2.1549082451245454,1.1593883487394474,4.461035709872869,1.468103388107526,3.2821283892441118,5700.0,143.41666666666669,1.5345606026095648,7.8646298419707295
team2,191,random,0,3.740589896817373,0.021111571671882295,3.3071266518688205,1.0307480172092096,4.549004905851534,1.4043416093807322,2.098384357575875,,,,
team2,191,random,1,3.975168398902018,-0.9830130606149844,3.2817542477064876,1.3114780470767033,5.576002419327595,1.2788628762686092,1.5573352860444438,,,,
team2,191,random,2,4.5276037029566565,3.6274866501904697,2.8242069951544266,1.3184399245484193,5.437540719885783,1.3502918347499575,1.91126647145915,,,,
team2,191,random,3,2.1758408385161534,1.8266108513309562,2.9469587235769215,0.8682883538562955,4.140745590780188,1.3715577282042417,2.0624662861838154,,,,
team2,191,random,4,2.9395958116687297,-0.31096337534208657,4.165636483725956,0.9911560320736885,6.4470623220443475,1.213562164265245,1.2249848957753968,,,,
team2,332,real,-1,2.4484495032454396,-0.08551565670914871,2.00977751926342,0.5596482319194942,4.288019466354296,1.2329299286203348,1.4696522941113446,2888.0,65.5,0.8619870622585868,3.3104365655040264
team2,332,random,0,2.2238498878778845,-0.2603239983982002,3.076438901303399,1.4161349713441806,4.913182078916407,1.327856495063847,1.1441522219588387,,,,
team2,332,random,1,0.3643033658015127,-2.377490884847078,5.161947336344454,0.7338060960263442,6.978333987088709,1.075421937402022,0.3114384829540734,,,,
team2,332,random,2,3.2421671795288685,-0.21580028169693766,3.610329363901937,1.4118293160507285,5.695124806997384,1.3111127631290038,1.069180303075468,,,,
team2,332,random,3,1.015113165269178,-0.49778378136728085,1.735497289081247,0.8240224116029846,5.161706537330774,1.1129465198478603,0.45330792918940577,,,,
team2,332,random,4,-0.4086276351593209,-1.8059272435796891,6.35259756564298,0.9922213141555327,7.134685026484031,1.0941800397455828,0.38784620510761947,,,,
team2,578,real,-1,0.6781216817500993,-0.2638178448437549,1.4865150754645826,0.4514685507845898,3.3597811973050566,1.1342371844438306,0.6880681364869106,1463.0,34.5,0.36376766772738367,1.041889349477483
team2,578,random,0,2.7088885184129783,-0.27090492981241093,3.1591070012172295,1.1398700910432953,4.309345010720577,1.5407697407743366,1.2085116524432673,,,,
team2,578,random,1,1.3258023813851318,-3.383846620465593,6.370415768791147,1.1039796597092766,8.468186097322876,1.066201528021696,0.1762664644796084,,,,
team2,578,random,2,2.729124564429755,-0.29787844715492723,2.830251234879411,1.2360901347735027,4.436791290303325,1.373368504282418,0.7461061841586947,,,,
team2,578,random,3,0.2448244088076178,-0.3035770305266396,1.0624991666714283,0.38349366052124895,2.7848580007282555,1.0802375602809606,0.19450750140753903,,,,
team2,578,random,4,1.6633404328687527,0.010354219705522784,3.1897272628816142,1.2930161508049143,4.829491553545587,1.273681222960928,0.6588394372070323,,,,
team2,1005,real,-1,0.4261727403378405,-1.155266440007826,1.593901391695061,0.5618420059300254,3.6320633076013937,1.1000819338696857,0.2958403231992386,586.0,14.583333333333332,0.22467590594548775,0.6508486462833283
team2,1005,random,0,2.6073797659550033,-0.22077387883070126,4.235649722395099,1.919191365472686,6.9406239050734975,1.3311451420179898,0.31839967648603584,,,,
team2,1005,random,1,-0.5604347576660508,-1.7313672778321008,5.270799545849449,0.9978187217376122,7.336727758154232,0.8667144101116488,-0.16418549176864694,,,,
team2,1005,random,2,0.4368482845691609,-0.9835223332646208,3.9389479410549004,2.0068930484427243,5.874155765806611,1.2081263107132933,0.1706097202820248,,,,
team2,1005,random,3,0.34455192725523776,-3.7967693701940304,4.172243104673348,0.7600736068989243,6.116980858460708,0.7681092448190262,-0.27494239487877387,,,,
team2,1005,random,4,1.1974825513744543,-2.269435421351397,3.87318870139247,1.222305464121499,5.17575653944487,1.1829362992904682,0.2291487399992513,,,,
team2,1747,real,-1,0.49769764080478013,-0.6382810000939959,2.054308063021379,1.0810524849817054,3.725239832343462,1.182372769309096,0.14474335935918986,151.0,4.333333333333333,0.05558887382397931,0.5532865146287594
team2,1747,random,0,3.315042853771822,-0.9499686260548663,1.5276976115141117,0.6709465305365303,2.1234462496729325,2.8961749407523016,0.7956598931211137,,,,
team2,1747,random,1,-1.4660172378077494,-2.2687034873341188,4.680809163567011,1.6886389706053255,7.332476967654757,0.7176302777965984,-0.10366807467105967,,,,
team2,1747,random,2,1.1047521655646944,-0.4748911185464208,2.8938025408250825,1.0653241838432237,3.3061796471310894,1.9580170505174455,0.2542276773549626,,,,
team2,1747,random,3,0.7314617609479134,-0.8208896712148495,1.32119093498443,0.723023986565917,1.8908388554400601,1.6454867939941362,0.14426292130988197,,,,
team2,1747,random,4,1.133111813977117,-1.564400189539225,2.7369210749680377,0.8035129949639925,3.0925843572279885,1.6712167786804655,0.28523973273650927,,,,
