day,pair,dir,size,entry,stop
2017-06-27,EURUSD,-1,0.689545380940373,0.0,0.0
2017-06-27,GBPUSD,1,0.689545380940373,0.0,0.0
2017-06-27,USDCAD,-1,0.689545380940373,0.0,0.0
2017-06-28,AUDCAD,-1,0.6268594372185209,0.0,0.0
2017-06-28,AUDJPY,1,0.6268594372185209,0.0,0.0
2017-06-28,CADCHF,1,1.8805783116555623,0.0,0.0
2017-06-28,CADJPY,1,1.8805783116555623,0.0,0.0
2017-06-28,EURCAD,-1,1.8805783116555623,0.0,0.0
2017-06-28,GBPUSD,1,0.6268594372185209,0.0,0.0
2017-06-28,USDCAD,-1,0.6268594372185209,0.0,0.0
2017-06-29,AUDCAD,-1,0.4925324149574092,0.0,0.0
2017-06-29,AUDJPY,1,0.4925324149574092,0.0,0.0
2017-06-29,CADCHF,1,2.9551944897444553,0.0,0.0
2017-06-29,CADJPY,1,1.4775972448722277,0.0,0.0
2017-06-29,EURCAD,-1,1.4775972448722277,0.0,0.0
2017-06-29,GBPUSD,1,0.4925324149574092,0.0,0.0
2017-06-29,NZDCAD,-1,0.4925324149574092,0.0,0.0
2017-06-30,AUDCAD,-1,0.4309658630877331,0.0,0.0
2017-06-30,AUDJPY,1,0.4309658630877331,0.0,0.0
2017-06-30,CADCHF,1,2.5857951785263986,0.0,0.0
2017-06-30,CADJPY,1,1.2928975892631993,0.0,0.0
2017-06-30,EURCAD,-1,1.2928975892631993,0.0,0.0
2017-06-30,GBPUSD,1,0.4309658630877331,0.0,0.0
2017-06-30,NZDCAD,-1,1.2928975892631993,0.0,0.0
2017-07-03,AUDCAD,-1,0.4309658630877331,0.0,0.0
2017-07-03,AUDJPY,1,0.4309658630877331,0.0,0.0
2017-07-03,CADCHF,1,2.5857951785263986,0.0,0.0
2017-07-03,CADJPY,1,1.2928975892631993,0.0,0.0
2017-07-03,EURCAD,-1,1.2928975892631993,0.0,0.0
2017-07-03,GBPUSD,1,0.4309658630877331,0.0,0.0
2017-07-03,NZDCAD,-1,1.2928975892631993,0.0,0.0
2017-07-04,AUDCAD,-1,0.4309658630877331,0.0,0.0
2017-07-04,CADCHF,1,2.5857951785263986,0.0,0.0
2017-07-04,CADJPY,1,1.2928975892631993,0.0,0.0
2017-07-04,EURCAD,-1,1.2928975892631993,0.0,0.0
2017-07-04,GBPUSD,1,0.4309658630877331,0.0,0.0
2017-07-04,NZDCAD,-1,1.2928975892631993,0.0,0.0
2017-07-05,AUDCAD,-1,0.4309658630877331,0.0,0.0
2017-07-05,CADCHF,1,2.5857951785263986,0.0,0.0
2017-07-05,CADJPY,1,1.2928975892631993,0.0,0.0
2017-07-05,EURCAD,-1,1.2928975892631993,0.0,0.0
2017-07-05,GBPNZD,1,0.4309658630877331,0.0,0.0
2017-07-05,GBPUSD,1,0.4309658630877331,0.0,0.0
2017-07-05,NZDCAD,-1,1.2928975892631993,0.0,0.0
2017-07-05,USDCHF,-1,0.4309658630877331,0.0,0.0
2017-07-06,AUDCAD,-1,0.4925324149574092,0.0,0.0
2017-07-06,CADCHF,1,2.9551944897444553,0.0,0.0
2017-07-06,CADJPY,1,0.4925324149574092,0.0,0.0
2017-07-06,EURCAD,-1,1.4775972448722277,0.0,0.0
2017-07-06,EURUSD,1,0.4925324149574092,0.0,0.0
2017-07-06,GBPNZD,1,0.4925324149574092,0.0,0.0
2017-07-06,GBPUSD,1,0.4925324149574092,0.0,0.0
2017-07-06,NZDCAD,-1,1.4775972448722277,0.0,0.0
2017-07-06,USDCHF,-1,0.4925324149574092,0.0,0.0
2017-07-07,CADCHF,1,3.182517142801722,0.0,0.0
2017-07-07,CADJPY,1,0.5304195238002869,0.0,0.0
2017-07-07,EURCAD,-1,1.591258571400861,0.0,0.0
2017-07-07,EURUSD,1,0.5304195238002869,0.0,0.0
2017-07-07,GBPNZD,1,0.5304195238002869,0.0,0.0
2017-07-07,GBPUSD,1,0.5304195238002869,0.0,0.0
2017-07-07,NZDCAD,-1,1.591258571400861,0.0,0.0
2017-07-07,USDCHF,-1,0.5304195238002869,0.0,0.0
2017-07-10,CADCHF,1,3.182517142801722,0.0,0.0
2017-07-10,CADJPY,1,0.5304195238002869,0.0,0.0
2017-07-10,EURCAD,-1,1.591258571400861,0.0,0.0
2017-07-10,EURUSD,1,0.5304195238002869,0.0,0.0
2017-07-10,GBPNZD,1,0.5304195238002869,0.0,0.0
2017-07-10,GBPUSD,1,0.5304195238002869,0.0,0.0
2017-07-10,NZDCAD,-1,1.591258571400861,0.0,0.0
2017-07-11,CADCHF,1,3.182517142801722,0.0,0.0
2017-07-11,CADJPY,1,0.5304195238002869,0.0,0.0
2017-07-11,EURCAD,-1,1.591258571400861,0.0,0.0
2017-07-11,EURUSD,1,0.5304195238002869,0.0,0.0
2017-07-11,GBPNZD,1,0.5304195238002869,0.0,0.0
2017-07-11,GBPUSD,1,0.5304195238002869,0.0,0.0
2017-07-11,NZDCAD,-1,1.591258571400861,0.0,0.0
2017-07-12,CADCHF,1,2.2984846031345763,0.0,0.0
2017-07-12,CADJPY,1,0.7661615343781921,0.0,0.0
2017-07-12,EURAUD,-1,4.5969692062691525,0.0,0.0
2017-07-12,EURCAD,-1,2.2984846031345763,0.0,0.0
2017-07-12,EURUSD,1,0.7661615343781921,0.0,0.0
2017-07-12,GBPNZD,1,0.7661615343781921,0.0,0.0
2017-07-12,NZDCAD,-1,0.7661615343781921,0.0,0.0
2017-07-13,CADCHF,1,0.4925324149574092,0.0,0.0
2017-07-13,EURAUD,-1,2.9551944897444553,0.0,0.0
2017-07-13,EURCAD,-1,0.4925324149574092,0.0,0.0
2017-07-13,EURGBP,-1,0.4925324149574092,0.0,0.0
2017-07-13,EURNZD,-1,2.9551944897444553,0.0,0.0
2017-07-13,GBPNZD,1,0.4925324149574092,0.0,0.0
2017-07-14,CADCHF,1,0.4309658630877331,0.0,0.0
2017-07-14,EURAUD,-1,2.5857951785263986,0.0,0.0
2017-07-14,EURCAD,-1,0.4309658630877331,0.0,0.0
2017-07-14,EURGBP,-1,1.2928975892631993,0.0,0.0
2017-07-14,EURNZD,-1,2.5857951785263986,0.0,0.0
2017-07-14,EURUSD,1,0.4309658630877331,0.0,0.0
2017-07-17,CADCHF,1,0.4596969206269153,0.0,0.0
2017-07-17,EURAUD,-1,2.758181523761492,0.0,0.0
2017-07-17,EURGBP,-1,1.379090761880746,0.0,0.0
2017-07-17,EURNZD,-1,2.758181523761492,0.0,0.0
2017-07-17,EURUSD,1,0.4596969206269153,0.0,0.0
2017-07-18,CADCHF,1,0.4596969206269153,0.0,0.0
2017-07-18,EURAUD,-1,2.758181523761492,0.0,0.0
2017-07-18,EURGBP,-1,1.379090761880746,0.0,0.0
2017-07-18,EURNZD,-1,2.758181523761492,0.0,0.0
2017-07-18,EURUSD,1,0.4596969206269153,0.0,0.0
2017-07-19,EURAUD,-1,6.0,0.0,0.0
2017-07-19,EURUSD,1,1.0,0.0,0.0
2017-07-20,EURAUD,-1,3.0,0.0,0.0
2017-07-20,EURUSD,1,1.0,0.0,0.0
2017-07-21,EURUSD,1,1.0,0.0,0.0
2017-07-24,AUDCAD,-1,1.0,0.0,0.0
2017-07-24,EURUSD,1,1.0,0.0,0.0
2017-07-25,AUDCAD,-1,1.0,0.0,0.0
2017-07-25,EURUSD,1,1.0,0.0,0.0
2017-07-26,AUDCAD,-1,1.0,0.0,0.0
2017-07-26,NZDUSD,1,1.0,0.0,0.0
2017-07-27,AUDCAD,-1,1.0,0.0,0.0
2017-07-27,CHFJPY,-1,3.0,0.0,0.0
2017-07-27,NZDUSD,1,1.0,0.0,0.0
2017-07-27,USDCHF,1,3.0,0.0,0.0
2017-07-27,USDJPY,-1,1.0,0.0,0.0
2017-07-28,AUDCAD,-1,1.0,0.0,0.0
2017-07-28,CHFJPY,-1,3.0,0.0,0.0
2017-07-28,NZDUSD,1,1.0,0.0,0.0
2017-07-28,USDCHF,1,3.0,0.0,0.0
2017-07-28,USDJPY,-1,1.0,0.0,0.0
2017-07-31,AUDCAD,-1,1.0,0.0,0.0
2017-07-31,CHFJPY,-1,3.0,0.0,0.0
2017-07-31,EURNZD,1,3.0,0.0,0.0
2017-07-31,NZDUSD,1,1.0,0.0,0.0
2017-07-31,USDCHF,1,3.0,0.0,0.0
2017-07-31,USDJPY,-1,1.0,0.0,0.0
2017-08-01,AUDCAD,-1,0.7661615343781921,0.0,0.0
2017-08-01,CHFJPY,-1,2.2984846031345763,0.0,0.0
2017-08-01,EURNZD,1,2.2984846031345763,0.0,0.0
2017-08-01,NZDJPY,-1,0.7661615343781921,0.0,0.0
2017-08-01,NZDUSD,1,0.7661615343781921,0.0,0.0
2017-08-01,USDCHF,1,4.5969692062691525,0.0,0.0
2017-08-01,USDJPY,-1,0.7661615343781921,0.0,0.0
2017-08-02,CHFJPY,-1,2.2984846031345763,0.0,0.0
2017-08-02,EURNZD,1,2.2984846031345763,0.0,0.0
2017-08-02,NZDJPY,-1,0.7661615343781921,0.0,0.0
2017-08-02,USDCHF,1,4.5969692062691525,0.0,0.0
2017-08-02,USDJPY,-1,0.7661615343781921,0.0,0.0
2017-08-03,CHFJPY,-1,2.2984846031345763,0.0,0.0
2017-08-03,EURNZD,1,2.2984846031345763,0.0,0.0
2017-08-03,NZDJPY,-1,0.7661615343781921,0.0,0.0
2017-08-03,USDCHF,1,4.5969692062691525,0.0,0.0
2017-08-03,USDJPY,-1,0.7661615343781921,0.0,0.0
2017-08-04,AUDCAD,1,2.2984846031345763,0.0,0.0
2017-08-04,CHFJPY,-1,2.2984846031345763,0.0,0.0
2017-08-04,EURNZD,1,0.7661615343781921,0.0,0.0
2017-08-04,NZDJPY,-1,0.7661615343781921,0.0,0.0
2017-08-04,USDCHF,1,4.5969692062691525,0.0,0.0
2017-08-04,USDJPY,-1,0.7661615343781921,0.0,0.0
2017-08-07,AUDCAD,1,3.0,0.0,0.0
2017-08-07,CHFJPY,-1,3.0,0.0,0.0
2017-08-07,EURNZD,1,1.0,0.0,0.0
2017-08-07,GBPNZD,1,3.0,0.0,0.0
2017-08-07,NZDCAD,-1,1.0,0.0,0.0
2017-08-07,NZDJPY,-1,1.0,0.0,0.0
2017-08-07,USDCHF,1,3.0,0.0,0.0
2017-08-07,USDJPY,-1,1.0,0.0,0.0
2017-08-08,AUDCAD,1,3.0,0.0,0.0
2017-08-08,CHFJPY,-1,3.0,0.0,0.0
2017-08-08,EURNZD,1,1.0,0.0,0.0
2017-08-08,GBPNZD,1,3.0,0.0,0.0
2017-08-08,NZDCAD,-1,1.0,0.0,0.0
2017-08-08,NZDJPY,-1,1.0,0.0,0.0
2017-08-08,USDCHF,1,3.0,0.0,0.0
2017-08-08,USDJPY,-1,1.0,0.0,0.0
2017-08-09,AUDCAD,1,1.0,0.0,0.0
2017-08-09,CHFJPY,-1,3.0,0.0,0.0
2017-08-09,EURNZD,1,1.0,0.0,0.0
2017-08-09,GBPNZD,1,3.0,0.0,0.0
2017-08-09,NZDCAD,-1,1.0,0.0,0.0
2017-08-09,NZDJPY,-1,1.0,0.0,0.0
2017-08-09,USDCHF,1,3.0,0.0,0.0
2017-08-09,USDJPY,-1,1.0,0.0,0.0
2017-08-10,AUDCAD,1,1.0,0.0,0.0
2017-08-10,CHFJPY,-1,3.0,0.0,0.0
2017-08-10,EURNZD,1,1.0,0.0,0.0
2017-08-10,GBPNZD,1,3.0,0.0,0.0
2017-08-10,NZDCAD,-1,1.0,0.0,0.0
2017-08-10,USDCHF,1,1.0,0.0,0.0
2017-08-10,USDJPY,-1,1.0,0.0,0.0
2017-08-11,AUDCAD,1,1.0,0.0,0.0
2017-08-11,CHFJPY,-1,3.0,0.0,0.0
2017-08-11,EURNZD,1,1.0,0.0,0.0
2017-08-11,GBPNZD,1,3.0,0.0,0.0
2017-08-11,NZDCAD,-1,1.0,0.0,0.0
2017-08-11,USDCHF,1,1.0,0.0,0.0
2017-08-14,AUDCAD,1,0.7661615343781921,0.0,0.0
2017-08-14,CHFJPY,-1,2.2984846031345763,0.0,0.0
2017-08-14,EURNZD,1,0.7661615343781921,0.0,0.0
2017-08-14,GBPNZD,1,2.2984846031345763,0.0,0.0
2017-08-14,NZDCAD,-1,0.7661615343781921,0.0,0.0
2017-08-14,USDCHF,1,4.5969692062691525,0.0,0.0
2017-08-15,AUDCAD,1,0.5746211507836442,0.0,0.0
2017-08-15,CADCHF,1,1.7238634523509324,0.0,0.0
2017-08-15,CHFJPY,-1,1.7238634523509324,0.0,0.0
2017-08-15,EURNZD,1,0.5746211507836442,0.0,0.0
2017-08-15,GBPNZD,1,1.7238634523509324,0.0,0.0
2017-08-15,NZDCAD,-1,0.5746211507836442,0.0,0.0
2017-08-15,USDCHF,1,3.447726904701865,0.0,0.0
2017-08-16,AUDCAD,1,0.5746211507836442,0.0,0.0
2017-08-16,CADCHF,1,1.7238634523509324,0.0,0.0
2017-08-16,CHFJPY,-1,1.7238634523509324,0.0,0.0
2017-08-16,GBPNZD,1,1.7238634523509324,0.0,0.0
2017-08-16,NZDCAD,-1,1.7238634523509324,0.0,0.0
2017-08-16,USDCHF,1,3.447726904701865,0.0,0.0
2017-08-17,AUDCAD,1,0.5746211507836442,0.0,0.0
2017-08-17,CADCHF,1,1.7238634523509324,0.0,0.0
2017-08-17,CHFJPY,-1,1.7238634523509324,0.0,0.0
2017-08-17,EURJPY,-1,1.7238634523509324,0.0,0.0
2017-08-17,NZDCAD,-1,1.7238634523509324,0.0,0.0
2017-08-17,USDCHF,1,3.447726904701865,0.0,0.0
2017-08-18,AUDCAD,1,0.9850648299148184,0.0,0.0
2017-08-18,CADCHF,1,2.9551944897444553,0.0,0.0
2017-08-18,CHFJPY,-1,2.9551944897444553,0.0,0.0
2017-08-18,EURJPY,-1,2.9551944897444553,0.0,0.0
2017-08-18,NZDCAD,-1,2.9551944897444553,0.0,0.0
2017-08-18,USDCHF,1,0.9850648299148184,0.0,0.0
2017-08-21,CADCHF,1,3.0,0.0,0.0
2017-08-21,CHFJPY,-1,3.0,0.0,0.0
2017-08-21,EURJPY,-1,3.0,0.0,0.0
2017-08-21,NZDCAD,-1,3.0,0.0,0.0
2017-08-22,CADCHF,1,3.0,0.0,0.0
2017-08-22,CHFJPY,-1,3.0,0.0,0.0
2017-08-22,EURJPY,-1,3.0,0.0,0.0
2017-08-22,NZDCAD,-1,3.0,0.0,0.0
2017-08-23,CADCHF,1,3.0,0.0,0.0
2017-08-23,CHFJPY,-1,3.0,0.0,0.0
2017-08-23,EURJPY,-1,3.0,0.0,0.0
2017-08-23,NZDCAD,-1,1.0,0.0,0.0
2017-08-24,CADCHF,1,3.0,0.0,0.0
2017-08-24,CHFJPY,-1,3.0,0.0,0.0
2017-08-24,EURJPY,-1,3.0,0.0,0.0
2017-08-24,NZDCAD,-1,1.0,0.0,0.0
2017-08-25,CADCHF,1,3.0,0.0,0.0
2017-08-25,CHFJPY,-1,3.0,0.0,0.0
2017-08-25,EURJPY,-1,3.0,0.0,0.0
2017-08-28,CADCHF,1,3.0,0.0,0.0
2017-08-28,CHFJPY,-1,3.0,0.0,0.0
2017-08-29,CHFJPY,-1,3.0,0.0,0.0
2017-08-30,CADCHF,-1,3.0,0.0,0.0
2017-08-30,CHFJPY,-1,3.0,0.0,0.0
2017-08-30,USDCAD,1,3.0,0.0,0.0
2017-08-31,AUDCAD,-1,1.0,0.0,0.0
2017-08-31,CADCHF,-1,3.0,0.0,0.0
2017-08-31,CHFJPY,-1,3.0,0.0,0.0
2017-08-31,NZDCAD,-1,1.0,0.0,0.0
2017-08-31,USDCAD,1,3.0,0.0,0.0
2017-09-01,AUDCAD,-1,3.0,0.0,0.0
2017-09-01,CHFJPY,-1,3.0,0.0,0.0
2017-09-01,NZDCAD,-1,1.0,0.0,0.0
2017-09-04,AUDCAD,-1,3.0,0.0,0.0
2017-09-04,CHFJPY,-1,3.0,0.0,0.0
2017-09-04,NZDCAD,-1,1.0,0.0,0.0
2017-09-05,AUDCAD,-1,2.9551944897444553,0.0,0.0
2017-09-05,AUDCHF,1,0.9850648299148184,0.0,0.0
2017-09-05,AUDUSD,1,0.9850648299148184,0.0,0.0
2017-09-05,CHFJPY,-1,2.9551944897444553,0.0,0.0
2017-09-05,EURCAD,-1,2.9551944897444553,0.0,0.0
2017-09-05,NZDCAD,-1,0.9850648299148184,0.0,0.0
2017-09-06,AUDCAD,-1,4.137272285642238,0.0,0.0
2017-09-06,AUDCHF,1,0.689545380940373,0.0,0.0
2017-09-06,AUDUSD,1,0.689545380940373,0.0,0.0
2017-09-06,CHFJPY,-1,2.068636142821119,0.0,0.0
2017-09-06,EURCAD,-1,2.068636142821119,0.0,0.0
2017-09-06,EURJPY,1,2.068636142821119,0.0,0.0
2017-09-06,NZDCAD,-1,0.689545380940373,0.0,0.0
2017-09-06,USDJPY,-1,0.689545380940373,0.0,0.0
2017-09-07,AUDCAD,-1,1.0,0.0,0.0
2017-09-07,AUDCHF,1,1.0,0.0,0.0
2017-09-07,AUDUSD,1,1.0,0.0,0.0
2017-09-07,CHFJPY,-1,3.0,0.0,0.0
2017-09-07,EURCAD,-1,1.0,0.0,0.0
2017-09-07,EURJPY,1,6.0,0.0,0.0
2017-09-07,NZDCAD,-1,1.0,0.0,0.0
2017-09-07,USDJPY,-1,1.0,0.0,0.0
2017-09-08,AUDCAD,-1,0.9850648299148184,0.0,0.0
2017-09-08,AUDCHF,1,0.9850648299148184,0.0,0.0
2017-09-08,AUDJPY,-1,2.9551944897444553,0.0,0.0
2017-09-08,AUDUSD,1,0.9850648299148184,0.0,0.0
2017-09-08,CHFJPY,-1,2.9551944897444553,0.0,0.0
2017-09-08,EURJPY,1,5.910388979488911,0.0,0.0
2017-09-08,NZDCAD,-1,0.9850648299148184,0.0,0.0
2017-09-08,USDJPY,-1,0.9850648299148184,0.0,0.0
2017-09-11,AUDCAD,-1,0.9850648299148184,0.0,0.0
2017-09-11,AUDCHF,1,0.9850648299148184,0.0,0.0
2017-09-11,AUDJPY,-1,2.9551944897444553,0.0,0.0
2017-09-11,CHFJPY,-1,2.9551944897444553,0.0,0.0
2017-09-11,EURJPY,1,2.9551944897444553,0.0,0.0
2017-09-11,GBPCHF,1,2.9551944897444553,0.0,0.0
2017-09-11,GBPJPY,1,0.9850648299148184,0.0,0.0
2017-09-11,NZDCAD,-1,0.9850648299148184,0.0,0.0
2017-09-12,AUDCAD,-1,0.9850648299148184,0.0,0.0
2017-09-12,AUDCHF,1,0.9850648299148184,0.0,0.0
2017-09-12,CHFJPY,-1,2.9551944897444553,0.0,0.0
2017-09-12,EURJPY,1,2.9551944897444553,0.0,0.0
2017-09-12,GBPCHF,1,2.9551944897444553,0.0,0.0
2017-09-12,GBPJPY,1,0.9850648299148184,0.0,0.0
2017-09-12,NZDCAD,-1,0.9850648299148184,0.0,0.0
2017-09-12,USDJPY,1,2.9551944897444553,0.0,0.0
2017-09-13,AUDCAD,-1,0.9850648299148184,0.0,0.0
2017-09-13,AUDCHF,1,0.9850648299148184,0.0,0.0
2017-09-13,CHFJPY,-1,2.9551944897444553,0.0,0.0
2017-09-13,EURGBP,-1,2.9551944897444553,0.0,0.0
2017-09-13,EURJPY,1,0.9850648299148184,0.0,0.0
2017-09-13,GBPCHF,1,2.9551944897444553,0.0,0.0
2017-09-13,NZDCAD,-1,0.9850648299148184,0.0,0.0
2017-09-13,USDJPY,1,2.9551944897444553,0.0,0.0
2017-09-14,AUDCAD,-1,1.0,0.0,0.0
2017-09-14,AUDCHF,1,1.0,0.0,0.0
2017-09-14,AUDUSD,1,1.0,0.0,0.0
2017-09-14,CHFJPY,-1,3.0,0.0,0.0
2017-09-14,EURGBP,-1,3.0,0.0,0.0
2017-09-14,EURJPY,1,1.0,0.0,0.0
2017-09-14,GBPAUD,1,1.0,0.0,0.0
2017-09-14,NZDCAD,-1,1.0,0.0,0.0
2017-09-14,USDJPY,1,3.0,0.0,0.0
2017-09-15,AUDCAD,-1,0.9850648299148184,0.0,0.0
2017-09-15,AUDCHF,1,0.9850648299148184,0.0,0.0
2017-09-15,EURGBP,-1,2.9551944897444553,0.0,0.0
2017-09-15,EURJPY,1,0.9850648299148184,0.0,0.0
2017-09-15,GBPAUD,1,0.9850648299148184,0.0,0.0
2017-09-15,USDJPY,1,5.910388979488911,0.0,0.0
2017-09-18,AUDCAD,-1,0.9850648299148184,0.0,0.0
2017-09-18,AUDCHF,1,0.9850648299148184,0.0,0.0
2017-09-18,EURJPY,1,0.9850648299148184,0.0,0.0
2017-09-18,GBPAUD,1,0.9850648299148184,0.0,0.0
2017-09-18,NZDCAD,1,0.9850648299148184,0.0,0.0
2017-09-18,USDJPY,1,5.910388979488911,0.0,0.0
2017-09-19,AUDCAD,-1,1.0,0.0,0.0
2017-09-19,AUDCHF,1,1.0,0.0,0.0
2017-09-19,AUDUSD,-1,1.0,0.0,0.0
2017-09-19,EURJPY,1,1.0,0.0,0.0
2017-09-19,GBPAUD,1,1.0,0.0,0.0
2017-09-19,NZDCAD,1,1.0,0.0,0.0
2017-09-19,USDJPY,1,3.0,0.0,0.0
2017-09-20,AUDCAD,-1,1.0,0.0,0.0
2017-09-20,AUDCHF,1,1.0,0.0,0.0
2017-09-20,AUDUSD,-1,1.0,0.0,0.0
2017-09-20,EURJPY,1,1.0,0.0,0.0
2017-09-20,GBPAUD,1,1.0,0.0,0.0
2017-09-20,NZDCAD,1,1.0,0.0,0.0
2017-09-20,USDJPY,1,3.0,0.0,0.0
2017-09-21,AUDNZD,-1,1.0,0.0,0.0
2017-09-21,EURJPY,1,1.0,0.0,0.0
2017-09-21,GBPAUD,1,1.0,0.0,0.0
2017-09-21,NZDCAD,1,1.0,0.0,0.0
2017-09-21,USDJPY,1,3.0,0.0,0.0
2017-09-22,AUDNZD,-1,1.0,0.0,0.0
2017-09-22,EURJPY,1,1.0,0.0,0.0
2017-09-22,NZDCAD,1,1.0,0.0,0.0
2017-09-22,USDJPY,1,1.0,0.0,0.0
2017-09-25,AUDNZD,-1,1.0,0.0,0.0
2017-09-25,EURJPY,1,1.0,0.0,0.0
2017-09-25,NZDCAD,1,1.0,0.0,0.0
2017-09-25,USDJPY,1,1.0,0.0,0.0
2017-09-26,EURCHF,-1,3.0,0.0,0.0
2017-09-26,NZDCAD,1,1.0,0.0,0.0
2017-09-26,USDJPY,1,1.0,0.0,0.0
2017-09-27,EURCHF,-1,3.0,0.0,0.0
2017-09-27,NZDCAD,1,1.0,0.0,0.0
2017-09-27,USDJPY,1,1.0,0.0,0.0
2017-09-28,EURCHF,-1,3.0,0.0,0.0
2017-09-28,NZDCAD,1,1.0,0.0,0.0
2017-09-29,EURCHF,-1,3.0,0.0,0.0
2017-09-29,NZDCAD,1,1.0,0.0,0.0
2017-10-02,AUDCHF,-1,1.0,0.0,0.0
2017-10-02,EURCHF,-1,3.0,0.0,0.0
2017-10-02,NZDCAD,1,1.0,0.0,0.0
2017-10-03,AUDCHF,-1,1.0,0.0,0.0
2017-10-03,EURCHF,-1,3.0,0.0,0.0
2017-10-03,NZDCAD,1,1.0,0.0,0.0
2017-10-04,AUDCHF,-1,1.0,0.0,0.0
2017-10-04,EURCHF,-1,3.0,0.0,0.0
2017-10-04,NZDCAD,1,1.0,0.0,0.0
2017-10-05,AUDCHF,-1,1.0,0.0,0.0
2017-10-05,EURCHF,-1,3.0,0.0,0.0
2017-10-05,NZDCAD,1,1.0,0.0,0.0
2017-10-06,AUDCHF,-1,1.0,0.0,0.0
2017-10-06,NZDCAD,1,1.0,0.0,0.0
2017-10-09,AUDCHF,-1,1.0,0.0,0.0
2017-10-09,NZDCAD,1,1.0,0.0,0.0
2017-10-10,AUDCHF,-1,1.0,0.0,0.0
2017-10-10,EURCHF,1,3.0,0.0,0.0
2017-10-10,NZDCAD,1,1.0,0.0,0.0
2017-10-11,AUDCHF,-1,0.9850648299148184,0.0,0.0
2017-10-11,EURCAD,1,0.9850648299148184,0.0,0.0
2017-10-11,EURCHF,1,2.9551944897444553,0.0,0.0
2017-10-11,EURUSD,1,2.9551944897444553,0.0,0.0
2017-10-11,NZDCAD,1,0.9850648299148184,0.0,0.0
2017-10-12,AUDCHF,-1,1.0,0.0,0.0
2017-10-12,EURCAD,1,1.0,0.0,0.0
2017-10-12,EURCHF,1,1.0,0.0,0.0
2017-10-12,EURUSD,1,3.0,0.0,0.0
2017-10-13,AUDCHF,-1,1.0,0.0,0.0
2017-10-13,EURCAD,1,1.0,0.0,0.0
2017-10-13,EURCHF,1,1.0,0.0,0.0
2017-10-13,EURUSD,1,3.0,0.0,0.0
2017-10-16,EURAUD,1,1.0,0.0,0.0
2017-10-16,EURCAD,1,1.0,0.0,0.0
2017-10-16,EURCHF,1,1.0,0.0,0.0
2017-10-16,EURUSD,1,3.0,0.0,0.0
2017-10-17,EURAUD,1,1.0,0.0,0.0
2017-10-17,EURCAD,1,1.0,0.0,0.0
2017-10-17,EURCHF,1,1.0,0.0,0.0
2017-10-18,AUDCHF,1,1.0,0.0,0.0
2017-10-18,EURAUD,1,1.0,0.0,0.0
2017-10-18,EURCAD,1,1.0,0.0,0.0
2017-10-18,EURCHF,1,1.0,0.0,0.0
2017-10-18,NZDJPY,1,3.0,0.0,0.0
2017-10-19,AUDCHF,1,1.0,0.0,0.0
2017-10-19,EURAUD,1,1.0,0.0,0.0
2017-10-19,EURCAD,1,1.0,0.0,0.0
2017-10-19,EURCHF,1,1.0,0.0,0.0
2017-10-19,NZDJPY,1,3.0,0.0,0.0
2017-10-20,AUDCHF,1,1.0,0.0,0.0
2017-10-20,EURAUD,1,1.0,0.0,0.0
2017-10-20,EURCAD,1,1.0,0.0,0.0
2017-10-20,EURCHF,1,1.0,0.0,0.0
2017-10-20,GBPCHF,1,1.0,0.0,0.0
2017-10-20,GBPJPY,1,1.0,0.0,0.0
2017-10-23,AUDCHF,1,1.0,0.0,0.0
2017-10-23,EURAUD,1,1.0,0.0,0.0
2017-10-23,EURCAD,1,1.0,0.0,0.0
2017-10-23,EURCHF,1,1.0,0.0,0.0
2017-10-23,GBPCHF,1,1.0,0.0,0.0
2017-10-23,GBPJPY,1,1.0,0.0,0.0
2017-10-24,AUDCHF,1,1.0,0.0,0.0
2017-10-24,EURAUD,1,1.0,0.0,0.0
2017-10-24,EURCAD,1,1.0,0.0,0.0
2017-10-24,EURCHF,1,1.0,0.0,0.0
2017-10-24,GBPCHF,1,1.0,0.0,0.0
2017-10-24,GBPJPY,1,1.0,0.0,0.0
2017-10-25,AUDCHF,1,1.0,0.0,0.0
2017-10-25,EURAUD,1,1.0,0.0,0.0
2017-10-25,EURCAD,1,1.0,0.0,0.0
2017-10-25,EURCHF,1,1.0,0.0,0.0
2017-10-25,GBPCHF,1,3.0,0.0,0.0
2017-10-25,GBPJPY,1,1.0,0.0,0.0
2017-10-26,EURCHF,1,1.0,0.0,0.0
2017-10-26,EURJPY,-1,3.0,0.0,0.0
2017-10-26,GBPCHF,1,3.0,0.0,0.0
2017-10-26,GBPJPY,1,1.0,0.0,0.0
2017-10-27,EURJPY,-1,6.0,0.0,0.0
2017-10-27,GBPCHF,1,3.0,0.0,0.0
2017-10-27,GBPJPY,1,1.0,0.0,0.0
2017-10-30,EURJPY,-1,6.0,0.0,0.0
2017-10-30,GBPCHF,1,3.0,0.0,0.0
2017-10-30,GBPJPY,1,1.0,0.0,0.0
2017-10-31,EURJPY,-1,6.0,0.0,0.0
2017-10-31,GBPCHF,1,3.0,0.0,0.0
2017-10-31,GBPJPY,1,1.0,0.0,0.0
2017-11-01,EURJPY,-1,6.0,0.0,0.0
2017-11-01,GBPCHF,1,1.0,0.0,0.0
2017-11-01,GBPJPY,1,1.0,0.0,0.0
2017-11-02,EURGBP,1,3.0,0.0,0.0
