date,open,high,low,close,suspect,suspect_spike,suspect_flat
2010-12-31,0.934300,0.939100,0.933600,0.934200,False,False,False
2011-01-03,0.938400,0.945700,0.938200,0.938200,False,False,False
2011-01-04,0.940700,0.953300,0.939700,0.940700,False,False,False
2011-01-05,0.949600,0.970400,0.947300,0.949600,False,False,False
2011-01-06,0.968900,0.976100,0.965900,0.968800,False,False,False
2011-01-07,0.967700,0.976000,0.962000,0.967500,False,False,False
2011-01-10,0.974400,0.975200,0.966700,0.974300,False,False,False
2011-01-11,0.972900,0.985400,0.972800,0.972800,False,False,False
2011-01-12,0.983900,0.987500,0.980200,0.983900,False,False,False
2011-01-13,0.980000,0.988100,0.972300,0.979800,False,False,False
2011-01-14,0.974300,0.975000,0.966100,0.974300,False,False,False
2011-01-17,0.975600,0.978700,0.974200,0.975600,False,False,False
2011-01-18,0.976600,0.977100,0.966100,0.976600,False,False,False
2011-01-19,0.971100,0.972500,0.963200,0.971000,False,False,False
2011-01-20,0.960000,0.966100,0.953800,0.959800,False,False,False
2011-01-21,0.969600,0.971100,0.963000,0.969500,False,False,False
2011-01-24,0.963900,0.966800,0.952100,0.964000,False,False,False
2011-01-25,0.954800,0.958200,0.942300,0.955200,False,False,False
2011-01-26,0.944700,0.950100,0.943200,0.944500,False,False,False
2011-01-27,0.947300,0.951700,0.943500,0.947400,False,False,False
2011-01-28,0.950100,0.950400,0.943300,0.950300,False,False,False
2011-01-31,0.939200,0.944500,0.937800,0.939200,False,False,False
2011-02-01,0.942700,0.949000,0.941000,0.942700,False,False,False
2011-02-02,0.944100,0.949700,0.942800,0.944000,False,False,False
2011-02-03,0.950600,0.962300,0.950200,0.950600,False,False,False
2011-02-04,0.954400,0.970700,0.953700,0.954500,False,False,False
2011-02-07,0.966000,0.971200,0.965000,0.965700,False,False,False
2011-02-08,0.963900,0.969400,0.961900,0.963700,False,False,False
2011-02-09,0.967700,0.970700,0.966000,0.967800,False,False,False
2011-02-10,0.963800,0.973200,0.962000,0.963500,False,False,False
2011-02-11,0.972300,0.982700,0.971100,0.972400,False,False,False
2011-02-14,0.986000,0.988200,0.980500,0.985800,False,False,False
2011-02-15,0.980700,0.986500,0.976600,0.980500,False,False,False
2011-02-16,0.976100,0.985800,0.973500,0.976000,False,False,False
2011-02-17,0.973800,0.975200,0.963300,0.973500,False,False,False
2011-02-18,0.964500,0.969600,0.963800,0.964600,False,False,False
2011-02-21,0.957600,0.965300,0.956900,0.957600,False,False,False
2011-02-22,0.962200,0.964200,0.951200,0.961900,False,False,False
2011-02-23,0.946600,0.949400,0.935900,0.946900,False,False,False
2011-02-24,0.942500,0.943800,0.936400,0.942400,False,False,False
2011-02-25,0.941400,0.949100,0.940700,0.941300,False,False,False
2011-02-28,0.948800,0.954400,0.946600,0.948900,False,False,False
2011-03-01,0.956200,0.959700,0.952500,0.956000,False,False,False
2011-03-02,0.952300,0.952600,0.946800,0.951800,False,False,False
2011-03-03,0.948800,0.956900,0.948200,0.948900,False,False,False
2011-03-04,0.957500,0.958500,0.949600,0.957300,False,False,False
2011-03-07,0.952300,0.955200,0.950100,0.952700,False,False,False
2011-03-08,0.951800,0.960800,0.950700,0.951500,False,False,False
2011-03-09,0.962900,0.964700,0.956200,0.962900,False,False,False
2011-03-10,0.959400,0.963500,0.954200,0.959500,False,False,False
2011-03-11,0.955500,0.960200,0.948800,0.955400,False,False,False
2011-03-14,0.952700,0.957300,0.947500,0.952800,False,False,False
2011-03-15,0.948900,0.949300,0.922700,0.948900,False,False,False
2011-03-16,0.932500,0.936200,0.919100,0.932700,False,False,False
2011-03-17,0.908900,0.917900,0.904200,0.910300,False,False,False
2011-03-18,0.913200,0.924000,0.913200,0.913200,False,False,False
2011-03-21,0.918400,0.928400,0.917600,0.918000,False,False,False
2011-03-22,0.924400,0.927100,0.920800,0.924500,False,False,False
2011-03-23,0.920300,0.924200,0.914500,0.920200,False,False,False
2011-03-24,0.925300,0.932500,0.924300,0.925400,False,False,False
2011-03-25,0.929600,0.938500,0.928700,0.929600,False,False,False
